policy_step,dataset_index,dataset_frame,inference_s,action_source,loop_s,sent_to_robot,arm_state,left_hand_state,right_hand_state,predicted_action,limited_arm,limited_left_hand,limited_right_hand,dataset_state,dataset_action
122,122,122,0.0,dataset,0.12392617899968172,True,"[0.1612837016582489, 0.3068441152572632, -0.2063443958759308, 0.9798182845115662, -1.2364364862442017, -0.06389988958835602, 0.2217201441526413, 0.011840414255857468, -0.20997561514377594, 0.6711525917053223, 1.0083527565002441, 0.09224258363246918, -0.09986454993486404, -0.129130020737648]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[899.0, 899.0, 900.0, 900.0, 803.0, 0.0]","[0.11151216924190521, 0.29222702980041504, -0.2528025507926941, -0.0811392217874527, -1.130314588546753, -0.3444116413593292, 0.2248307466506958, -0.04794372245669365, -0.4766647517681122, 0.053425878286361694, -0.07496098428964615, 0.11451107263565063, -0.5058850646018982, -0.7857811450958252, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.15128369629383087, 0.29684412479400635, -0.21634440124034882, 0.9698182940483093, -1.2264364957809448, -0.07389988750219345, 0.2248307466506958, 0.0018404144793748856, -0.21997562050819397, 0.6611526012420654, 0.9983527660369873, 0.10224258154630661, -0.10986454784870148, -0.13913002610206604]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.17190173268318176, 0.22042585909366608, -0.3028174042701721, 0.1404910683631897, -1.1858869791030884, -0.18224410712718964, 0.2931581139564514, 0.049315087497234344, -0.46731287240982056, 0.09048090130090714, -0.040422793477773666, 0.1941564381122589, -0.4273335039615631, -0.74903804063797, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.11151216924190521, 0.29222702980041504, -0.2528025507926941, -0.0811392217874527, -1.130314588546753, -0.3444116413593292, 0.2248307466506958, -0.04794372245669365, -0.4766647517681122, 0.053425878286361694, -0.07496098428964615, 0.11451107263565063, -0.5058850646018982, -0.7857811450958252, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
123,123,123,0.0,dataset,0.1008533290005289,True,"[0.160660520195961, 0.3067602217197418, -0.20910076797008514, 0.9798182845115662, -1.2363646030426025, -0.06391187012195587, 0.2218399941921234, 0.011876367032527924, -0.20992767810821533, 0.6709848046302795, 1.008388638496399, 0.09227853268384933, -0.09988851845264435, -0.12916597723960876]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[899.0, 899.0, 900.0, 900.0, 803.0, 0.0]","[0.10814156383275986, 0.2911723554134369, -0.25289568305015564, -0.08029143512248993, -1.1305110454559326, -0.3457200825214386, 0.2224624752998352, -0.05044887587428093, -0.4747698903083801, 0.0558391772210598, -0.06617942452430725, 0.12153173238039017, -0.49546629190444946, -0.792997419834137, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.15066051483154297, 0.296760231256485, -0.21910077333450317, 0.9698182940483093, -1.2263646125793457, -0.0739118680357933, 0.2224624752998352, 0.0018763672560453415, -0.21992768347263336, 0.6609848141670227, 0.9983886480331421, 0.10227853059768677, -0.10988851636648178, -0.1391659826040268]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.16401611268520355, 0.21985061466693878, -0.3036443293094635, 0.14040718972682953, -1.185899019241333, -0.18224410712718964, 0.2931341528892517, 0.045048702508211136, -0.4672050178050995, 0.09260211139917374, -0.0378941185772419, 0.1937130093574524, -0.4267582595348358, -0.7493975758552551, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.10814156383275986, 0.2911723554134369, -0.25289568305015564, -0.08029143512248993, -1.1305110454559326, -0.3457200825214386, 0.2224624752998352, -0.05044887587428093, -0.4747698903083801, 0.0558391772210598, -0.06617942452430725, 0.12153173238039017, -0.49546629190444946, -0.792997419834137, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
124,124,124,0.0,dataset,0.12186412600021868,True,"[0.1597617119550705, 0.30674824118614197, -0.21017934381961823, 0.979830265045166, -1.2363646030426025, -0.06389988958835602, 0.22182801365852356, 0.011840414255857468, -0.20993965864181519, 0.6707690954208374, 1.008388638496399, 0.09231448918581009, -0.09988851845264435, -0.12922589480876923]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[899.0, 899.0, 900.0, 900.0, 803.0, 0.0]","[0.10541021823883057, 0.29100900888442993, -0.253434419631958, -0.0795309990644455, -1.1298961639404297, -0.34565049409866333, 0.2210080474615097, -0.05301300436258316, -0.47115492820739746, 0.05912192165851593, -0.05734875425696373, 0.11949668079614639, -0.4920818507671356, -0.7987198829650879, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.14976170659065247, 0.29674825072288513, -0.22017934918403625, 0.9698302745819092, -1.2263646125793457, -0.07389988750219345, 0.2210080474615097, 0.0018404144793748856, -0.21993966400623322, 0.6607691049575806, 0.9983886480331421, 0.10231448709964752, -0.10988851636648178, -0.13922590017318726]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.15880297124385834, 0.21985061466693878, -0.3036203384399414, 0.14046710729599, -1.1859469413757324, -0.18223212659358978, 0.2931581139564514, 0.040638506412506104, -0.46706122159957886, 0.09269798547029495, -0.03230947256088257, 0.19370102882385254, -0.4249366521835327, -0.7499608397483826, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.10541021823883057, 0.29100900888442993, -0.253434419631958, -0.0795309990644455, -1.1298961639404297, -0.34565049409866333, 0.2210080474615097, -0.05301300436258316, -0.47115492820739746, 0.05912192165851593, -0.05734875425696373, 0.11949668079614639, -0.4920818507671356, -0.7987198829650879, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
125,125,125,0.0,dataset,0.07377919300051872,True,"[0.15912654995918274, 0.30655649304389954, -0.21451763808727264, 0.9798182845115662, -1.236196756362915, -0.06389988958835602, 0.22145649790763855, 0.011840414255857468, -0.20987974107265472, 0.6701938509941101, 1.008388638496399, 0.0923384577035904, -0.0999244675040245, -0.12923789024353027]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[899.0, 899.0, 900.0, 900.0, 803.0, 0.0]","[0.10416219383478165, 0.29094982147216797, -0.2541124224662781, -0.07985000312328339, -1.1291298866271973, -0.34589189291000366, 0.22107188403606415, -0.054218411445617676, -0.469634085893631, 0.06114940717816353, -0.054096825420856476, 0.11646868288516998, -0.48983728885650635, -0.803898274898529, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.1491265445947647, 0.2965565025806427, -0.22451764345169067, 0.9698182940483093, -1.2261967658996582, -0.07389988750219345, 0.22107188403606415, 0.0018404144793748856, -0.21987974643707275, 0.6601938605308533, 0.9983886480331421, 0.10233845561742783, -0.10992446541786194, -0.1392378956079483]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.15650199353694916, 0.21985061466693878, -0.3036203384399414, 0.1404431313276291, -1.185958981513977, -0.18229204416275024, 0.29314613342285156, 0.036911413073539734, -0.4667975604534149, 0.09269798547029495, -0.02599378488957882, 0.19355721771717072, -0.4248647391796112, -0.7503323554992676, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.10416219383478165, 0.29094982147216797, -0.2541124224662781, -0.07985000312328339, -1.1291298866271973, -0.34589189291000366, 0.22107188403606415, -0.054218411445617676, -0.469634085893631, 0.06114940717816353, -0.054096825420856476, 0.11646868288516998, -0.48983728885650635, -0.803898274898529, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
126,126,126,0.0,dataset,0.1219571179990453,True,"[0.1589348018169403, 0.30655649304389954, -0.2151528000831604, 0.9798063039779663, -1.23618483543396, -0.06391187012195587, 0.22110895812511444, 0.011840414255857468, -0.20987974107265472, 0.6694747805595398, 1.0083646774291992, 0.0923624262213707, -0.09991248697042465, -0.12929780781269073]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[899.0, 899.0, 900.0, 900.0, 803.0, 0.0]","[0.10229216516017914, 0.29190465807914734, -0.2576247453689575, -0.0828619971871376, -1.127593994140625, -0.3478969633579254, 0.22216713428497314, -0.05676404759287834, -0.46588462591171265, 0.06440690904855728, -0.04706917703151703, 0.11176403611898422, -0.4787345826625824, -0.8137997984886169, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.14893479645252228, 0.2965565025806427, -0.22515280544757843, 0.9698063135147095, -1.2261848449707031, -0.0739118680357933, 0.22216713428497314, 0.0018404144793748856, -0.21987974643707275, 0.659474790096283, 0.9983646869659424, 0.10236242413520813, -0.10991248488426208, -0.13929781317710876]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.15086941421031952, 0.21982663869857788, -0.3036203384399414, 0.14046710729599, -1.1859350204467773, -0.18231602013111115, 0.2931581139564514, 0.02865428291261196, -0.46546730399131775, 0.09267401695251465, -0.008904279209673405, 0.19354523718357086, -0.4223121106624603, -0.7556653022766113, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.10229216516017914, 0.29190465807914734, -0.2576247453689575, -0.0828619971871376, -1.127593994140625, -0.3478969633579254, 0.22216713428497314, -0.05676404759287834, -0.46588462591171265, 0.06440690904855728, -0.04706917703151703, 0.11176403611898422, -0.4787345826625824, -0.8137997984886169, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
127,127,127,0.0,dataset,0.12156326600052125,True,"[0.15811987221240997, 0.30653250217437744, -0.21889187395572662, 0.979830265045166, -1.23618483543396, -0.06392385810613632, 0.22102506458759308, 0.011840414255857468, -0.20984378457069397, 0.6684321761131287, 1.0083767175674438, 0.09237440675497055, -0.09993645548820496, -0.1293577253818512]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[899.0, 899.0, 900.0, 900.0, 803.0, 0.0]","[0.10193947702646255, 0.2910999059677124, -0.2590605318546295, -0.08694060146808624, -1.12389075756073, -0.3480750024318695, 0.22376121580600739, -0.058437760919332504, -0.46267929673194885, 0.06851159036159515, -0.04082050919532776, 0.11386151611804962, -0.4822901487350464, -0.8123345375061035, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.14811986684799194, 0.2965325117111206, -0.22889187932014465, 0.9698302745819092, -1.2261848449707031, -0.07392385601997375, 0.22376121580600739, 0.0018404144793748856, -0.219843789935112, 0.6584321856498718, 0.998376727104187, 0.10237440466880798, -0.10993645340204239, -0.13935773074626923]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.14689065515995026, 0.21988657116889954, -0.3036203384399414, 0.1404431313276291, -1.1858869791030884, -0.18233998119831085, 0.29314613342285156, 0.023752734065055847, -0.4637056291103363, 0.0926859974861145, 0.005452822428196669, 0.1935092806816101, -0.41661959886550903, -0.7637906074523926, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.10193947702646255, 0.2910999059677124, -0.2590605318546295, -0.08694060146808624, -1.12389075756073, -0.3480750024318695, 0.22376121580600739, -0.058437760919332504, -0.46267929673194885, 0.06851159036159515, -0.04082050919532776, 0.11386151611804962, -0.4822901487350464, -0.8123345375061035, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
128,128,128,0.0,dataset,0.1786679759989056,True,"[0.1577123999595642, 0.3065205216407776, -0.22227142751216888, 0.979830265045166, -1.2360650300979614, -0.06391187012195587, 0.22106102108955383, 0.011840414255857468, -0.20986774563789368, 0.665196418762207, 1.0083767175674438, 0.09243433177471161, -0.09994843602180481, -0.12941764295101166]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[899.0, 899.0, 900.0, 900.0, 803.0, 0.0]","[0.097801573574543, 0.2920915186405182, -0.26234906911849976, -0.08965713530778885, -1.1226074695587158, -0.34974679350852966, 0.2261367291212082, -0.064647376537323, -0.4631465971469879, 0.07272858917713165, -0.03634825348854065, 0.11610400676727295, -0.48343780636787415, -0.8110625743865967, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.14771239459514618, 0.29652053117752075, -0.23227143287658691, 0.9698302745819092, -1.2260650396347046, -0.0739118680357933, 0.2261367291212082, 0.0018404144793748856, -0.2198677510023117, 0.6551964282989502, 0.998376727104187, 0.10243432968854904, -0.10994843393564224, -0.1394176483154297]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.14487729966640472, 0.21988657116889954, -0.3036443293094635, 0.14040718972682953, -1.185839056968689, -0.18250776827335358, 0.29314613342285156, 0.01883920282125473, -0.4621836245059967, 0.0926859974861145, 0.01690974272787571, 0.1935092806816101, -0.4147500693798065, -0.7690157294273376, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.097801573574543, 0.2920915186405182, -0.26234906911849976, -0.08965713530778885, -1.1226074695587158, -0.34974679350852966, 0.2261367291212082, -0.064647376537323, -0.4631465971469879, 0.07272858917713165, -0.03634825348854065, 0.11610400676727295, -0.48343780636787415, -0.8110625743865967, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
129,129,129,0.0,dataset,0.12612505600009172,True,"[0.15718509256839752, 0.30653250217437744, -0.2250877171754837, 0.9798182845115662, -1.2360409498214722, -0.06389988958835602, 0.22132466733455658, 0.011840414255857468, -0.20984378457069397, 0.664369523525238, 1.0083767175674438, 0.09249424934387207, -0.09996042400598526, -0.12952551245689392]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[899.0, 899.0, 900.0, 900.0, 803.0, 0.0]","[0.09051939100027084, 0.29252108931541443, -0.26717281341552734, -0.08927662670612335, -1.1220909357070923, -0.35138657689094543, 0.22662121057510376, -0.07689645141363144, -0.46443745493888855, 0.07986921072006226, -0.029543206095695496, 0.11654680222272873, -0.4803313910961151, -0.8099233508110046, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.1471850872039795, 0.2965325117111206, -0.23508772253990173, 0.9698182940483093, -1.2260409593582153, -0.07389988750219345, 0.22662121057510376, 0.0018404144793748856, -0.219843789935112, 0.6543695330619812, 0.998376727104187, 0.1024942472577095, -0.10996042191982269, -0.13952551782131195]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.14130599796772003, 0.21986259520053864, -0.30383604764938354, 0.14035925269126892, -1.1858031749725342, -0.1829032450914383, 0.2931581139564514, 0.013278521597385406, -0.461931973695755, 0.09269798547029495, 0.024519724771380424, 0.1935092806816101, -0.4133838713169098, -0.770993173122406, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.09051939100027084, 0.29252108931541443, -0.26717281341552734, -0.08927662670612335, -1.1220909357070923, -0.35138657689094543, 0.22662121057510376, -0.07689645141363144, -0.46443745493888855, 0.07986921072006226, -0.029543206095695496, 0.11654680222272873, -0.4803313910961151, -0.8099233508110046, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
130,130,130,0.0,dataset,0.156945946999258,True,"[0.156418114900589, 0.30653250217437744, -0.2278321087360382, 0.9798182845115662, -1.235957145690918, -0.06389988958835602, 0.2223673015832901, 0.01185239851474762, -0.20980782806873322, 0.6630392670631409, 1.008388638496399, 0.09260211139917374, -0.09996042400598526, -0.1297052651643753]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[899.0, 899.0, 900.0, 900.0, 803.0, 0.0]","[0.08505956828594208, 0.29224973917007446, -0.27030301094055176, -0.08713573962450027, -1.12211012840271, -0.3523465096950531, 0.22674863040447235, -0.08723180741071701, -0.4658174216747284, 0.08395139127969742, -0.02394735813140869, 0.12145570665597916, -0.48075664043426514, -0.8024261593818665, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.14641810953617096, 0.2965325117111206, -0.23783211410045624, 0.9698182940483093, -1.2259571552276611, -0.07389988750219345, 0.22674863040447235, 0.0018523987382650375, -0.21980783343315125, 0.653039276599884, 0.9983886480331421, 0.10260210931301117, -0.10996042191982269, -0.13970527052879333]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.1380942314863205, 0.2198745757341385, -0.304171621799469, 0.14045512676239014, -1.1858750581741333, -0.18301109969615936, 0.2932060658931732, 0.010090718045830727, -0.4618840217590332, 0.0938604548573494, 0.0246755201369524, 0.19358119368553162, -0.4129764139652252, -0.7710291147232056, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.08505956828594208, 0.29224973917007446, -0.27030301094055176, -0.08713573962450027, -1.12211012840271, -0.3523465096950531, 0.22674863040447235, -0.08723180741071701, -0.4658174216747284, 0.08395139127969742, -0.02394735813140869, 0.12145570665597916, -0.48075664043426514, -0.8024261593818665, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
131,131,131,0.0,dataset,0.10322128599909774,True,"[0.15523166954517365, 0.3065205216407776, -0.23131951689720154, 0.979830265045166, -1.2358852624893188, -0.06391187012195587, 0.22279873490333557, 0.01185239851474762, -0.20981980860233307, 0.662511944770813, 1.008388638496399, 0.0926380604505539, -0.09996042400598526, -0.12988503277301788]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[899.0, 899.0, 900.0, 900.0, 803.0, 0.0]","[0.08124770224094391, 0.2921220064163208, -0.27124395966529846, -0.08570308983325958, -1.1226592063903809, -0.35185176134109497, 0.22661808133125305, -0.09567556530237198, -0.4673118591308594, 0.08632969856262207, -0.020376985892653465, 0.1295255869626999, -0.48060286045074463, -0.7915452122688293, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.14523166418075562, 0.29652053117752075, -0.24131952226161957, 0.9698302745819092, -1.225885272026062, -0.0739118680357933, 0.22661808133125305, 0.0018523987382650375, -0.2198198139667511, 0.6525119543075562, 0.9983886480331421, 0.10263805836439133, -0.10996042191982269, -0.1398850381374359]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.13496634364128113, 0.21985061466693878, -0.30535805225372314, 0.14041917026042938, -1.1858750581741333, -0.1829991191625595, 0.29321804642677307, 0.006195844616740942, -0.46187204122543335, 0.09634118527173996, 0.02502306178212166, 0.19356921315193176, -0.41182592511177063, -0.7709811329841614, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.08124770224094391, 0.2921220064163208, -0.27124395966529846, -0.08570308983325958, -1.1226592063903809, -0.35185176134109497, 0.22661808133125305, -0.09567556530237198, -0.4673118591308594, 0.08632969856262207, -0.020376985892653465, 0.1295255869626999, -0.48060286045074463, -0.7915452122688293, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
132,132,132,0.0,dataset,0.12349880600049801,True,"[0.15452459454536438, 0.3065205216407776, -0.23445938527584076, 0.979830265045166, -1.2357653379440308, -0.06389988958835602, 0.22293055057525635, 0.011840414255857468, -0.2097838670015335, 0.6618767976760864, 1.008388638496399, 0.09269798547029495, -0.09997240453958511, -0.12999288737773895]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[899.0, 899.0, 900.0, 900.0, 803.0, 0.0]","[0.07764361798763275, 0.29195094108581543, -0.2711459994316101, -0.08608724921941757, -1.1222566366195679, -0.3487328588962555, 0.22768622636795044, -0.10556597262620926, -0.4670692980289459, 0.08817793428897858, -0.01777074858546257, 0.13620267808437347, -0.47359415888786316, -0.7793892025947571, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.14452458918094635, 0.29652053117752075, -0.2444593906402588, 0.9698302745819092, -1.225765347480774, -0.07389988750219345, 0.22768622636795044, 0.0018404144793748856, -0.21978387236595154, 0.6518768072128296, 0.9983886480331421, 0.10269798338413239, -0.10997240245342255, -0.13999289274215698]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.13158679008483887, 0.21983863413333893, -0.3066643476486206, 0.1404431313276291, -1.1858750581741333, -0.1829991191625595, 0.2932060658931732, -0.0011984225129708648, -0.4618840217590332, 0.09936121106147766, 0.027635622769594193, 0.19360515475273132, -0.4111548066139221, -0.7708972692489624, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.07764361798763275, 0.29195094108581543, -0.2711459994316101, -0.08608724921941757, -1.1222566366195679, -0.3487328588962555, 0.22768622636795044, -0.10556597262620926, -0.4670692980289459, 0.08817793428897858, -0.01777074858546257, 0.13620267808437347, -0.47359415888786316, -0.7793892025947571, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
