policy_step,dataset_index,dataset_frame,inference_s,loop_s,sent_to_robot,arm_state,left_hand_state,right_hand_state,predicted_action,limited_arm,limited_left_hand,limited_right_hand,dataset_state,dataset_action
32,32,32,0.007189439000285347,0.08518748499955109,True,"[0.19112442433834076, 0.15456055104732513, 0.10610833019018173, 1.0081849098205566, -0.5884613990783691, 0.09130781143903732, 0.02773149684071541, 0.22968965768814087, -0.13370800018310547, 0.02612561173737049, 1.0201332569122314, 0.09433981776237488, 0.04235225170850754, -0.07921572774648666]","[336.0, 2.0, 1.0, 5.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.009776536375284195, 0.17343617975711823, 0.11530295014381409, 0.9448879957199097, -1.0485312938690186, -0.2863556146621704, 0.03913801908493042, 0.0583307147026062, -0.49533575773239136, -0.05969732999801636, -0.027969181537628174, 0.43077969551086426, -0.251594603061676, -0.2078791856765747, 0.30000028014183044, 0.30000028014183044, 0.30000001192092896, 0.19999977946281433, 0.10000042617321014, 0.0, 0.8783717155456543, 0.8777567148208618, 0.8777772188186646, 0.8741903305053711, 0.7739275693893433, 0.0]","[0.18112441897392273, 0.16456055641174316, 0.11530295014381409, 0.9981849193572998, -0.598461389541626, 0.08130781352519989, 0.03773149847984314, 0.21968965232372284, -0.1437080055475235, 0.01612561196088791, 1.0101332664489746, 0.10433981567621231, 0.032352253794670105, -0.0892157256603241]","[286.0, 0.30000030994415283, 0.30000001192092896, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8783717155456543, 0.8777567148208618, 0.8777772188186646, 0.8741903305053711, 0.7739275693893433, 453.0]","[0.3689223825931549, 0.21461351215839386, -0.20497818291187286, 0.13905297219753265, -1.1945276260375977, -0.09079249203205109, 0.2875974476337433, 0.3349471092224121, -0.5279290676116943, 0.3017508089542389, 0.07088669389486313, 0.37453100085258484, -0.09461545944213867, 0.15702930092811584, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.23487502336502075, 0.3046906292438507, -0.1425829827785492, -0.08724818378686905, -1.100848913192749, -0.19072943925857544, 0.1714242696762085, 0.1907428801059723, -0.5392971038818359, 0.3018544912338257, -0.06826136261224747, 0.42730429768562317, -0.18920041620731354, 0.21040387451648712, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
33,33,33,0.0130185040015931,0.08264812299967161,True,"[0.19102855026721954, 0.1546444445848465, 0.10862501710653305, 1.0081250667572021, -0.5907623767852783, 0.09130781143903732, 0.03081144392490387, 0.22948592901229858, -0.13370800018310547, 0.026149580255150795, 1.020097255706787, 0.09447164833545685, 0.04236423596739769, -0.07921572774648666]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.009189318865537643, 0.17664238810539246, 0.10848797857761383, 0.9330650568008423, -1.049428939819336, -0.28373295068740845, 0.038708120584487915, 0.06850078701972961, -0.49731990694999695, -0.05302387475967407, -0.0071833133697509766, 0.4409604072570801, -0.25212815403938293, -0.19670841097831726, 0.30000028014183044, 0.30000030994415283, 0.30000001192092896, 0.19999971985816956, 0.10000045597553253, 0.0, 0.8718515634536743, 0.8711694478988647, 0.8711798191070557, 0.8665053248405457, 0.7662414908409119, 0.0]","[0.1810285449028015, 0.16464444994926453, 0.10848797857761383, 0.9981250762939453, -0.6007623672485352, 0.08130781352519989, 0.038708120584487915, 0.21948592364788055, -0.1437080055475235, 0.016149580478668213, 1.0100972652435303, 0.10447164624929428, 0.03236423432826996, -0.0892157256603241]","[286.0, 0.30000030994415283, 0.30000001192092896, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8718515634536743, 0.8711694478988647, 0.8711798191070557, 0.8665051460266113, 0.7662414908409119, 453.0]","[0.36888644099235535, 0.21467342972755432, -0.20513398945331573, 0.1390409767627716, -1.1945396661758423, -0.09073256701231003, 0.2876933217048645, 0.3235620856285095, -0.5405844449996948, 0.3014032542705536, 0.03627625107765198, 0.3754657804965973, -0.09435180574655533, 0.16371649503707886, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.23355719447135925, 0.30475500226020813, -0.14249210059642792, -0.0896063894033432, -1.1001214981079102, -0.18838155269622803, 0.17508754134178162, 0.1836235374212265, -0.5473169684410095, 0.29303979873657227, -0.09515056014060974, 0.44298285245895386, -0.19790011644363403, 0.21704962849617004, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
34,34,34,0.006489284000053885,0.08462539299944183,True,"[0.19088473916053772, 0.15483619272708893, 0.10892461985349655, 1.0079692602157593, -0.5916612148284912, 0.09129583090543747, 0.03447861596941948, 0.22922228276729584, -0.13375593721866608, 0.02605370618402958, 1.0200732946395874, 0.09465140849351883, 0.04235225170850754, -0.07922771573066711]","[336.0, 2.0, 1.0, 5.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.012663930654525757, 0.17441637814044952, 0.1120297759771347, 0.9349493980407715, -1.0526365041732788, -0.2854180634021759, 0.043562620878219604, 0.07923409342765808, -0.4923357665538788, -0.05769553780555725, 0.004083991050720215, 0.44818952679634094, -0.24518147110939026, -0.19893713295459747, 0.30000028014183044, 0.3000003397464752, 0.29999998211860657, 0.19999970495700836, 0.10000047832727432, 0.0, 0.8707301020622253, 0.8699741363525391, 0.8699783086776733, 0.8651201128959656, 0.7648428678512573, 0.0]","[0.1808847337961197, 0.16483619809150696, 0.1120297759771347, 0.9979692697525024, -0.601661205291748, 0.08129583299160004, 0.043562620878219604, 0.2192222774028778, -0.1437559425830841, 0.016053706407546997, 1.0100733041763306, 0.10465140640735626, 0.032352253794670105, -0.08922771364450455]","[286.0, 0.30000030994415283, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8707301616668701, 0.8699741363525391, 0.8699783086776733, 0.8651199340820312, 0.7648428678512573, 453.0]","[0.3688265085220337, 0.21468541026115417, -0.20612867176532745, 0.13900503516197205, -1.194443702697754, -0.09072058647871017, 0.2876933217048645, 0.31363916397094727, -0.5538989305496216, 0.2979997396469116, 0.0008868326549418271, 0.38041526079177856, -0.094507597386837, 0.17238110303878784, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.23221546411514282, 0.3038790822029114, -0.14082063734531403, -0.08907045423984528, -1.1000398397445679, -0.18591274321079254, 0.17592453956604004, 0.17443270981311798, -0.5545076727867126, 0.28049957752227783, -0.12022583931684494, 0.46416234970092773, -0.20043040812015533, 0.22787050902843475, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
35,35,35,0.011681173000397393,0.13582301800124696,True,"[0.19066902995109558, 0.15478825569152832, 0.10869692265987396, 1.0077894926071167, -0.5926798582077026, 0.09130781143903732, 0.04223240911960602, 0.22897060215473175, -0.13370800018310547, 0.026041721925139427, 1.020025372505188, 0.09483117610216141, 0.04235225170850754, -0.07925168424844742]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.011524170637130737, 0.17751853168010712, 0.11073817312717438, 0.9072325229644775, -1.0560535192489624, -0.28634113073349, 0.040176331996917725, 0.08384585380554199, -0.4898598790168762, -0.0647941529750824, -0.00866466760635376, 0.4587501287460327, -0.24528104066848755, -0.2011890709400177, 0.30000028014183044, 0.30000030994415283, 0.29999998211860657, 0.19999973475933075, 0.10000046342611313, 0.0, 0.8675450682640076, 0.8668465614318848, 0.866859495639801, 0.8614701628684998, 0.7611955404281616, 0.0]","[0.18066902458667755, 0.16478826105594635, 0.11073817312717438, 0.9977895021438599, -0.6026798486709595, 0.08130781352519989, 0.040176331996917725, 0.21897059679031372, -0.1437080055475235, 0.016041722148656845, 1.0100253820419312, 0.10483117401599884, 0.032352253794670105, -0.08925168216228485]","[286.0, 0.30000030994415283, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8675451278686523, 0.8668465614318848, 0.866859495639801, 0.8614702224731445, 0.7611955404281616, 453.0]","[0.36886247992515564, 0.2150808870792389, -0.2061166912317276, 0.13905297219753265, -1.194048285484314, -0.09073256701231003, 0.2879449725151062, 0.30063626170158386, -0.5606340169906616, 0.28846031427383423, -0.037714358419179916, 0.39861929416656494, -0.09577792882919312, 0.18337063491344452, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.22944939136505127, 0.30220919847488403, -0.1405228227376938, -0.08330253511667252, -1.097985863685608, -0.18670348823070526, 0.17602486908435822, 0.16295260190963745, -0.5609265565872192, 0.2630552351474762, -0.1559779942035675, 0.4870436191558838, -0.21158896386623383, 0.23751318454742432, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
36,36,36,0.006792521999159362,0.11100496400104021,True,"[0.190489262342453, 0.15509983897209167, 0.10881676524877548, 1.007537841796875, -0.5938662886619568, 0.09130781143903732, 0.04313122481107712, 0.2285871058702469, -0.13369601964950562, 0.026041721925139427, 1.0199774503707886, 0.09541840106248856, 0.04235225170850754, -0.07925168424844742]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.004233136773109436, 0.17910310626029968, 0.09969963133335114, 0.8936051726341248, -1.064112663269043, -0.28109604120254517, 0.04194477200508118, 0.07473456859588623, -0.4930223524570465, -0.05225065350532532, 0.019526302814483643, 0.4568551778793335, -0.24528616666793823, -0.20981906354427338, 0.30000028014183044, 0.3000003695487976, 0.29999998211860657, 0.1999996453523636, 0.1000005379319191, 0.0, 0.8612900376319885, 0.8604069948196411, 0.8604020476341248, 0.8539729118347168, 0.7536721229553223, 0.0]","[0.18048925697803497, 0.1650998443365097, 0.09969963133335114, 0.9975378513336182, -0.6038662791252136, 0.08130781352519989, 0.04194477200508118, 0.21858710050582886, -0.14369602501392365, 0.016041722148656845, 1.0099774599075317, 0.10541839897632599, 0.032352253794670105, -0.08925168216228485]","[286.0, 0.3000004291534424, 0.2999999523162842, 0.19999957084655762, 0.10000038146972656, 885.0]","[0.8612899780273438, 0.8604069948196411, 0.8604020476341248, 0.8539729118347168, 0.7536721229553223, 453.0]","[0.3688744604587555, 0.2154044657945633, -0.20612867176532745, 0.1390649527311325, -1.1939404010772705, -0.09069661796092987, 0.28802886605262756, 0.29237914085388184, -0.5624077320098877, 0.28488901257514954, -0.05372528359293938, 0.4049709439277649, -0.09608951956033707, 0.18780478835105896, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.2282264083623886, 0.3019157946109772, -0.13986501097679138, -0.08193427324295044, -1.097455620765686, -0.1863139569759369, 0.17638307809829712, 0.15965938568115234, -0.5630112886428833, 0.25798970460891724, -0.16667988896369934, 0.4934913218021393, -0.22426776587963104, 0.23837363719940186, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
37,37,37,0.009459690998482984,0.08372444700034976,True,"[0.19040536880493164, 0.15520770847797394, 0.10665960609912872, 1.007322072982788, -0.5942617654800415, 0.09128384292125702, 0.04320313036441803, 0.22837139666080475, -0.13371998071670532, 0.026029737666249275, 1.0199534893035889, 0.09599364548921585, 0.04235225170850754, -0.07926366478204727]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.000660676509141922, 0.18522225320339203, 0.09899143874645233, 0.8794753551483154, -1.0556154251098633, -0.27805984020233154, 0.04365062713623047, 0.06510162353515625, -0.4972010850906372, -0.05427035689353943, 0.0009445548057556152, 0.450857937335968, -0.2512974739074707, -0.21728840470314026, 0.30000025033950806, 0.3000003695487976, 0.2999999523162842, 0.19999966025352478, 0.1000005379319191, 0.0, 0.8665676712989807, 0.865700364112854, 0.8656970858573914, 0.8601452112197876, 0.7598468065261841, 0.0]","[0.1804053634405136, 0.16520771384239197, 0.09899143874645233, 0.9973220825195312, -0.6042617559432983, 0.08128384500741959, 0.04365062713623047, 0.21837139129638672, -0.14371998608112335, 0.016029737889766693, 1.009953498840332, 0.10599364340305328, 0.032352253794670105, -0.0892636626958847]","[286.0, 0.3000004291534424, 0.2999999523162842, 0.19999957084655762, 0.10000038146972656, 885.0]","[0.8665676116943359, 0.865700364112854, 0.8656970858573914, 0.860145092010498, 0.7598468065261841, 453.0]","[0.3687666058540344, 0.21563217043876648, -0.20618858933448792, 0.1390409767627716, -1.1935689449310303, -0.09068462997674942, 0.2880648076534271, 0.2781059443950653, -0.5639656782150269, 0.27735093235969543, -0.08462061733007431, 0.4234865605831146, -0.09785120189189911, 0.19748805463314056, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.22714726626873016, 0.30093997716903687, -0.13759970664978027, -0.08127183467149734, -1.097434163093567, -0.18337172269821167, 0.17686735093593597, 0.15254922211170197, -0.564424991607666, 0.24523738026618958, -0.1853889524936676, 0.5104750394821167, -0.2303231656551361, 0.24177849292755127, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
38,38,38,0.009289218000049004,0.08172036299947649,True,"[0.1901896595954895, 0.1551957130432129, 0.10367552936077118, 1.0070704221725464, -0.5945613980293274, 0.09127186238765717, 0.0433349572122097, 0.22816766798496246, -0.13371998071670532, 0.026041721925139427, 1.0199534893035889, 0.09619737416505814, 0.042340267449617386, -0.07925168424844742]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.0021669305860996246, 0.18456923961639404, 0.08973601460456848, 0.8744784593582153, -1.063109278678894, -0.2805185317993164, 0.048171937465667725, 0.06067022681236267, -0.4892224073410034, -0.049319297075271606, 0.03430810570716858, 0.46790629625320435, -0.24259991943836212, -0.21916240453720093, 0.30000025033950806, 0.3000003397464752, 0.2999999523162842, 0.19999966025352478, 0.1000005230307579, 0.0, 0.8634166717529297, 0.8625568151473999, 0.8625598549842834, 0.8564743995666504, 0.7561811208724976, 0.0]","[0.18018965423107147, 0.16519571840763092, 0.09367553144693375, 0.9970704317092896, -0.6045613884925842, 0.08127186447381973, 0.048171937465667725, 0.21816766262054443, -0.14371998608112335, 0.016041722148656845, 1.009953498840332, 0.10619737207889557, 0.032340265810489655, -0.08925168216228485]","[286.0, 0.30000030994415283, 0.2999999523162842, 0.19999957084655762, 0.10000038146972656, 885.0]","[0.8634166717529297, 0.8625568151473999, 0.8625598549842834, 0.8564743995666504, 0.7561811208724976, 453.0]","[0.3687785863876343, 0.21566811203956604, -0.2061406522989273, 0.13900503516197205, -1.1927180290222168, -0.09069661796092987, 0.2880648076534271, 0.27095136046409607, -0.5636061429977417, 0.2697888910770416, -0.11247195303440094, 0.4381432831287384, -0.10402307659387589, 0.20091553032398224, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.22485393285751343, 0.298979789018631, -0.13206128776073456, -0.07822123914957047, -1.0980162620544434, -0.1764623522758484, 0.17682954668998718, 0.14234134554862976, -0.5677737593650818, 0.22256246209144592, -0.21032394468784332, 0.5347662568092346, -0.24441160261631012, 0.24538418650627136, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
39,39,39,0.010921244998826296,0.08651980800095771,True,"[0.1898181438446045, 0.15539944171905518, 0.10046376287937164, 1.006734848022461, -0.5947890877723694, 0.09123590588569641, 0.044749096035957336, 0.2280118763446808, -0.13371998071670532, 0.026017753407359123, 1.0199534893035889, 0.09637714177370071, 0.04235225170850754, -0.07926366478204727]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.01058986783027649, 0.1874086558818817, 0.09645608067512512, 0.8900672197341919, -1.0521326065063477, -0.2805478274822235, 0.05341020226478577, 0.050023823976516724, -0.4955531656742096, -0.053375810384750366, -0.0014768242835998535, 0.46845346689224243, -0.24406518042087555, -0.221750408411026, 0.30000025033950806, 0.3000003397464752, 0.2999999523162842, 0.19999967515468597, 0.1000005304813385, 0.0, 0.8637065887451172, 0.8628610372543335, 0.8628725409507751, 0.8568413853645325, 0.7565310001373291, 0.0]","[0.17981813848018646, 0.1653994470834732, 0.09645608067512512, 0.9967348575592041, -0.6047890782356262, 0.08123590797185898, 0.05341020226478577, 0.21801187098026276, -0.14371998608112335, 0.01601775363087654, 1.009953498840332, 0.10637713968753815, 0.032352253794670105, -0.0892636626958847]","[286.0, 0.30000030994415283, 0.2999999523162842, 0.19999957084655762, 0.10000038146972656, 885.0]","[0.8637065887451172, 0.8628610372543335, 0.8628725409507751, 0.8568415641784668, 0.7565310001373291, 453.0]","[0.368802547454834, 0.21617145836353302, -0.20546954870224, 0.13907693326473236, -1.1925742626190186, -0.0902412161231041, 0.28823259472846985, 0.2630537450313568, -0.563438355922699, 0.2587634027004242, -0.14035925269126892, 0.4511941075325012, -0.10868494212627411, 0.20822592079639435, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.2220872938632965, 0.29599806666374207, -0.12804341316223145, -0.07188238948583603, -1.0963863134384155, -0.17326486110687256, 0.17540772259235382, 0.13556906580924988, -0.5656095147132874, 0.206601083278656, -0.22471129894256592, 0.5452398061752319, -0.26228269934654236, 0.24550557136535645, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
40,40,40,0.009712828999909107,0.10202514299999166,True,"[0.18936274945735931, 0.15537548065185547, 0.09741976857185364, 1.006447196006775, -0.5948609709739685, 0.09123590588569641, 0.04669054225087166, 0.22784408926963806, -0.13369601964950562, 0.026029737666249275, 1.0199414491653442, 0.09654492139816284, 0.04235225170850754, -0.07926366478204727]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.010253150016069412, 0.18797782063484192, 0.09061717987060547, 0.8808038830757141, -1.052681803703308, -0.28500258922576904, 0.06152009963989258, 0.05552634596824646, -0.49254751205444336, -0.047289520502090454, 0.009415775537490845, 0.46720075607299805, -0.24204140901565552, -0.23005515336990356, 0.30000025033950806, 0.3000003397464752, 0.2999999523162842, 0.19999969005584717, 0.1000005230307579, 0.0, 0.8645603060722351, 0.8637198209762573, 0.863730788230896, 0.8578422665596008, 0.757534384727478, 0.0]","[0.17936274409294128, 0.1653754860162735, 0.09061717987060547, 0.9964472055435181, -0.6048609614372253, 0.08123590797185898, 0.05669054388999939, 0.21784408390522003, -0.14369602501392365, 0.016029737889766693, 1.0099414587020874, 0.10654491931200027, 0.032352253794670105, -0.0892636626958847]","[286.0, 0.30000030994415283, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8645603656768799, 0.8637198209762573, 0.863730788230896, 0.8578424453735352, 0.757534384727478, 453.0]","[0.36879056692123413, 0.21619541943073273, -0.20417524874210358, 0.13910090923309326, -1.1924303770065308, -0.08806008845567703, 0.2884722948074341, 0.2513810992240906, -0.5632825493812561, 0.24416659772396088, -0.16129568219184875, 0.4728615880012512, -0.12389291822910309, 0.21994648873806, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.22282305359840393, 0.29306870698928833, -0.12003851681947708, -0.07226594537496567, -1.0953898429870605, -0.16436026990413666, 0.1750577688217163, 0.1321675330400467, -0.5630221962928772, 0.1805824488401413, -0.2527225613594055, 0.5533004999160767, -0.27601954340934753, 0.23577843606472015, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
41,41,41,0.010961337999106036,0.06439741199937998,True,"[0.18867963552474976, 0.155543252825737, 0.09576594084501266, 1.0062674283981323, -0.5951007008552551, 0.09121193736791611, 0.049135323613882065, 0.22765234112739563, -0.13371998071670532, 0.02599378488957882, 1.0199174880981445, 0.09673666954040527, 0.042340267449617386, -0.07928763329982758]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.008320964872837067, 0.18029817938804626, 0.10515038669109344, 0.8891790509223938, -1.059096097946167, -0.2885335683822632, 0.058752745389938354, 0.0871802568435669, -0.48525217175483704, -0.061695635318756104, 0.025333881378173828, 0.48398357629776, -0.2291267365217209, -0.20946066081523895, 0.30000025033950806, 0.3000003397464752, 0.29999998211860657, 0.19999971985816956, 0.10000047832727432, 0.0, 0.861986517906189, 0.8612262606620789, 0.8612436652183533, 0.8549177646636963, 0.7546358108520508, 0.0]","[0.17867963016033173, 0.16554325819015503, 0.10515038669109344, 0.9962674379348755, -0.605100691318512, 0.08121193945407867, 0.058752745389938354, 0.2176523357629776, -0.14371998608112335, 0.015993785113096237, 1.0099174976348877, 0.1067366674542427, 0.032340265810489655, -0.08928763121366501]","[286.0, 0.30000030994415283, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.861986517906189, 0.8612262606620789, 0.8612436652183533, 0.8549175262451172, 0.7546358108520508, 453.0]","[0.36874261498451233, 0.21619541943073273, -0.20315659046173096, 0.13908891379833221, -1.192046880722046, -0.08677777647972107, 0.28846031427383423, 0.2467791587114334, -0.5632585883140564, 0.23943284153938293, -0.16751550137996674, 0.4760853350162506, -0.1282072365283966, 0.22035394608974457, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.22382791340351105, 0.2923801839351654, -0.11785844713449478, -0.07309707999229431, -1.095289945602417, -0.16199250519275665, 0.17508772015571594, 0.1322133094072342, -0.5617595911026001, 0.1745285540819168, -0.25863081216812134, 0.5530502200126648, -0.2800059914588928, 0.2319107949733734, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
42,42,42,0.007785264000631287,0.08629213899985189,True,"[0.18843995034694672, 0.1552915871143341, 0.09546633809804916, 1.0061476230621338, -0.5954362154006958, 0.09121193736791611, 0.050153981894254684, 0.22722090780735016, -0.13368403911590576, 0.02600576914846897, 1.0198935270309448, 0.0968804731965065, 0.04235225170850754, -0.07929962128400803]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.0011810921132564545, 0.18571706116199493, 0.09900173544883728, 0.8691487312316895, -1.0589669942855835, -0.28398633003234863, 0.0628211498260498, 0.08224952220916748, -0.48080945014953613, -0.05780443549156189, 0.041346728801727295, 0.4864448606967926, -0.22653509676456451, -0.21308887004852295, 0.30000025033950806, 0.3000003695487976, 0.2999999523162842, 0.19999966025352478, 0.1000005379319191, 0.0, 0.8685141205787659, 0.8675954341888428, 0.867601752281189, 0.8623734712600708, 0.7620488405227661, 0.0]","[0.1784399449825287, 0.16529159247875214, 0.09900173544883728, 0.996147632598877, -0.6054362058639526, 0.08121193945407867, 0.060153983533382416, 0.21722090244293213, -0.1436840444803238, 0.01600576937198639, 1.009893536567688, 0.10688047111034393, 0.032352253794670105, -0.08929961919784546]","[286.0, 0.3000004291534424, 0.2999999523162842, 0.19999957084655762, 0.10000038146972656, 885.0]","[0.8685140609741211, 0.8675954341888428, 0.867601752281189, 0.8623733520507812, 0.7620488405227661, 453.0]","[0.3682512640953064, 0.21611154079437256, -0.2016226053237915, 0.13900503516197205, -1.1916154623031616, -0.08318250626325607, 0.288448303937912, 0.24414263665676117, -0.5621200799942017, 0.22428476810455322, -0.1829991191625595, 0.483599454164505, -0.1366441398859024, 0.2210969775915146, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.22600314021110535, 0.2897275388240814, -0.11303184181451797, -0.0714099258184433, -1.0935957431793213, -0.15884867310523987, 0.17204643785953522, 0.1321992725133896, -0.5590304136276245, 0.15875551104545593, -0.2718571126461029, 0.5486587882041931, -0.29110613465309143, 0.22129926085472107, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
