policy_step,dataset_index,dataset_frame,inference_s,action_source,loop_s,sent_to_robot,arm_state,left_hand_state,right_hand_state,predicted_action,limited_arm,limited_left_hand,limited_right_hand,dataset_state,dataset_action
142,142,142,0.0,dataset,0.11639735100106918,True,"[0.16076837480068207, 0.304914653301239, -0.2639765441417694, 0.9992207288742065, -1.2369158267974854, -0.0875447690486908, 0.22569891810417175, -0.03450258448719978, -0.18328674137592316, 0.7707894444465637, 1.0465704202651978, -0.10588063299655914, -0.09286576509475708, -0.18222014605998993]","[299.0, 299.0, 299.0, 197.0, 116.0, 268.0]","[767.0, 765.0, 774.0, 760.0, 651.0, 0.0]","[0.08216511458158493, 0.2900988459587097, -0.2581779658794403, -0.0830153301358223, -1.1142668724060059, -0.3266894817352295, 0.22218488156795502, -0.12270515412092209, -0.46050944924354553, 0.09021935611963272, -0.006953348871320486, 0.12088366597890854, -0.4642722010612488, -0.7676401138305664, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.15076836943626404, 0.2949146628379822, -0.2581779658794403, 0.9892207384109497, -1.2269158363342285, -0.09754476696252823, 0.22218488156795502, -0.044502586126327515, -0.1932867467403412, 0.7607894539833069, 1.036570429801941, -0.09588063508272171, -0.10286576300859451, -0.19222015142440796]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[717.0, 715.0, 724.0, 710.0, 601.0, 0.0]","[0.11186075955629349, 0.21234849095344543, -0.31250065565109253, 0.14040718972682953, -1.1857192516326904, -0.18286728858947754, 0.29321804642677307, -0.04609132930636406, -0.4604698717594147, 0.11703794449567795, 0.042460110038518906, 0.193760946393013, -0.39193210005760193, -0.7667627334594727, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.7009999752044678, 0.718999981880188, 0.7179999947547913, 0.7200000286102295, 0.6499999761581421, 0.0]","[0.08216511458158493, 0.2900988459587097, -0.2581779658794403, -0.0830153301358223, -1.1142668724060059, -0.3266894817352295, 0.22218488156795502, -0.12270515412092209, -0.46050944924354553, 0.09021935611963272, -0.006953348871320486, 0.12088366597890854, -0.4642722010612488, -0.7676401138305664, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
143,143,143,0.0,dataset,0.09681449200070347,True,"[0.16039687395095825, 0.30487868189811707, -0.2623826265335083, 0.9992327094078064, -1.2368799448013306, -0.0875447690486908, 0.2241889089345932, -0.034514568746089935, -0.183298721909523, 0.7707894444465637, 1.0465704202651978, -0.1049937978386879, -0.09288972616195679, -0.18247181177139282]","[299.0, 299.0, 299.0, 197.0, 116.0, 268.0]","[746.0, 749.0, 750.0, 747.0, 657.0, 0.0]","[0.08290722221136093, 0.29045340418815613, -0.2570541203022003, -0.08145804703235626, -1.1142847537994385, -0.32506728172302246, 0.2204706370830536, -0.12026534229516983, -0.46024662256240845, 0.08954241126775742, -0.005737795494496822, 0.12040647119283676, -0.4670434892177582, -0.7673065662384033, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.15039686858654022, 0.29487869143486023, -0.2570541203022003, 0.9892327189445496, -1.2268799543380737, -0.09754476696252823, 0.2204706370830536, -0.04451456665992737, -0.19329872727394104, 0.7607894539833069, 1.036570429801941, -0.09499379992485046, -0.10288972407579422, -0.19247181713581085]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[696.0, 699.0, 700.0, 697.0, 607.0, 0.0]","[0.11072225868701935, 0.21234849095344543, -0.31250065565109253, 0.14040718972682953, -1.1857192516326904, -0.18285530805587769, 0.2931820750236511, -0.046067360788583755, -0.46055376529693604, 0.11477292329072952, 0.04399409145116806, 0.19427627325057983, -0.3890918493270874, -0.7668106555938721, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.7009999752044678, 0.718999981880188, 0.7179999947547913, 0.7200000286102295, 0.6069999933242798, 0.0]","[0.08290722221136093, 0.29045340418815613, -0.2570541203022003, -0.08145804703235626, -1.1142847537994385, -0.32506728172302246, 0.2204706370830536, -0.12026534229516983, -0.46024662256240845, 0.08954241126775742, -0.005737795494496822, 0.12040647119283676, -0.4670434892177582, -0.7673065662384033, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
144,144,144,0.0,dataset,0.12551718800023082,True,"[0.16028901934623718, 0.3048667013645172, -0.26209500432014465, 0.9992327094078064, -1.2369158267974854, -0.0875447690486908, 0.22225944697856903, -0.03458647429943085, -0.18323880434036255, 0.7707894444465637, 1.0465704202651978, -0.10470617562532425, -0.0929616317152977, -0.18341857194900513]","[299.0, 299.0, 299.0, 197.0, 116.0, 268.0]","[743.0, 745.0, 746.0, 738.0, 649.0, 0.0]","[0.08354569226503372, 0.29028621315956116, -0.25438299775123596, -0.08481021970510483, -1.1129504442214966, -0.32037097215652466, 0.22110652923583984, -0.11958407610654831, -0.45937204360961914, 0.08652694523334503, -0.007561966776847839, 0.12096591293811798, -0.46967998147010803, -0.7640787959098816, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.15028901398181915, 0.2948667109012604, -0.25438299775123596, 0.9892327189445496, -1.2269158363342285, -0.09754476696252823, 0.22110652923583984, -0.04458647221326828, -0.19323880970478058, 0.7607894539833069, 1.036570429801941, -0.09470617771148682, -0.10296162962913513, -0.19341857731342316]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[693.0, 695.0, 696.0, 688.0, 599.0, 0.0]","[0.11079416424036026, 0.2123364955186844, -0.31250065565109253, 0.14043115079402924, -1.1857432126998901, -0.18283134698867798, 0.2931820750236511, -0.04607934504747391, -0.460589736700058, 0.11383815854787827, 0.04891960695385933, 0.19427627325057983, -0.385951966047287, -0.7667507529258728, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.5260000228881836, 0.5619999766349792, 0.5540000200271606, 0.5659999847412109, 0.5529999732971191, 0.0]","[0.08354569226503372, 0.29028621315956116, -0.25438299775123596, -0.08481021970510483, -1.1129504442214966, -0.32037097215652466, 0.22110652923583984, -0.11958407610654831, -0.45937204360961914, 0.08652694523334503, -0.007561966776847839, 0.12096591293811798, -0.46967998147010803, -0.7640787959098816, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
145,145,145,0.0,dataset,0.08476690700081235,True,"[0.15997742116451263, 0.30483075976371765, -0.26135197281837463, 0.9992327094078064, -1.2368559837341309, -0.08753278106451035, 0.22131268680095673, -0.03753459453582764, -0.18341857194900513, 0.770561695098877, 1.0465704202651978, -0.10428673028945923, -0.09316536784172058, -0.18823622167110443]","[299.0, 299.0, 299.0, 197.0, 116.0, 268.0]","[707.0, 700.0, 716.0, 698.0, 598.0, 0.0]","[0.08092857897281647, 0.2907997965812683, -0.2542211413383484, -0.08598439395427704, -1.1120325326919556, -0.3183443546295166, 0.22414763271808624, -0.12291806936264038, -0.45876064896583557, 0.08568510413169861, -0.008582867681980133, 0.12010492384433746, -0.46687984466552734, -0.7659003734588623, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.1499774158000946, 0.2948307693004608, -0.2542211413383484, 0.9892327189445496, -1.226855993270874, -0.09753277897834778, 0.22414763271808624, -0.04753459244966507, -0.19341857731342316, 0.7605617046356201, 1.036570429801941, -0.0942867323756218, -0.10316536575555801, -0.19823622703552246]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[657.0, 650.0, 666.0, 648.0, 548.0, 0.0]","[0.11127353459596634, 0.21230055391788483, -0.3124886751174927, 0.14038321375846863, -1.1857311725616455, -0.18277141451835632, 0.29319408535957336, -0.04583965986967087, -0.4602302014827728, 0.11618706583976746, 0.051064785569906235, 0.19426429271697998, -0.38603585958480835, -0.7665709853172302, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.5260000228881836, 0.5619999766349792, 0.5540000200271606, 0.5659999847412109, 0.5529999732971191, 0.0]","[0.08092857897281647, 0.2907997965812683, -0.2542211413383484, -0.08598439395427704, -1.1120325326919556, -0.3183443546295166, 0.22414763271808624, -0.12291806936264038, -0.45876064896583557, 0.08568510413169861, -0.008582867681980133, 0.12010492384433746, -0.46687984466552734, -0.7659003734588623, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
146,146,146,0.0,dataset,0.10858722800003306,True,"[0.15994146466255188, 0.30483075976371765, -0.25762489438056946, 0.9992446899414062, -1.2368918657302856, -0.08752080053091049, 0.22127673029899597, -0.037582531571388245, -0.18337063491344452, 0.770561695098877, 1.0465704202651978, -0.10428673028945923, -0.09351290762424469, -0.1883440911769867]","[299.0, 299.0, 299.0, 197.0, 116.0, 268.0]","[697.0, 700.0, 700.0, 697.0, 618.0, 0.0]","[0.07998134940862656, 0.2895932197570801, -0.25391507148742676, -0.08370181918144226, -1.1110035181045532, -0.31885242462158203, 0.22468917071819305, -0.12359495460987091, -0.45757734775543213, 0.08457941561937332, -0.007270289119333029, 0.1193280816078186, -0.4671248495578766, -0.7663113474845886, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.14994145929813385, 0.2948307693004608, -0.25391507148742676, 0.9892446994781494, -1.2268918752670288, -0.09752079844474792, 0.22468917071819305, -0.04758252948522568, -0.19337064027786255, 0.7605617046356201, 1.036570429801941, -0.0942867323756218, -0.10351290553808212, -0.19834409654140472]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[647.0, 650.0, 650.0, 647.0, 568.0, 0.0]","[0.11146527528762817, 0.21232451498508453, -0.3124886751174927, 0.14041917026042938, -1.1857432126998901, -0.18277141451835632, 0.29321804642677307, -0.04718189314007759, -0.458612322807312, 0.11774501204490662, 0.05093295872211456, 0.19262245297431946, -0.38668301701545715, -0.7660316824913025, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.42800000309944153, 0.453000009059906, 0.44699999690055847, 0.46000000834465027, 0.5619999766349792, 0.0020000000949949026]","[0.07998134940862656, 0.2895932197570801, -0.25391507148742676, -0.08370181918144226, -1.1110035181045532, -0.31885242462158203, 0.22468917071819305, -0.12359495460987091, -0.45757734775543213, 0.08457941561937332, -0.007270289119333029, 0.1193280816078186, -0.4671248495578766, -0.7663113474845886, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
147,147,147,0.0,dataset,0.0914652980009123,True,"[0.1594860702753067, 0.30483075976371765, -0.2552160620689392, 0.9992207288742065, -1.236867904663086, -0.0875447690486908, 0.22192388772964478, -0.038121819496154785, -0.18333467841148376, 0.7705377340316772, 1.0465704202651978, -0.1040949821472168, -0.09404021501541138, -0.19238276779651642]","[299.0, 299.0, 299.0, 197.0, 116.0, 268.0]","[694.0, 685.0, 687.0, 673.0, 585.0, 0.0]","[0.08175314962863922, 0.29003962874412537, -0.2524086833000183, -0.08321381360292435, -1.1116849184036255, -0.3167414367198944, 0.22393570840358734, -0.12348305433988571, -0.45527511835098267, 0.08330637216567993, -0.004593410063534975, 0.11789783090353012, -0.4657829701900482, -0.7664650082588196, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.14948606491088867, 0.2948307693004608, -0.2524086833000183, 0.9892207384109497, -1.226867914199829, -0.09754476696252823, 0.22393570840358734, -0.04812181740999222, -0.1933346837759018, 0.7605377435684204, 1.036570429801941, -0.09409498423337936, -0.10404021292924881, -0.20238277316093445]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[644.0, 635.0, 637.0, 623.0, 535.0, 0.0]","[0.11128551512956619, 0.21224063634872437, -0.3124886751174927, 0.14040718972682953, -1.1857311725616455, -0.18274745345115662, 0.2931820750236511, -0.049974218010902405, -0.4562873840332031, 0.1173495352268219, 0.05120859295129776, 0.19237078726291656, -0.38516101241111755, -0.7660915851593018, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.42800000309944153, 0.453000009059906, 0.44699999690055847, 0.46000000834465027, 0.5619999766349792, 0.0020000000949949026]","[0.08175314962863922, 0.29003962874412537, -0.2524086833000183, -0.08321381360292435, -1.1116849184036255, -0.3167414367198944, 0.22393570840358734, -0.12348305433988571, -0.45527511835098267, 0.08330637216567993, -0.004593410063534975, 0.11789783090353012, -0.4657829701900482, -0.7664650082588196, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
148,148,148,0.0,dataset,0.11035974500009615,True,"[0.15940217673778534, 0.30483075976371765, -0.25515612959861755, 0.9992446899414062, -1.236867904663086, -0.08752080053091049, 0.2220916599035263, -0.042328283190727234, -0.18361032009124756, 0.7693872451782227, 1.0465704202651978, -0.10391521453857422, -0.09468736499547958, -0.1947316825389862]","[299.0, 299.0, 299.0, 197.0, 116.0, 268.0]","[670.0, 660.0, 666.0, 658.0, 585.0, 0.0]","[0.08281194418668747, 0.2889304459095001, -0.2517344653606415, -0.07978246361017227, -1.1095095872879028, -0.3149173855781555, 0.22273501753807068, -0.12114069610834122, -0.45458486676216125, 0.08278578519821167, -0.00379364937543869, 0.11863312125205994, -0.4652176797389984, -0.7670683860778809, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.1494021713733673, 0.2948307693004608, -0.2517344653606415, 0.9892446994781494, -1.226867914199829, -0.09752079844474792, 0.22273501753807068, -0.05232828110456467, -0.1936103254556656, 0.7593872547149658, 1.036570429801941, -0.09391521662473679, -0.10468736290931702, -0.20473168790340424]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[620.0, 610.0, 616.0, 608.0, 535.0, 0.0]","[0.1113094836473465, 0.21226459741592407, -0.31246471405029297, 0.14043115079402924, -1.1857311725616455, -0.18274745345115662, 0.2931820750236511, -0.05167597904801369, -0.4545736610889435, 0.11703794449567795, 0.05273059010505676, 0.19238276779651642, -0.3825604319572449, -0.7660796046257019, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.421999990940094, 0.36399999260902405, 0.3610000014305115, 0.35899999737739563, 0.5619999766349792, 0.0]","[0.08281194418668747, 0.2889304459095001, -0.2517344653606415, -0.07978246361017227, -1.1095095872879028, -0.3149173855781555, 0.22273501753807068, -0.12114069610834122, -0.45458486676216125, 0.08278578519821167, -0.00379364937543869, 0.11863312125205994, -0.4652176797389984, -0.7670683860778809, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
149,149,149,0.0,dataset,0.08301707299870031,True,"[0.15925836563110352, 0.3048667013645172, -0.25400564074516296, 0.9992566704750061, -1.2368799448013306, -0.0875447690486908, 0.2220676988363266, -0.04313122481107712, -0.1835024505853653, 0.7693513035774231, 1.0465704202651978, -0.10389124602079391, -0.09481918811798096, -0.1968528777360916]","[299.0, 299.0, 299.0, 197.0, 116.0, 268.0]","[655.0, 643.0, 642.0, 647.0, 574.0, 0.0]","[0.08506905287504196, 0.28791698813438416, -0.2515498399734497, -0.07876759767532349, -1.107958197593689, -0.31388893723487854, 0.22212475538253784, -0.11660407483577728, -0.4529610574245453, 0.08172009140253067, -0.005152996629476547, 0.11800353229045868, -0.465755820274353, -0.7667229175567627, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.14925836026668549, 0.2948667109012604, -0.2515498399734497, 0.9892566800117493, -1.2268799543380737, -0.09754476696252823, 0.22212475538253784, -0.05313122272491455, -0.19350245594978333, 0.7593513131141663, 1.036570429801941, -0.09389124810695648, -0.10481918603181839, -0.20685288310050964]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[605.0, 593.0, 592.0, 597.0, 524.0, 0.0]","[0.11182480305433273, 0.21224063634872437, -0.3124766945838928, 0.14046710729599, -1.1857072114944458, -0.18272347748279572, 0.2931820750236511, -0.05192764848470688, -0.45350706577301025, 0.11708588153123856, 0.054851800203323364, 0.19240672886371613, -0.3813740015029907, -0.7660915851593018, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.41999998688697815, 0.33500000834465027, 0.3319999873638153, 0.3190000057220459, 0.5619999766349792, 0.0]","[0.08506905287504196, 0.28791698813438416, -0.2515498399734497, -0.07876759767532349, -1.107958197593689, -0.31388893723487854, 0.22212475538253784, -0.11660407483577728, -0.4529610574245453, 0.08172009140253067, -0.005152996629476547, 0.11800353229045868, -0.465755820274353, -0.7667229175567627, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
150,150,150,0.0,dataset,0.12108354300107749,True,"[0.15900669991970062, 0.3047947883605957, -0.2536461353302002, 0.9992446899414062, -1.2369039058685303, -0.08753278106451035, 0.22188793122768402, -0.044377587735652924, -0.18340657651424408, 0.7693393230438232, 1.0465704202651978, -0.10368751734495163, -0.09496299922466278, -0.1985786110162735]","[299.0, 299.0, 299.0, 197.0, 116.0, 268.0]","[644.0, 634.0, 637.0, 618.0, 533.0, 0.0]","[0.09144595265388489, 0.28534629940986633, -0.24903930723667145, -0.07408926635980606, -1.1069177389144897, -0.31145521998405457, 0.2160053849220276, -0.10666453093290329, -0.4511938989162445, 0.0805029347538948, -0.00576105248183012, 0.11908823251724243, -0.4702816903591156, -0.7645551562309265, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.1490066945552826, 0.29479479789733887, -0.24903930723667145, 0.9892446994781494, -1.2269039154052734, -0.09753277897834778, 0.2160053849220276, -0.054377585649490356, -0.1934065818786621, 0.7593393325805664, 1.036570429801941, -0.0936875194311142, -0.10496299713850021, -0.20857861638069153]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[594.0, 584.0, 587.0, 568.0, 483.0, 0.0]","[0.11228020489215851, 0.21228855848312378, -0.31246471405029297, 0.1404910683631897, -1.1856952905654907, -0.18271149694919586, 0.29319408535957336, -0.051783837378025055, -0.4518292546272278, 0.11708588153123856, 0.058471035212278366, 0.19243070483207703, -0.38109835982322693, -0.7660796046257019, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.41999998688697815, 0.33500000834465027, 0.3319999873638153, 0.3190000057220459, 0.5619999766349792, 0.0]","[0.09144595265388489, 0.28534629940986633, -0.24903930723667145, -0.07408926635980606, -1.1069177389144897, -0.31145521998405457, 0.2160053849220276, -0.10666453093290329, -0.4511938989162445, 0.0805029347538948, -0.00576105248183012, 0.11908823251724243, -0.4702816903591156, -0.7645551562309265, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
151,151,151,0.0,dataset,0.08320769099918834,True,"[0.15871907770633698, 0.304770827293396, -0.25343039631843567, 0.9992446899414062, -1.2368320226669312, -0.08753278106451035, 0.2217441201210022, -0.04767324775457382, -0.18344253301620483, 0.7689438462257385, 1.0465704202651978, -0.10266885906457901, -0.09528657793998718, -0.2022457867860794]","[299.0, 299.0, 299.0, 197.0, 116.0, 268.0]","[612.0, 601.0, 610.0, 609.0, 533.0, 0.0]","[0.09522353857755661, 0.2843153476715088, -0.24791020154953003, -0.0748862773180008, -1.1051441431045532, -0.30884668231010437, 0.21512651443481445, -0.10251186043024063, -0.44952064752578735, 0.07874007523059845, -0.005980863235890865, 0.11986193060874939, -0.47044405341148376, -0.7618685960769653, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.14871907234191895, 0.29477083683013916, -0.24791020154953003, 0.9892446994781494, -1.2268320322036743, -0.09753277897834778, 0.21512651443481445, -0.057673245668411255, -0.19344253838062286, 0.7589438557624817, 1.036570429801941, -0.09266886115074158, -0.10528657585382462, -0.21224579215049744]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[562.0, 551.0, 560.0, 559.0, 483.0, 0.0]","[0.11266370117664337, 0.21227657794952393, -0.31241676211357117, 0.1405869424343109, -1.185611367225647, -0.18268753588199615, 0.2931820750236511, -0.050944942981004715, -0.4502473473548889, 0.1170499250292778, 0.06357631832361221, 0.1924906224012375, -0.380379319190979, -0.7660796046257019, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.4000000059604645, 0.30000001192092896, 0.3009999990463257, 0.3160000145435333, 0.5640000104904175, 0.0]","[0.09522353857755661, 0.2843153476715088, -0.24791020154953003, -0.0748862773180008, -1.1051441431045532, -0.30884668231010437, 0.21512651443481445, -0.10251186043024063, -0.44952064752578735, 0.07874007523059845, -0.005980863235890865, 0.11986193060874939, -0.47044405341148376, -0.7618685960769653, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
152,152,152,0.0,dataset,0.11773332799930358,True,"[0.15870709717273712, 0.30480679869651794, -0.25133317708969116, 0.9992446899414062, -1.2368799448013306, -0.0875447690486908, 0.21935926377773285, -0.04798483848571777, -0.18341857194900513, 0.768907904624939, 1.0465704202651978, -0.10251305997371674, -0.09574197232723236, -0.20357602834701538]","[299.0, 299.0, 299.0, 197.0, 116.0, 268.0]","[605.0, 592.0, 591.0, 595.0, 520.0, 0.0]","[0.10318305343389511, 0.2838127315044403, -0.24416817724704742, -0.080662801861763, -1.1018863916397095, -0.3038727343082428, 0.2128533124923706, -0.09503000229597092, -0.44826915860176086, 0.07305882126092911, -0.009822898544371128, 0.11943654716014862, -0.46983399987220764, -0.7570118308067322, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.1487070918083191, 0.2948068082332611, -0.24416817724704742, 0.9892446994781494, -1.2268799543380737, -0.09754476696252823, 0.2128533124923706, -0.057984836399555206, -0.19341857731342316, 0.7589079141616821, 1.036570429801941, -0.0925130620598793, -0.1057419702410698, -0.2135760337114334]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[555.0, 542.0, 541.0, 545.0, 470.0, 0.0]","[0.11438942700624466, 0.21244436502456665, -0.3120812177658081, 0.14071877300739288, -1.184928297996521, -0.18253172934055328, 0.2930862009525299, -0.04462925344705582, -0.44372791051864624, 0.11553991585969925, 0.06781873106956482, 0.19257451593875885, -0.3793606460094452, -0.7660915851593018, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.3499999940395355, 0.30300000309944153, 0.30000001192092896, 0.3160000145435333, 0.5640000104904175, 0.0]","[0.10318305343389511, 0.2838127315044403, -0.24416817724704742, -0.080662801861763, -1.1018863916397095, -0.3038727343082428, 0.2128533124923706, -0.09503000229597092, -0.44826915860176086, 0.07305882126092911, -0.009822898544371128, 0.11943654716014862, -0.46983399987220764, -0.7570118308067322, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
