policy_step,dataset_index,dataset_frame,inference_s,loop_s,sent_to_robot,arm_state,left_hand_state,right_hand_state,predicted_action,limited_arm,limited_left_hand,limited_right_hand,dataset_state,dataset_action
21,21,21,0.009683661999588367,0.06875966299958236,True,"[0.23598137497901917, 0.16618524491786957, 0.04571982100605965, 1.0005629062652588, -0.005632585845887661, 0.09055280685424805, -0.013482253067195415, 0.27352795004844666, -0.16533437371253967, 0.026269420981407166, 1.0104858875274658, -0.09623333066701889, 0.055451009422540665, 0.006147907581180334]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[0.022665079683065414, 0.17049235105514526, 0.1141304075717926, 0.9734230041503906, -1.0396407842636108, -0.2834852933883667, 0.010353446006774902, 0.06695902347564697, -0.50118488073349, -0.04508417844772339, 0.004374593496322632, 0.3598032295703888, -0.26863613724708557, -0.22365115582942963, 0.30000030994415283, 0.30000028014183044, 0.30000001192092896, 0.19999976456165314, 0.10000035911798477, 0.0, 0.8782454133033752, 0.8777550458908081, 0.8777501583099365, 0.8741447925567627, 0.7739518880844116, 0.0]","[0.22598136961460114, 0.17049235105514526, 0.05571982264518738, 0.990562915802002, -0.01563258469104767, 0.08055280894041061, -0.0034822532907128334, 0.2635279595851898, -0.1753343790769577, 0.016269421204924583, 1.000485897064209, -0.08623333275318146, 0.04545100778341293, -0.003852092195302248]","[286.0, 0.30000030994415283, 0.30000001192092896, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8782453536987305, 0.8777550458908081, 0.8777501583099365, 0.8741445541381836, 0.7739518880844116, 453.0]","[0.368802547454834, 0.2130076140165329, -0.20321650803089142, 0.13922074437141418, -1.1953545808792114, -0.0908883661031723, 0.2874176800251007, 0.3476863503456116, -0.43253466486930847, 0.2726171612739563, 0.2601415812969208, 0.42914313077926636, -0.09501093626022339, 0.1074385792016983, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.25542905926704407, 0.2870965301990509, -0.14516137540340424, -0.06493117660284042, -1.0961320400238037, -0.21327124536037445, 0.13717694580554962, 0.2770364582538605, -0.43209612369537354, 0.30878493189811707, 0.2168765813112259, 0.40761056542396545, -0.17177802324295044, 0.15143783390522003, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
22,22,22,0.012461154999982682,0.10021705899998778,True,"[0.23457922041416168, 0.16613730788230896, 0.04933905601501465, 1.0005149841308594, -0.00618386035785079, 0.09055280685424805, -0.012595420703291893, 0.27313247323036194, -0.16532239317893982, 0.026281405240297318, 1.0105338096618652, -0.0960056260228157, 0.05348559841513634, 0.00512924836948514]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[0.019399117678403854, 0.17361269891262054, 0.10919725894927979, 0.9575107097625732, -1.0432989597320557, -0.280813992023468, 0.004087716341018677, 0.05650871992111206, -0.5030262470245361, -0.042261749505996704, 0.009919822216033936, 0.3524628281593323, -0.27001017332077026, -0.22162553668022156, 0.30000030994415283, 0.30000025033950806, 0.30000001192092896, 0.19999977946281433, 0.10000035166740417, 0.0, 0.8811534643173218, 0.8807010650634766, 0.8807008266448975, 0.8775724768638611, 0.7773885726928711, 0.0]","[0.22457921504974365, 0.17361269891262054, 0.05933905392885208, 0.9905149936676025, -0.01618386059999466, 0.08055280894041061, -0.002595420926809311, 0.2631324827671051, -0.17532239854335785, 0.016281405463814735, 1.0005338191986084, -0.08600562810897827, 0.043485596776008606, -0.004870751406997442]","[286.0, 0.3000001907348633, 0.30000001192092896, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8811534643173218, 0.8807010650634766, 0.8807008266448975, 0.8775725364685059, 0.7773885726928711, 453.0]","[0.36881452798843384, 0.2130076140165329, -0.203623965382576, 0.13920876383781433, -1.19507896900177, -0.09090034663677216, 0.2874176800251007, 0.3476623594760895, -0.4325226843357086, 0.273012638092041, 0.26011762022972107, 0.4264107048511505, -0.09503490477800369, 0.10778611898422241, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.2562963664531708, 0.287356436252594, -0.14446742832660675, -0.06444334238767624, -1.096207857131958, -0.2130190134048462, 0.13666509091854095, 0.27733102440834045, -0.43512162566185, 0.30909013748168945, 0.211900532245636, 0.401600182056427, -0.17250843346118927, 0.15673644840717316, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
23,23,23,0.011473383998236386,0.1490286410007684,True,"[0.23339278995990753, 0.16620922088623047, 0.05104081705212593, 1.0003352165222168, -0.007729825098067522, 0.09055280685424805, -0.009024121798574924, 0.2694413363933563, -0.16535833477973938, 0.026281405240297318, 1.0105098485946655, -0.09582586586475372, 0.05149621516466141, 0.0037510625552386045]","[336.0, 2.0, 1.0, 5.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[0.01690366491675377, 0.1721535474061966, 0.1112036257982254, 0.968095064163208, -1.0431150197982788, -0.28356844186782837, 0.013239532709121704, 0.05697324872016907, -0.5002045631408691, -0.04527640342712402, 0.006201505661010742, 0.37888532876968384, -0.2636955678462982, -0.21460244059562683, 0.30000030994415283, 0.30000028014183044, 0.30000001192092896, 0.19999977946281433, 0.10000036656856537, 0.0, 0.8785284757614136, 0.8780369758605957, 0.8780369162559509, 0.8744745850563049, 0.7742782831192017, 0.0]","[0.2233927845954895, 0.1721535474061966, 0.06104081869125366, 0.99033522605896, -0.017729824408888817, 0.08055280894041061, 0.0009758779779076576, 0.2594413459300995, -0.1753583401441574, 0.016281405463814735, 1.0005098581314087, -0.08582586795091629, 0.041496217250823975, -0.006248936988413334]","[286.0, 0.30000030994415283, 0.30000001192092896, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8785284757614136, 0.8780369758605957, 0.8780369162559509, 0.8744745254516602, 0.7742782831192017, 453.0]","[0.3688504695892334, 0.21299563348293304, -0.20409135520458221, 0.13920876383781433, -1.1948871612548828, -0.09090034663677216, 0.28740569949150085, 0.3475305438041687, -0.4329301416873932, 0.27345603704452515, 0.25997379422187805, 0.4170750081539154, -0.09501093626022339, 0.11009907722473145, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.25643524527549744, 0.2886839210987091, -0.1433415561914444, -0.06583522260189056, -1.0969393253326416, -0.2113111913204193, 0.13865292072296143, 0.27664831280708313, -0.4410325288772583, 0.3104521632194519, 0.19979724287986755, 0.39532366394996643, -0.17866481840610504, 0.17146676778793335, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
24,24,24,0.009554311000101734,0.0919786380000005,True,"[0.23297333717346191, 0.16624517738819122, 0.054000917822122574, 1.000311255455017, -0.011217234656214714, 0.09055280685424805, -0.0005752427969127893, 0.26589399576187134, -0.1654302477836609, 0.026269420981407166, 1.0105098485946655, -0.09564609825611115, 0.0484522208571434, 0.0029001825023442507]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[0.0173218734562397, 0.17205558717250824, 0.1158665269613266, 0.9717625379562378, -1.0411864519119263, -0.28449833393096924, 0.012693405151367188, 0.054345548152923584, -0.5020188689231873, -0.05506005883216858, -0.018926262855529785, 0.38250356912612915, -0.2637421488761902, -0.21442370116710663, 0.30000030994415283, 0.30000025033950806, 0.30000001192092896, 0.19999980926513672, 0.10000035166740417, 0.0, 0.8811367750167847, 0.880693793296814, 0.8807058334350586, 0.8775752186775208, 0.7773772478103638, 0.0]","[0.22297333180904388, 0.17205558717250824, 0.0640009194612503, 0.9903112649917603, -0.021217234432697296, 0.08055280894041061, 0.009424757212400436, 0.2558940052986145, -0.17543025314807892, 0.016269421204924583, 1.0005098581314087, -0.08564610034227371, 0.03845222294330597, -0.007099817506968975]","[286.0, 0.3000001907348633, 0.30000001192092896, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8811367750167847, 0.880693793296814, 0.8807058334350586, 0.8775753974914551, 0.7773772478103638, 453.0]","[0.36893436312675476, 0.21299563348293304, -0.2042950838804245, 0.13922074437141418, -1.1945515871047974, -0.09087637811899185, 0.28742966055870056, 0.34744665026664734, -0.4355067312717438, 0.2739593982696533, 0.25939854979515076, 0.41224536299705505, -0.09503490477800369, 0.1173735037446022, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.25474411249160767, 0.29137325286865234, -0.14343592524528503, -0.0692114382982254, -1.0993103981018066, -0.20886261761188507, 0.14271201193332672, 0.2730638384819031, -0.4477461576461792, 0.3140983283519745, 0.18444325029850006, 0.38699766993522644, -0.18378792703151703, 0.18100762367248535, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
25,25,25,0.00753334600085509,0.06339291999938723,True,"[0.23274563252925873, 0.16596953570842743, 0.05631387606263161, 1.000311255455017, -0.01661013625562191, 0.09055280685424805, 0.001797633827663958, 0.26368892192840576, -0.16539429128170013, 0.026269420981407166, 1.0104979276657104, -0.09556221216917038, 0.04675046354532242, 0.0027563718613237143]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[3.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[0.016822699457406998, 0.1753489077091217, 0.11206565797328949, 0.9410061836242676, -1.0479774475097656, -0.2801554799079895, 0.014906108379364014, 0.06040924787521362, -0.4994937479496002, -0.04947394132614136, -0.002529323101043701, 0.3853498697280884, -0.26166200637817383, -0.21458971500396729, 0.30000028014183044, 0.30000030994415283, 0.30000001192092896, 0.19999974966049194, 0.10000041872262955, 0.0, 0.8796937465667725, 0.8790920972824097, 0.879086971282959, 0.875724732875824, 0.775496244430542, 0.0]","[0.2227456271648407, 0.1753489077091217, 0.06631387770175934, 0.9903112649917603, -0.026610136032104492, 0.08055280894041061, 0.011797633953392506, 0.2536889314651489, -0.17539429664611816, 0.016269421204924583, 1.0004979372024536, -0.08556221425533295, 0.036750465631484985, -0.007243627682328224]","[286.0, 0.30000030994415283, 0.30000001192092896, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8796937465667725, 0.8790920972824097, 0.879086971282959, 0.8757247924804688, 0.775496244430542, 453.0]","[0.3689942955970764, 0.21304357051849365, -0.20433104038238525, 0.13920876383781433, -1.194503664970398, -0.0908883661031723, 0.28742966055870056, 0.3474107086658478, -0.43989297747612, 0.2748701870441437, 0.25692981481552124, 0.4092133641242981, -0.09503490477800369, 0.12826716899871826, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.25306999683380127, 0.2938031256198883, -0.14466597139835358, -0.0710282251238823, -1.1016950607299805, -0.20783229172229767, 0.1453450620174408, 0.26878318190574646, -0.4530826210975647, 0.318289577960968, 0.17322060465812683, 0.3728616237640381, -0.19114838540554047, 0.1838170737028122, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
26,26,26,0.009794916999453562,0.08493463100057852,True,"[0.2326497584581375, 0.16618524491786957, 0.060807958245277405, 1.000299334526062, -0.020744694396853447, 0.09055280685424805, 0.002996056340634823, 0.2610403895378113, -0.1654062718153, 0.026269420981407166, 1.0104858875274658, -0.09549030661582947, 0.04542021453380585, 0.0023848607670515776]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[0.014539510011672974, 0.1738152801990509, 0.1129070371389389, 0.9428787231445312, -1.0524027347564697, -0.28268370032310486, 0.016029566526412964, 0.0624103844165802, -0.5007673501968384, -0.05105271935462952, -0.01714286208152771, 0.38280215859413147, -0.2669159770011902, -0.2196284979581833, 0.30000028014183044, 0.30000030994415283, 0.29999998211860657, 0.19999971985816956, 0.10000043362379074, 0.0, 0.8758813142776489, 0.8752355575561523, 0.875227689743042, 0.8712351322174072, 0.7709953784942627, 0.0]","[0.22264975309371948, 0.1738152801990509, 0.07080795615911484, 0.9902993440628052, -0.03074469417333603, 0.08055280894041061, 0.012996056117117405, 0.25104039907455444, -0.17540627717971802, 0.016269421204924583, 1.000485897064209, -0.08549030870199203, 0.035420216619968414, -0.007615138776600361]","[286.0, 0.30000030994415283, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8758813142776489, 0.8752355575561523, 0.875227689743042, 0.8712348937988281, 0.7709953784942627, 453.0]","[0.3689942955970764, 0.21304357051849365, -0.20437897741794586, 0.13920876383781433, -1.1945276260375977, -0.0908883661031723, 0.2874416410923004, 0.346907377243042, -0.44252949953079224, 0.2766318619251251, 0.2544251084327698, 0.40295758843421936, -0.09513077884912491, 0.13156282901763916, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.2523694336414337, 0.29450875520706177, -0.14321045577526093, -0.06948627531528473, -1.1017658710479736, -0.20699599385261536, 0.14358405768871307, 0.26376593112945557, -0.46075716614723206, 0.3203946352005005, 0.15932263433933258, 0.3656252324581146, -0.19348782300949097, 0.18789009749889374, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
27,27,27,0.009515294999800972,0.08115309799904935,True,"[0.23196665942668915, 0.16659271717071533, 0.06570950895547867, 1.000299334526062, -0.023501066491007805, 0.09055280685424805, 0.0041824947111308575, 0.25790053606033325, -0.16535833477973938, 0.026269420981407166, 1.0105098485946655, -0.09531054645776749, 0.043346941471099854, 0.0020133499056100845]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[0.012896038591861725, 0.1745036095380783, 0.11412152647972107, 0.9461255073547363, -1.0497287511825562, -0.28394046425819397, 0.030165255069732666, 0.06767439842224121, -0.48833101987838745, -0.05372306704521179, 0.014712601900100708, 0.4065473675727844, -0.255228728055954, -0.2135390192270279, 0.30000028014183044, 0.3000003397464752, 0.29999998211860657, 0.19999970495700836, 0.10000045597553253, 0.0, 0.8820724487304688, 0.8813483119010925, 0.8813456892967224, 0.8783823847770691, 0.7781136631965637, 0.0]","[0.22196665406227112, 0.1745036095380783, 0.0757095068693161, 0.9902993440628052, -0.03350106626749039, 0.08055280894041061, 0.014182494953274727, 0.24790053069591522, -0.1753583401441574, 0.016269421204924583, 1.0005098581314087, -0.08531054854393005, 0.03334694355726242, -0.007986649870872498]","[286.0, 0.30000030994415283, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8820724487304688, 0.8813483715057373, 0.8813456892967224, 0.8783822059631348, 0.7781136631965637, 453.0]","[0.3689463436603546, 0.21306754648685455, -0.20451080799102783, 0.13916082680225372, -1.1945276260375977, -0.0908883661031723, 0.28742966055870056, 0.3439113199710846, -0.4624113440513611, 0.29003024101257324, 0.236496701836586, 0.3821290135383606, -0.09501093626022339, 0.13842979073524475, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.24853846430778503, 0.29801735281944275, -0.14233694970607758, -0.07444348931312561, -1.1020479202270508, -0.2026599496603012, 0.149842768907547, 0.24956659972667694, -0.47641924023628235, 0.3257269859313965, 0.11613180488348007, 0.3664149343967438, -0.1900414526462555, 0.18980996310710907, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
28,28,28,0.004702771000665962,0.0867569750007533,True,"[0.23176293075084686, 0.16661667823791504, 0.06954445689916611, 1.000299334526062, -0.025430526584386826, 0.09055280685424805, 0.004877579864114523, 0.2561148703098297, -0.16538231074810028, 0.026281405240297318, 1.0104979276657104, -0.09527458995580673, 0.04266384243965149, 0.0017137442482635379]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[0.01790931448340416, 0.17281299829483032, 0.11636437475681305, 0.9493874311447144, -1.0493335723876953, -0.28801989555358887, 0.022202789783477783, 0.0748615562915802, -0.4991927444934845, -0.053859204053878784, -0.022513538599014282, 0.40523746609687805, -0.25734850764274597, -0.20044289529323578, 0.30000028014183044, 0.30000028014183044, 0.30000001192092896, 0.19999976456165314, 0.10000040382146835, 0.0, 0.8743005394935608, 0.8737474679946899, 0.8737539052963257, 0.8694937229156494, 0.7692641019821167, 0.0]","[0.22176292538642883, 0.17281299829483032, 0.07954445481300354, 0.9902993440628052, -0.03543052822351456, 0.08055280894041061, 0.014877580106258392, 0.24611486494541168, -0.1753823161125183, 0.016281405463814735, 1.0004979372024536, -0.0852745920419693, 0.032663844525814056, -0.008286255411803722]","[286.0, 0.30000030994415283, 0.30000001192092896, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.874300479888916, 0.8737474679946899, 0.8737539052963257, 0.8694934844970703, 0.7692641019821167, 453.0]","[0.36898231506347656, 0.21316342055797577, -0.20460668206214905, 0.13916082680225372, -1.1945276260375977, -0.09087637811899185, 0.28742966055870056, 0.3443547189235687, -0.4803517162799835, 0.2989345192909241, 0.2132832556962967, 0.37340450286865234, -0.09503490477800369, 0.14695057272911072, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.2450847178697586, 0.30282846093177795, -0.14240482449531555, -0.08087607473134995, -1.1039408445358276, -0.19864723086357117, 0.15725891292095184, 0.23377540707588196, -0.49168074131011963, 0.3279549777507782, 0.0708700567483902, 0.3722994923591614, -0.1852293461561203, 0.18778236210346222, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
29,29,29,0.006363150001561735,0.07343088800007536,True,"[0.2316790372133255, 0.16649684309959412, 0.07112637907266617, 1.0002872943878174, -0.02725212834775448, 0.09055280685424805, 0.005440838169306517, 0.2550962269306183, -0.16534635424613953, 0.026269420981407166, 1.0104858875274658, -0.09513077884912491, 0.04236423596739769, 0.0014860439114272594]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[0.012707732617855072, 0.1715211123228073, 0.11133073270320892, 0.952233076095581, -1.0548689365386963, -0.2869313955307007, 0.02594846487045288, 0.06732937693595886, -0.49585315585136414, -0.052352845668792725, 0.006660819053649902, 0.4133261442184448, -0.25630438327789307, -0.2066858559846878, 0.30000028014183044, 0.30000030994415283, 0.29999998211860657, 0.19999971985816956, 0.10000044107437134, 0.0, 0.8747020363807678, 0.8740377426147461, 0.87403804063797, 0.8698425889015198, 0.7695953845977783, 0.0]","[0.22167903184890747, 0.1715211123228073, 0.0811263769865036, 0.9902873039245605, -0.03725212812423706, 0.08055280894041061, 0.015440838411450386, 0.24509622156620026, -0.17534635961055756, 0.016269421204924583, 1.000485897064209, -0.08513078093528748, 0.03236423432826996, -0.008513955399394035]","[286.0, 0.30000030994415283, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.874701976776123, 0.8740377426147461, 0.87403804063797, 0.869842529296875, 0.7695953845977783, 453.0]","[0.36893436312675476, 0.2140023112297058, -0.2046186625957489, 0.13911288976669312, -1.1945276260375977, -0.0908404290676117, 0.28745362162590027, 0.3435637652873993, -0.4897952973842621, 0.30056437849998474, 0.19178356230258942, 0.3733445703983307, -0.09462743997573853, 0.15447665750980377, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.24290435016155243, 0.30435675382614136, -0.14265860617160797, -0.08382982015609741, -1.1042401790618896, -0.19627657532691956, 0.1614980697631836, 0.2244250327348709, -0.5010159611701965, 0.3277832865715027, 0.03903043270111084, 0.3731313943862915, -0.18858012557029724, 0.18825401365756989, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
30,30,30,0.009053363999555586,0.09023512000021583,True,"[0.23136745393276215, 0.16648486256599426, 0.07240869104862213, 1.000299334526062, -0.02853444032371044, 0.09055280685424805, 0.005716475658118725, 0.2546168565750122, -0.16538231074810028, 0.026281405240297318, 1.0104979276657104, -0.095058873295784, 0.042328283190727234, 0.001270327833481133]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[0.008724454790353775, 0.1741938591003418, 0.11004745960235596, 0.9388382434844971, -1.0507527589797974, -0.28365808725357056, 0.027873635292053223, 0.062293678522109985, -0.4971288740634918, -0.05492353439331055, -0.008359074592590332, 0.42408448457717896, -0.2540525794029236, -0.20795580744743347, 0.30000028014183044, 0.30000030994415283, 0.29999998211860657, 0.19999973475933075, 0.10000045597553253, 0.0, 0.871238648891449, 0.8705525398254395, 0.8705554008483887, 0.8657853603363037, 0.7655252814292908, 0.0]","[0.22136744856834412, 0.1741938591003418, 0.08240868896245956, 0.9902993440628052, -0.038534440100193024, 0.08055280894041061, 0.015716474503278732, 0.24461685121059418, -0.1753823161125183, 0.016281405463814735, 1.0004979372024536, -0.08505887538194656, 0.0323282852768898, -0.008729672059416771]","[286.0, 0.30000030994415283, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8712387084960938, 0.8705525398254395, 0.8705554008483887, 0.8657855987548828, 0.7655252814292908, 453.0]","[0.3689703345298767, 0.21408620476722717, -0.2048943042755127, 0.13913685083389282, -1.1945276260375977, -0.09076852351427078, 0.2875494956970215, 0.34339597821235657, -0.5053628087043762, 0.30275747179985046, 0.15113306045532227, 0.37338051199913025, -0.09449561685323715, 0.15544737875461578, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.24011269211769104, 0.3047749400138855, -0.14241288602352142, -0.084497831761837, -1.1037813425064087, -0.19422706961631775, 0.16382768750190735, 0.21507519483566284, -0.5113738179206848, 0.3253043591976166, 0.007636566646397114, 0.3817562162876129, -0.19003239274024963, 0.1891138106584549, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
31,31,31,0.00845966899942141,0.08021403299972008,True,"[0.2311037927865982, 0.16647286713123322, 0.07310377061367035, 1.000311255455017, -0.033304162323474884, 0.09057677537202835, 0.005920207127928734, 0.25443708896636963, -0.16537033021450043, 0.026269420981407166, 1.0105098485946655, -0.0947832390666008, 0.04230431467294693, 0.0009587380336597562]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[0.009852088987827301, 0.17405442893505096, 0.11020945012569427, 0.9241517186164856, -1.061720848083496, -0.285616397857666, 0.03450953960418701, 0.07654476165771484, -0.4890304207801819, -0.05709165334701538, 0.001297086477279663, 0.4373300075531006, -0.24770843982696533, -0.20897486805915833, 0.30000025033950806, 0.3000003695487976, 0.2999999523162842, 0.19999966025352478, 0.1000005230307579, 0.0, 0.8700327277183533, 0.869164228439331, 0.8691548109054565, 0.8641918897628784, 0.7638905048370361, 0.0]","[0.22110378742218018, 0.17405442893505096, 0.08310376852750778, 0.9903112649917603, -0.04330416023731232, 0.08057677745819092, 0.015920206904411316, 0.2444370836019516, -0.17537033557891846, 0.016269421204924583, 1.0005098581314087, -0.08478324115276337, 0.0323043167591095, -0.009041261859238148]","[286.0, 0.3000004291534424, 0.2999999523162842, 0.19999957084655762, 0.10000038146972656, 885.0]","[0.870032787322998, 0.869164228439331, 0.8691548109054565, 0.864192008972168, 0.7638905048370361, 453.0]","[0.3689223825931549, 0.21411016583442688, -0.2049901783466339, 0.1390409767627716, -1.1945276260375977, -0.09079249203205109, 0.28753751516342163, 0.3417421579360962, -0.5186532735824585, 0.3025777041912079, 0.10701913386583328, 0.3737400472164154, -0.09460347145795822, 0.15547135472297668, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.2375427633523941, 0.30498409271240234, -0.14159269630908966, -0.08433442562818527, -1.1027891635894775, -0.19239671528339386, 0.16622653603553772, 0.20364326238632202, -0.5254572629928589, 0.3143369257450104, -0.029083028435707092, 0.3961579501628876, -0.18862232565879822, 0.19832491874694824, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
