policy_step,dataset_index,dataset_frame,inference_s,loop_s,sent_to_robot,arm_state,left_hand_state,right_hand_state,predicted_action,limited_arm,limited_left_hand,limited_right_hand,dataset_state,dataset_action
21,21,21,0.0104746819997672,0.07218672999988485,True,"[-0.2547966241836548, 1.7999587059020996, 0.8555058836936951, 2.041093349456787, -1.3050581216812134, 0.11126154661178589, -0.23980434238910675, 0.06409163773059845, -0.012535499408841133, -0.010845723561942577, 1.5297743082046509, 0.28053873777389526, 0.02087652124464512, -0.06301305443048477]","[337.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[0.0, 1.0, 0.0, 2.0, 299.0, 626.0]","[0.013573449105024338, 0.17006801068782806, 0.11999791860580444, 0.9296008348464966, -1.049606204032898, -0.3053205609321594, 0.016524016857147217, 0.02220064401626587, -0.4783228635787964, -0.015667974948883057, 0.01401558518409729, 0.3830244541168213, -0.2898394465446472, -0.14535562694072723, 0.30000025033950806, 0.30000030994415283, 0.29999998211860657, 0.19999970495700836, 0.10000044852495193, 0.0, 0.8850318193435669, 0.8843008875846863, 0.8842588663101196, 0.8817968368530273, 0.7815759181976318, 0.0]","[-0.24479661881923676, 1.7899587154388428, 0.8455058932304382, 2.0310933589935303, -1.2950581312179565, 0.10126154869794846, -0.22980433702468872, 0.05409163981676102, -0.022535499185323715, -0.015667974948883057, 1.519774317741394, 0.2905387282371521, 0.010876521468162537, -0.0730130523443222]","[287.0, 0.30000030994415283, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8850318193435669, 0.8843008875846863, 0.8842588663101196, 0.8817968368530273, 249.0, 576.0]","[0.368802547454834, 0.2130076140165329, -0.20321650803089142, 0.13922074437141418, -1.1953545808792114, -0.0908883661031723, 0.2874176800251007, 0.3476863503456116, -0.43253466486930847, 0.2726171612739563, 0.2601415812969208, 0.42914313077926636, -0.09501093626022339, 0.1074385792016983, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.25542905926704407, 0.2870965301990509, -0.14516137540340424, -0.06493117660284042, -1.0961320400238037, -0.21327124536037445, 0.13717694580554962, 0.2770364582538605, -0.43209612369537354, 0.30878493189811707, 0.2168765813112259, 0.40761056542396545, -0.17177802324295044, 0.15143783390522003, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
22,22,22,0.0164476720001403,0.09965260399985709,True,"[-0.2548205852508545, 1.7999587059020996, 0.8555178642272949, 2.041081428527832, -1.305082082748413, 0.11123757809400558, -0.2397923618555069, 0.06412758678197861, -0.012559467926621437, -0.010845723561942577, 1.5297503471374512, 0.28053873777389526, 0.02081659995019436, -0.06298908591270447]","[337.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[0.0, 1.0, 0.0, 2.0, 299.0, 626.0]","[0.01002301275730133, 0.17247194051742554, 0.11393579840660095, 0.9173024892807007, -1.0522679090499878, -0.3026297986507416, 0.007693946361541748, 0.007309049367904663, -0.48245543241500854, -0.01355201005935669, 0.01257362961769104, 0.37877216935157776, -0.2898903489112854, -0.14370423555374146, 0.30000025033950806, 0.30000030994415283, 0.29999998211860657, 0.19999971985816956, 0.10000043362379074, 0.0, 0.8867425918579102, 0.8860682249069214, 0.8860325217247009, 0.883845329284668, 0.7836401462554932, 0.0]","[-0.24482057988643646, 1.7899587154388428, 0.8455178737640381, 2.031081438064575, -1.2950820922851562, 0.10123758018016815, -0.22979235649108887, 0.054127588868141174, -0.02255946770310402, -0.01355201005935669, 1.5197503566741943, 0.2905387282371521, 0.010816600173711777, -0.0729890838265419]","[287.0, 0.30000030994415283, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8867425918579102, 0.8860682249069214, 0.8860325217247009, 0.883845329284668, 249.0, 576.0]","[0.36881452798843384, 0.2130076140165329, -0.203623965382576, 0.13920876383781433, -1.19507896900177, -0.09090034663677216, 0.2874176800251007, 0.3476623594760895, -0.4325226843357086, 0.273012638092041, 0.26011762022972107, 0.4264107048511505, -0.09503490477800369, 0.10778611898422241, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.2562963664531708, 0.287356436252594, -0.14446742832660675, -0.06444334238767624, -1.096207857131958, -0.2130190134048462, 0.13666509091854095, 0.27733102440834045, -0.43512162566185, 0.30909013748168945, 0.211900532245636, 0.401600182056427, -0.17250843346118927, 0.15673644840717316, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
23,23,23,0.006597653000426362,0.0759194189995469,True,"[-0.2548205852508545, 1.7999707460403442, 0.8555178642272949, 2.041081428527832, -1.305082082748413, 0.11124956607818604, -0.2398402988910675, 0.06383996456861496, -0.012535499408841133, -0.010845723561942577, 1.5296305418014526, 0.2805267572402954, 0.02069675736129284, -0.06325273960828781]","[337.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[6.0, 1.0, 0.0, 4.0, 299.0, 576.0]","[0.006259597837924957, 0.17080849409103394, 0.11768963932991028, 0.9275141954421997, -1.0520976781845093, -0.3060474991798401, 0.019621998071670532, 0.006580650806427002, -0.47917795181274414, -0.019048720598220825, 0.009719312191009521, 0.4012264311313629, -0.28680095076560974, -0.1427554339170456, 0.30000025033950806, 0.30000030994415283, 0.29999998211860657, 0.19999971985816956, 0.10000045597553253, 0.0, 0.8847072720527649, 0.8839871287345886, 0.883953869342804, 0.881432056427002, 0.7812070846557617, 0.0]","[-0.24482057988643646, 1.7899707555770874, 0.8455178737640381, 2.031081438064575, -1.2950820922851562, 0.1012495681643486, -0.22984029352664948, 0.05383996665477753, -0.022535499185323715, -0.019048720598220825, 1.5196305513381958, 0.29052674770355225, 0.010696757584810257, -0.07325273752212524]","[287.0, 0.30000030994415283, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8847074508666992, 0.8839871287345886, 0.883953869342804, 0.881432056427002, 249.0, 526.0]","[0.3688504695892334, 0.21299563348293304, -0.20409135520458221, 0.13920876383781433, -1.1948871612548828, -0.09090034663677216, 0.28740569949150085, 0.3475305438041687, -0.4329301416873932, 0.27345603704452515, 0.25997379422187805, 0.4170750081539154, -0.09501093626022339, 0.11009907722473145, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.25643524527549744, 0.2886839210987091, -0.1433415561914444, -0.06583522260189056, -1.0969393253326416, -0.2113111913204193, 0.13865292072296143, 0.27664831280708313, -0.4410325288772583, 0.3104521632194519, 0.19979724287986755, 0.39532366394996643, -0.17866481840610504, 0.17146676778793335, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
24,24,24,0.010791331998916576,0.09659907300010673,True,"[-0.25483256578445435, 1.7999707460403442, 0.8555178642272949, 2.041081428527832, -1.3051060438156128, 0.11127353459596634, -0.2398882359266281, 0.06393583863973618, -0.01251153089106083, -0.01085770782083273, 1.5297024250030518, 0.2805267572402954, 0.020864536985754967, -0.06326472759246826]","[337.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[7.0, 1.0, 0.0, 2.0, 227.0, 556.0]","[0.006988447159528732, 0.16992849111557007, 0.12328042089939117, 0.9292726516723633, -1.0485806465148926, -0.30574408173561096, 0.02005302906036377, 0.0012196004390716553, -0.47985050082206726, -0.03091868758201599, -0.028492510318756104, 0.40987348556518555, -0.29058051109313965, -0.1449146717786789, 0.30000025033950806, 0.30000030994415283, 0.29999998211860657, 0.19999976456165314, 0.10000044107437134, 0.0, 0.8882029056549072, 0.8875167369842529, 0.8874964714050293, 0.8855522871017456, 0.7853238582611084, 0.0]","[-0.24483256042003632, 1.7899707555770874, 0.8455178737640381, 2.031081438064575, -1.295106053352356, 0.1012735366821289, -0.22988823056221008, 0.05393584072589874, -0.02251153066754341, -0.020857706665992737, 1.519702434539795, 0.29052674770355225, 0.010864537209272385, -0.0732647255063057]","[287.0, 0.30000030994415283, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8882026672363281, 0.8875167369842529, 0.8874964714050293, 0.8855522871017456, 177.0, 506.0]","[0.36893436312675476, 0.21299563348293304, -0.2042950838804245, 0.13922074437141418, -1.1945515871047974, -0.09087637811899185, 0.28742966055870056, 0.34744665026664734, -0.4355067312717438, 0.2739593982696533, 0.25939854979515076, 0.41224536299705505, -0.09503490477800369, 0.1173735037446022, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.25474411249160767, 0.29137325286865234, -0.14343592524528503, -0.0692114382982254, -1.0993103981018066, -0.20886261761188507, 0.14271201193332672, 0.2730638384819031, -0.4477461576461792, 0.3140983283519745, 0.18444325029850006, 0.38699766993522644, -0.18378792703151703, 0.18100762367248535, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
25,25,25,0.007848449000448454,0.07309064699984447,True,"[-0.25483256578445435, 1.7999707460403442, 0.8555178642272949, 2.041081428527832, -1.305082082748413, 0.11128551512956619, -0.23985227942466736, 0.06500244140625, -0.012583436444401741, -0.010845723561942577, 1.5306012630462646, 0.28053873777389526, 0.02118811011314392, -0.0635044127702713]","[337.0, 2.0, 1.0, 5.0, 10.0, 935.0]","[0.0, 1.0, 0.0, 2.0, 212.0, 542.0]","[0.007787644863128662, 0.17384180426597595, 0.1206241250038147, 0.9043269157409668, -1.056564211845398, -0.3015998601913452, 0.01889979839324951, 0.0140494704246521, -0.4782922863960266, -0.028712719678878784, -0.002911895513534546, 0.4101206362247467, -0.28570258617401123, -0.14382024109363556, 0.30000025033950806, 0.3000003397464752, 0.29999998211860657, 0.19999970495700836, 0.10000049322843552, 0.0, 0.8869917988777161, 0.8861953020095825, 0.8861565589904785, 0.8840172290802002, 0.7837764620780945, 0.0]","[-0.24483256042003632, 1.7899707555770874, 0.8455178737640381, 2.031081438064575, -1.2950820922851562, 0.10128551721572876, -0.22985227406024933, 0.05500244349241257, -0.022583436220884323, -0.020845722407102585, 1.5206012725830078, 0.2905387282371521, 0.011188110336661339, -0.07350441068410873]","[287.0, 0.30000030994415283, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8869917988777161, 0.8861953020095825, 0.8861565589904785, 0.8840172290802002, 162.0, 492.0]","[0.3689942955970764, 0.21304357051849365, -0.20433104038238525, 0.13920876383781433, -1.194503664970398, -0.0908883661031723, 0.28742966055870056, 0.3474107086658478, -0.43989297747612, 0.2748701870441437, 0.25692981481552124, 0.4092133641242981, -0.09503490477800369, 0.12826716899871826, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.25306999683380127, 0.2938031256198883, -0.14466597139835358, -0.0710282251238823, -1.1016950607299805, -0.20783229172229767, 0.1453450620174408, 0.26878318190574646, -0.4530826210975647, 0.318289577960968, 0.17322060465812683, 0.3728616237640381, -0.19114838540554047, 0.1838170737028122, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
26,26,26,0.01001416200051608,0.09319802800018806,True,"[-0.2547726333141327, 1.7999707460403442, 0.8555058836936951, 2.041081428527832, -1.3050581216812134, 0.11122559756040573, -0.23978038132190704, 0.06506235897541046, -0.012811136431992054, -0.010833739303052425, 1.530409574508667, 0.2805267572402954, 0.020744694396853447, -0.06277336925268173]","[337.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[0.0, 1.0, 0.0, 2.0, 230.0, 527.0]","[0.005540154874324799, 0.17124977707862854, 0.12196469306945801, 0.9100161790847778, -1.059149980545044, -0.30464261770248413, 0.02380049228668213, 0.012809574604034424, -0.4777274429798126, -0.02803337574005127, -0.0052200257778167725, 0.40799564123153687, -0.2874358296394348, -0.14988532662391663, 0.30000025033950806, 0.3000003397464752, 0.29999998211860657, 0.19999967515468597, 0.10000050812959671, 0.0, 0.884908139705658, 0.8840499520301819, 0.8840090036392212, 0.8815268278121948, 0.7812689542770386, 0.0]","[-0.24477262794971466, 1.7899707555770874, 0.8455058932304382, 2.031081438064575, -1.2950581312179565, 0.1012255996465683, -0.229780375957489, 0.05506236106157303, -0.02281113713979721, -0.020833738148212433, 1.5204095840454102, 0.29052674770355225, 0.010744694620370865, -0.07277336716651917]","[287.0, 0.30000030994415283, 0.2999999523162842, 0.19999957084655762, 0.10000038146972656, 885.0]","[0.884908139705658, 0.8840499520301819, 0.8840090036392212, 0.8815268278121948, 180.0, 477.0]","[0.3689942955970764, 0.21304357051849365, -0.20437897741794586, 0.13920876383781433, -1.1945276260375977, -0.0908883661031723, 0.2874416410923004, 0.346907377243042, -0.44252949953079224, 0.2766318619251251, 0.2544251084327698, 0.40295758843421936, -0.09513077884912491, 0.13156282901763916, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.2523694336414337, 0.29450875520706177, -0.14321045577526093, -0.06948627531528473, -1.1017658710479736, -0.20699599385261536, 0.14358405768871307, 0.26376593112945557, -0.46075716614723206, 0.3203946352005005, 0.15932263433933258, 0.3656252324581146, -0.19348782300949097, 0.18789009749889374, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
27,27,27,0.006560439998793299,0.07518123600129911,True,"[-0.2548205852508545, 1.7999707460403442, 0.8555178642272949, 2.041081428527832, -1.3050581216812134, 0.11122559756040573, -0.2397923618555069, 0.06337258219718933, -0.012547483667731285, -0.010821755044162273, 1.5297983884811401, 0.28051474690437317, 0.020445087924599648, -0.06267749518156052]","[337.0, 2.0, 1.0, 5.0, 10.0, 935.0]","[3.0, 1.0, 0.0, 5.0, 202.0, 516.0]","[0.005943711847066879, 0.17185887694358826, 0.12529407441616058, 0.9050480127334595, -1.0549802780151367, -0.3060554265975952, 0.038427263498306274, 0.02468743920326233, -0.4650599956512451, -0.03611597418785095, 0.00995662808418274, 0.43068698048591614, -0.28041359782218933, -0.14827218651771545, 0.30000025033950806, 0.3000003695487976, 0.2999999523162842, 0.19999967515468597, 0.1000005304813385, 0.0, 0.8899402618408203, 0.8890201449394226, 0.8889830112457275, 0.88733971118927, 0.7870569229125977, 0.0]","[-0.24482057988643646, 1.7899707555770874, 0.8455178737640381, 2.031081438064575, -1.2950581312179565, 0.1012255996465683, -0.22979235649108887, 0.0533725842833519, -0.022547483444213867, -0.02082175388932228, 1.5197983980178833, 0.29051473736763, 0.010445088148117065, -0.07267749309539795]","[287.0, 0.3000004291534424, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8899402618408203, 0.8890201449394226, 0.8889830112457275, 0.8873395919799805, 152.0, 466.0]","[0.3689463436603546, 0.21306754648685455, -0.20451080799102783, 0.13916082680225372, -1.1945276260375977, -0.0908883661031723, 0.28742966055870056, 0.3439113199710846, -0.4624113440513611, 0.29003024101257324, 0.236496701836586, 0.3821290135383606, -0.09501093626022339, 0.13842979073524475, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.24853846430778503, 0.29801735281944275, -0.14233694970607758, -0.07444348931312561, -1.1020479202270508, -0.2026599496603012, 0.149842768907547, 0.24956659972667694, -0.47641924023628235, 0.3257269859313965, 0.11613180488348007, 0.3664149343967438, -0.1900414526462555, 0.18980996310710907, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
28,28,28,0.0071236650001083035,0.0844183190001786,True,"[-0.2548685073852539, 1.799994707107544, 0.8555658459663391, 2.0410573482513428, -1.3051180839538574, 0.11154916882514954, -0.24003204703330994, 0.06446314603090286, -0.012559467926621437, -0.010833739303052425, 1.5303256511688232, 0.2805267572402954, 0.021032314747571945, -0.06316885352134705]","[337.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[3.0, 1.0, 0.0, 5.0, 164.0, 513.0]","[0.009772896766662598, 0.17014865577220917, 0.12589164078235626, 0.9119559526443481, -1.0555658340454102, -0.31162118911743164, 0.028062522411346436, 0.029810279607772827, -0.47647494077682495, -0.03356042504310608, -0.023657172918319702, 0.4236116111278534, -0.28590571880340576, -0.13497120141983032, 0.30000025033950806, 0.30000030994415283, 0.29999998211860657, 0.19999973475933075, 0.10000047832727432, 0.0, 0.8821324110031128, 0.8813738226890564, 0.8813455104827881, 0.8783970475196838, 0.7781538367271423, 0.0]","[-0.24486850202083588, 1.789994716644287, 0.8455658555030823, 2.031057357788086, -1.2951180934906006, 0.1015491709113121, -0.2300320416688919, 0.05446314811706543, -0.02255946770310402, -0.020833738148212433, 1.5203256607055664, 0.29052674770355225, 0.011032314971089363, -0.07316885143518448]","[287.0, 0.30000030994415283, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8821325302124023, 0.8813738226890564, 0.8813455104827881, 0.8783969879150391, 114.0, 463.0]","[0.36898231506347656, 0.21316342055797577, -0.20460668206214905, 0.13916082680225372, -1.1945276260375977, -0.09087637811899185, 0.28742966055870056, 0.3443547189235687, -0.4803517162799835, 0.2989345192909241, 0.2132832556962967, 0.37340450286865234, -0.09503490477800369, 0.14695057272911072, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.2450847178697586, 0.30282846093177795, -0.14240482449531555, -0.08087607473134995, -1.1039408445358276, -0.19864723086357117, 0.15725891292095184, 0.23377540707588196, -0.49168074131011963, 0.3279549777507782, 0.0708700567483902, 0.3722994923591614, -0.1852293461561203, 0.18778236210346222, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
29,29,29,0.004450417000043672,0.08047289699970861,True,"[-0.25485652685165405, 1.7999707460403442, 0.8555538654327393, 2.0410454273223877, -1.3051060438156128, 0.11146527528762817, -0.24000808596611023, 0.06548180431127548, -0.012535499408841133, -0.010833739303052425, 1.5307570695877075, 0.2805027663707733, 0.021200094372034073, -0.0631568655371666]","[337.0, 1.0, 1.0, 4.0, 10.0, 935.0]","[3.0, 0.0, 0.0, 5.0, 155.0, 511.0]","[0.0040572211146354675, 0.16853220760822296, 0.12010021507740021, 0.9149178266525269, -1.0606420040130615, -0.30924177169799805, 0.03301107883453369, 0.019334107637405396, -0.47469502687454224, -0.03226423263549805, 0.009609699249267578, 0.43340134620666504, -0.2812148928642273, -0.14246483147144318, 0.30000025033950806, 0.3000003397464752, 0.29999998211860657, 0.19999969005584717, 0.10000051558017731, 0.0, 0.8823762536048889, 0.8815051317214966, 0.8814715147018433, 0.8785616755485535, 0.7782979011535645, 0.0]","[-0.24485652148723602, 1.7899707555770874, 0.8455538749694824, 2.031045436859131, -1.295106053352356, 0.10146527737379074, -0.2300080806016922, 0.05548180639743805, -0.022535499185323715, -0.020833738148212433, 1.5207570791244507, 0.29050275683403015, 0.01120009459555149, -0.07315686345100403]","[287.0, 0.30000030994415283, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8823761940002441, 0.8815051317214966, 0.8814715147018433, 0.8785614967346191, 105.0, 461.0]","[0.36893436312675476, 0.2140023112297058, -0.2046186625957489, 0.13911288976669312, -1.1945276260375977, -0.0908404290676117, 0.28745362162590027, 0.3435637652873993, -0.4897952973842621, 0.30056437849998474, 0.19178356230258942, 0.3733445703983307, -0.09462743997573853, 0.15447665750980377, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.24290435016155243, 0.30435675382614136, -0.14265860617160797, -0.08382982015609741, -1.1042401790618896, -0.19627657532691956, 0.1614980697631836, 0.2244250327348709, -0.5010159611701965, 0.3277832865715027, 0.03903043270111084, 0.3731313943862915, -0.18858012557029724, 0.18825401365756989, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
30,30,30,0.006209628001670353,0.09322513900042395,True,"[-0.2547966241836548, 1.799994707107544, 0.8554939031600952, 2.041081428527832, -1.3050581216812134, 0.11108178645372391, -0.23966053128242493, 0.06493053585290909, -0.01251153089106083, -0.010809770785272121, 1.5302537679672241, 0.2805267572402954, 0.02058889903128147, -0.06256964057683945]","[337.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 5.0, 171.0, 492.0]","[0.0035255923867225647, 0.1709861010313034, 0.12189598381519318, 0.9039627313613892, -1.0563158988952637, -0.30692946910858154, 0.03315901756286621, 0.019415587186813354, -0.4746878743171692, -0.041053205728530884, -0.009151935577392578, 0.4463271498680115, -0.28161555528640747, -0.14660368859767914, 0.30000025033950806, 0.3000003397464752, 0.29999998211860657, 0.19999969005584717, 0.1000005304813385, 0.0, 0.8805684447288513, 0.8796696066856384, 0.8796343803405762, 0.8764266967773438, 0.7761542797088623, 0.0]","[-0.24479661881923676, 1.789994716644287, 0.8454939126968384, 2.031081438064575, -1.2950581312179565, 0.10108178853988647, -0.2296605259180069, 0.054930537939071655, -0.02251153066754341, -0.02080976963043213, 1.5202537775039673, 0.29052674770355225, 0.01058889925479889, -0.07256963849067688]","[287.0, 0.30000030994415283, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8805685043334961, 0.8796696066856384, 0.8796343803405762, 0.8764266967773438, 121.0, 442.0]","[0.3689703345298767, 0.21408620476722717, -0.2048943042755127, 0.13913685083389282, -1.1945276260375977, -0.09076852351427078, 0.2875494956970215, 0.34339597821235657, -0.5053628087043762, 0.30275747179985046, 0.15113306045532227, 0.37338051199913025, -0.09449561685323715, 0.15544737875461578, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.24011269211769104, 0.3047749400138855, -0.14241288602352142, -0.084497831761837, -1.1037813425064087, -0.19422706961631775, 0.16382768750190735, 0.21507519483566284, -0.5113738179206848, 0.3253043591976166, 0.007636566646397114, 0.3817562162876129, -0.19003239274024963, 0.1891138106584549, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
31,31,31,0.010759329999928013,0.07070891500006837,True,"[-0.2548205852508545, 1.7999826669692993, 0.8555178642272949, 2.041081428527832, -1.305082082748413, 0.11115369200706482, -0.23978038132190704, 0.06412758678197861, -0.01251153089106083, -0.010821755044162273, 1.5300140380859375, 0.28053873777389526, 0.02052897773683071, -0.06273742020130157]","[337.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[3.0, 1.0, 0.0, 5.0, 70.0, 494.0]","[0.0039310455322265625, 0.17099963128566742, 0.12588368356227875, 0.8909013271331787, -1.0644947290420532, -0.3089039921760559, 0.04325371980667114, 0.03780278563499451, -0.46559178829193115, -0.04843747615814209, 0.002346247434616089, 0.4617014229297638, -0.2742946743965149, -0.14939793944358826, 0.30000022053718567, 0.30000039935112, 0.2999999523162842, 0.1999996304512024, 0.10000059753656387, 0.0, 0.8804059028625488, 0.8793240785598755, 0.8792746663093567, 0.8760471343994141, 0.7757378816604614, 0.0]","[-0.24482057988643646, 1.7899826765060425, 0.8455178737640381, 2.031081438064575, -1.2950820922851562, 0.10115369409322739, -0.229780375957489, 0.054127588868141174, -0.02251153066754341, -0.02082175388932228, 1.5200140476226807, 0.2905387282371521, 0.01052897796034813, -0.07273741811513901]","[287.0, 0.3000004291534424, 0.2999999523162842, 0.19999957084655762, 0.10000038146972656, 885.0]","[0.8804059028625488, 0.8793240785598755, 0.8792746663093567, 0.8760471343994141, 20.0, 444.0]","[0.3689223825931549, 0.21411016583442688, -0.2049901783466339, 0.1390409767627716, -1.1945276260375977, -0.09079249203205109, 0.28753751516342163, 0.3417421579360962, -0.5186532735824585, 0.3025777041912079, 0.10701913386583328, 0.3737400472164154, -0.09460347145795822, 0.15547135472297668, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.2375427633523941, 0.30498409271240234, -0.14159269630908966, -0.08433442562818527, -1.1027891635894775, -0.19239671528339386, 0.16622653603553772, 0.20364326238632202, -0.5254572629928589, 0.3143369257450104, -0.029083028435707092, 0.3961579501628876, -0.18862232565879822, 0.19832491874694824, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
