policy_step,dataset_index,dataset_frame,inference_s,action_source,loop_s,sent_to_robot,arm_state,left_hand_state,right_hand_state,predicted_action,limited_arm,limited_left_hand,limited_right_hand,dataset_state,dataset_action
0,0,0,0.0,dataset,0.0026235030018142425,True,"[0.37116342782974243, 0.21126990020275116, -0.20056799054145813, 0.15850336849689484, -1.19884192943573, -0.08434497565031052, 0.2862432301044464, 0.3479499816894531, -0.40014129877090454, 0.26633742451667786, 0.2763082981109619, 0.42385807633399963, -0.09244631230831146, 0.0827271044254303]","[299.0, 298.0, 299.0, 207.0, 1000.0, 0.0]","[616.0, 693.0, 775.0, 813.0, 795.0, 0.0]","[0.24442234635353088, 0.28508755564689636, -0.13917025923728943, -0.055223532021045685, -1.1037503480911255, -0.2001938819885254, 0.139725923538208, 0.2734237611293793, -0.4169085919857025, 0.2973143756389618, 0.24402667582035065, 0.47058749198913574, -0.16312283277511597, 0.12246698141098022, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.35116341710090637, 0.23126989603042603, -0.18056799471378326, 0.13850337266921997, -1.1788419485092163, -0.10434497892856598, 0.26624321937561035, 0.32794997096061707, -0.4169085919857025, 0.2863374352455139, 0.25630828738212585, 0.4438580870628357, -0.11244630813598633, 0.10272710025310516]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[666.0, 743.0, 825.0, 863.0, 800.0, 0.0]","[0.36773595213890076, 0.2125042825937271, -0.19506722688674927, 0.13865748047828674, -1.1988658905029297, -0.09092431515455246, 0.2910129427909851, 0.34811776876449585, -0.39933836460113525, 0.2565223276615143, 0.258667528629303, 0.43556666374206543, -0.10707905143499374, 0.08358997106552124, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.24442234635353088, 0.28508755564689636, -0.13917025923728943, -0.055223532021045685, -1.1037503480911255, -0.2001938819885254, 0.139725923538208, 0.2734237611293793, -0.4169085919857025, 0.2973143756389618, 0.24402667582035065, 0.47058749198913574, -0.16312283277511597, 0.12246698141098022, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
1,1,1,0.0,dataset,0.0007018409996817354,True,"[0.3704443871974945, 0.21315142512321472, -0.1982310712337494, 0.15857526659965515, -1.194851279258728, -0.0845726802945137, 0.2826719284057617, 0.34447458386421204, -0.4045994281768799, 0.27373167872428894, 0.27635622024536133, 0.42941877245903015, -0.09261409193277359, 0.08659800887107849]","[299.0, 298.0, 299.0, 207.0, 1000.0, 0.0]","[616.0, 693.0, 775.0, 813.0, 795.0, 0.0]","[0.24684642255306244, 0.28463566303253174, -0.1363241970539093, -0.06041140854358673, -1.1018574237823486, -0.1937672197818756, 0.13669143617153168, 0.27452579140663147, -0.41791626811027527, 0.29724210500717163, 0.24438706040382385, 0.4686964154243469, -0.16210435330867767, 0.12461793422698975, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.35044437646865845, 0.2331514209508896, -0.17823107540607452, 0.13857527077198029, -1.1748512983322144, -0.10457268357276917, 0.26267191767692566, 0.324474573135376, -0.41791626811027527, 0.293731689453125, 0.25635620951652527, 0.4494187831878662, -0.11261409521102905, 0.10659800469875336]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[666.0, 743.0, 825.0, 863.0, 800.0, 0.0]","[0.36773595213890076, 0.21249230206012726, -0.195235013961792, 0.1386454999446869, -1.1988658905029297, -0.09092431515455246, 0.2908931076526642, 0.3480578660964966, -0.39961397647857666, 0.2585356831550598, 0.25927871465682983, 0.43553072214126587, -0.10392720252275467, 0.08474045991897583, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.24684642255306244, 0.28463566303253174, -0.1363241970539093, -0.06041140854358673, -1.1018574237823486, -0.1937672197818756, 0.13669143617153168, 0.27452579140663147, -0.41791626811027527, 0.29724210500717163, 0.24438706040382385, 0.4686964154243469, -0.16210435330867767, 0.12461793422698975, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
2,2,2,0.0,dataset,0.0005130579993419815,True,"[0.3672805428504944, 0.21663883328437805, -0.19335348904132843, 0.1585632860660553, -1.1904290914535522, -0.08495616912841797, 0.27999943494796753, 0.3397168219089508, -0.4093691408634186, 0.2829715311527252, 0.2762843370437622, 0.43813130259513855, -0.09262607991695404, 0.09436378628015518]","[299.0, 298.0, 299.0, 207.0, 1000.0, 0.0]","[616.0, 693.0, 775.0, 813.0, 795.0, 0.0]","[0.24689100682735443, 0.2846303880214691, -0.1363029032945633, -0.0604422353208065, -1.1018520593643188, -0.19374361634254456, 0.13668397068977356, 0.2745389938354492, -0.4179222583770752, 0.29726067185401917, 0.2443813979625702, 0.4686882495880127, -0.1621003895998001, 0.12461652606725693, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.3472805321216583, 0.23663882911205292, -0.17335349321365356, 0.13856329023838043, -1.1704291105270386, -0.10495616495609283, 0.25999942421913147, 0.31971681118011475, -0.4179222583770752, 0.29726067185401917, 0.25628432631492615, 0.4581313133239746, -0.1126260757446289, 0.11436378955841064]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[666.0, 743.0, 825.0, 863.0, 800.0, 0.0]","[0.36775991320610046, 0.21252824366092682, -0.19531890749931335, 0.1387174129486084, -1.1988658905029297, -0.0908883661031723, 0.2907852530479431, 0.3480818271636963, -0.39984169602394104, 0.25965023040771484, 0.2595663368701935, 0.4355546832084656, -0.10284861922264099, 0.08504006266593933, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.24689100682735443, 0.2846303880214691, -0.1363029032945633, -0.0604422353208065, -1.1018520593643188, -0.19374361634254456, 0.13668397068977356, 0.2745389938354492, -0.4179222583770752, 0.29726067185401917, 0.2443813979625702, 0.4686882495880127, -0.1621003895998001, 0.12461652606725693, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
3,3,3,0.0,dataset,0.0008019369997782633,True,"[0.3632298707962036, 0.22168420255184174, -0.18890734016895294, 0.15855130553245544, -1.1835860013961792, -0.0854235589504242, 0.27777037024497986, 0.3357979953289032, -0.41007623076438904, 0.28915539383888245, 0.27615249156951904, 0.4428410828113556, -0.09262607991695404, 0.10059558600187302]","[299.0, 298.0, 299.0, 207.0, 1000.0, 0.0]","[616.0, 693.0, 775.0, 813.0, 795.0, 0.0]","[0.24807719886302948, 0.28516489267349243, -0.14065061509609222, -0.06366798281669617, -1.1009148359298706, -0.201852485537529, 0.13203182816505432, 0.276168555021286, -0.41826769709587097, 0.29840776324272156, 0.2408219873905182, 0.466248095035553, -0.16178582608699799, 0.12428159266710281, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.34322986006736755, 0.2416841983795166, -0.16890734434127808, 0.13855130970478058, -1.1635860204696655, -0.10542355477809906, 0.2577703595161438, 0.31579798460006714, -0.41826769709587097, 0.29840776324272156, 0.256152480840683, 0.46284109354019165, -0.1126260757446289, 0.12059558928012848]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[666.0, 743.0, 825.0, 863.0, 800.0, 0.0]","[0.3681793808937073, 0.2125042825937271, -0.19537882506847382, 0.13887320458889008, -1.1988539695739746, -0.09076852351427078, 0.2907373011112213, 0.348105788230896, -0.3998536765575409, 0.2610164284706116, 0.25985395908355713, 0.435518741607666, -0.0986781120300293, 0.08531569689512253, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.24807719886302948, 0.28516489267349243, -0.14065061509609222, -0.06366798281669617, -1.1009148359298706, -0.201852485537529, 0.13203182816505432, 0.276168555021286, -0.41826769709587097, 0.29840776324272156, 0.2408219873905182, 0.466248095035553, -0.16178582608699799, 0.12428159266710281, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
4,4,4,0.0,dataset,0.00042923000000882894,True,"[0.35887959599494934, 0.22795194387435913, -0.18321482837200165, 0.1585393100976944, -1.1777616739273071, -0.08584300428628922, 0.27340811491012573, 0.33241844177246094, -0.4099803566932678, 0.29417678713798523, 0.27592480182647705, 0.44691571593284607, -0.0926380604505539, 0.10759437084197998]","[299.0, 298.0, 299.0, 207.0, 1000.0, 0.0]","[616.0, 693.0, 775.0, 813.0, 795.0, 0.0]","[0.25130826234817505, 0.28666701912879944, -0.14098431169986725, -0.06589779257774353, -1.1020902395248413, -0.2014167308807373, 0.13018003106117249, 0.27710941433906555, -0.42045536637306213, 0.29764172434806824, 0.24073772132396698, 0.4670392572879791, -0.16246454417705536, 0.12703220546245575, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.3388795852661133, 0.247951939702034, -0.16321483254432678, 0.13853931427001953, -1.1577616930007935, -0.10584300756454468, 0.2534081041812897, 0.3124184310436249, -0.42045536637306213, 0.29764172434806824, 0.255924791097641, 0.46691572666168213, -0.11263805627822876, 0.12703220546245575]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[666.0, 743.0, 825.0, 863.0, 800.0, 0.0]","[0.36868271231651306, 0.21251626312732697, -0.19572636485099792, 0.13893312215805054, -1.1988539695739746, -0.09076852351427078, 0.29062944650650024, 0.3481297492980957, -0.3999974727630615, 0.26222681999206543, 0.2602614164352417, 0.4354947507381439, -0.09526260942220688, 0.08536363393068314, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.25130826234817505, 0.28666701912879944, -0.14098431169986725, -0.06589779257774353, -1.1020902395248413, -0.2014167308807373, 0.13018003106117249, 0.27710941433906555, -0.42045536637306213, 0.29764172434806824, 0.24073772132396698, 0.4670392572879791, -0.16246454417705536, 0.12703220546245575, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
5,5,5,0.0,dataset,0.0008303050017275382,True,"[0.3546971082687378, 0.23386016488075256, -0.17632390558719635, 0.15846741199493408, -1.173183798789978, -0.08644221723079681, 0.2661456763744354, 0.32994967699050903, -0.4099563658237457, 0.2971368730068207, 0.27590084075927734, 0.45113417506217957, -0.0926380604505539, 0.11718175560235977]","[299.0, 298.0, 299.0, 207.0, 1000.0, 0.0]","[635.0, 714.0, 797.0, 832.0, 804.0, 0.0]","[0.2549981474876404, 0.2870613932609558, -0.14092257618904114, -0.06805554032325745, -1.1065564155578613, -0.2047654092311859, 0.12537433207035065, 0.2792743444442749, -0.4217317998409271, 0.2964577376842499, 0.2388928234577179, 0.4631003141403198, -0.16382800042629242, 0.13129085302352905, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.33469709753990173, 0.2538601756095886, -0.15632390975952148, 0.13846741616725922, -1.1531838178634644, -0.10644221305847168, 0.24614568054676056, 0.309949666261673, -0.4217317998409271, 0.2964577376842499, 0.2559008300304413, 0.4631003141403198, -0.11263805627822876, 0.13129085302352905]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[685.0, 764.0, 847.0, 882.0, 800.0, 0.0]","[0.3686227798461914, 0.21254023909568787, -0.19567842781543732, 0.13887320458889008, -1.19884192943573, -0.09079249203205109, 0.2885202169418335, 0.3476743698120117, -0.4002012312412262, 0.26253843307495117, 0.26020148396492004, 0.4355067312717438, -0.09521467238664627, 0.0860946774482727, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.2549981474876404, 0.2870613932609558, -0.14092257618904114, -0.06805554032325745, -1.1065564155578613, -0.2047654092311859, 0.12537433207035065, 0.2792743444442749, -0.4217317998409271, 0.2964577376842499, 0.2388928234577179, 0.4631003141403198, -0.16382800042629242, 0.13129085302352905, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
6,6,6,0.0,dataset,0.0004209180006000679,True,"[0.3502030372619629, 0.23925307393074036, -0.1685221791267395, 0.15843145549297333, -1.1677188873291016, -0.08718524128198624, 0.26089659333229065, 0.32764872908592224, -0.4099923372268677, 0.298826664686203, 0.27590084075927734, 0.4519970417022705, -0.0926380604505539, 0.12400078028440475]","[299.0, 298.0, 299.0, 207.0, 1000.0, 0.0]","[635.0, 714.0, 797.0, 832.0, 804.0, 0.0]","[0.25489333271980286, 0.2874063551425934, -0.1409178376197815, -0.06747577339410782, -1.1075489521026611, -0.20959724485874176, 0.12356153130531311, 0.2808116674423218, -0.4227813482284546, 0.29641422629356384, 0.23240554332733154, 0.4568215310573578, -0.16366742551326752, 0.1350734531879425, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.33020302653312683, 0.2592530846595764, -0.14852218329906464, 0.13843145966529846, -1.147718906402588, -0.1071852445602417, 0.24089659750461578, 0.3076487183570862, -0.4227813482284546, 0.29641422629356384, 0.2559008300304413, 0.4568215310573578, -0.11263805627822876, 0.1350734531879425]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[685.0, 764.0, 847.0, 882.0, 800.0, 0.0]","[0.3686707317829132, 0.21254023909568787, -0.19606192409992218, 0.13888518512248993, -1.1988539695739746, -0.09080447256565094, 0.28740569949150085, 0.34744665026664734, -0.4011719524860382, 0.26253843307495117, 0.2602134943008423, 0.4354468286037445, -0.09520268440246582, 0.0869215875864029, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.25489333271980286, 0.2874063551425934, -0.1409178376197815, -0.06747577339410782, -1.1075489521026611, -0.20959724485874176, 0.12356153130531311, 0.2808116674423218, -0.4227813482284546, 0.29641422629356384, 0.23240554332733154, 0.4568215310573578, -0.16366742551326752, 0.1350734531879425, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
7,7,7,0.0,dataset,0.00042967799890902825,True,"[0.34551718831062317, 0.24420255422592163, -0.16182298958301544, 0.15843145549297333, -1.160636305809021, -0.08783238381147385, 0.2582840323448181, 0.32520392537117004, -0.4102080464363098, 0.2996775507926941, 0.2759128212928772, 0.4513978362083435, -0.0926380604505539, 0.12766794860363007]","[299.0, 298.0, 300.0, 207.0, 1000.0, 0.0]","[661.0, 738.0, 818.0, 858.0, 804.0, 0.0]","[0.25315022468566895, 0.2873590886592865, -0.14541850984096527, -0.06472344696521759, -1.104962706565857, -0.21491335332393646, 0.12630820274353027, 0.27968114614486694, -0.4240519106388092, 0.2986530065536499, 0.23073317110538483, 0.45636704564094543, -0.16286036372184753, 0.1347084641456604, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.3255171775817871, 0.2642025649547577, -0.14541850984096527, 0.13843145966529846, -1.1406363248825073, -0.10783238708972931, 0.23828403651714325, 0.305203914642334, -0.4240519106388092, 0.2986530065536499, 0.25591281056404114, 0.45636704564094543, -0.11263805627822876, 0.1347084641456604]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[711.0, 788.0, 868.0, 900.0, 800.0, 0.0]","[0.3686946928501129, 0.21254023909568787, -0.19609788060188293, 0.13893312215805054, -1.1988779306411743, -0.09080447256565094, 0.2874176800251007, 0.34809380769729614, -0.4016273319721222, 0.262550413608551, 0.2602134943008423, 0.4351711869239807, -0.09515474736690521, 0.08778444677591324, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.25315022468566895, 0.2873590886592865, -0.14541850984096527, -0.06472344696521759, -1.104962706565857, -0.21491335332393646, 0.12630820274353027, 0.27968114614486694, -0.4240519106388092, 0.2986530065536499, 0.23073317110538483, 0.45636704564094543, -0.16286036372184753, 0.1347084641456604, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
8,8,8,0.0,dataset,0.000404784001148073,True,"[0.34083136916160583, 0.2482771873474121, -0.15557920932769775, 0.15843145549297333, -1.1544045209884644, -0.08820389956235886, 0.2567979693412781, 0.32181239128112793, -0.4109870195388794, 0.30103176832199097, 0.27590084075927734, 0.4513019621372223, -0.09265004843473434, 0.12803946435451508]","[299.0, 298.0, 300.0, 207.0, 1000.0, 0.0]","[665.0, 742.0, 830.0, 860.0, 800.0, 0.0]","[0.25268545746803284, 0.28890952467918396, -0.14564628899097443, -0.06276678293943405, -1.1094121932983398, -0.21706220507621765, 0.12585130333900452, 0.2802010178565979, -0.427080899477005, 0.29866084456443787, 0.22760653495788574, 0.45402583479881287, -0.16312015056610107, 0.13579297065734863, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.3208313584327698, 0.26827719807624817, -0.14564628899097443, 0.13843145966529846, -1.1344045400619507, -0.10820390284061432, 0.2367979735136032, 0.30181238055229187, -0.427080899477005, 0.29866084456443787, 0.2559008300304413, 0.45402583479881287, -0.11265005171298981, 0.13579297065734863]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[715.0, 792.0, 880.0, 900.0, 800.0, 0.0]","[0.3686946928501129, 0.21256420016288757, -0.19633756577968597, 0.13895709812641144, -1.1988779306411743, -0.090864397585392, 0.28740569949150085, 0.3479020595550537, -0.40392830967903137, 0.263005793094635, 0.26020148396492004, 0.4349434971809387, -0.09499895572662354, 0.09199091047048569, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.25268545746803284, 0.28890952467918396, -0.14564628899097443, -0.06276678293943405, -1.1094121932983398, -0.21706220507621765, 0.12585130333900452, 0.2802010178565979, -0.427080899477005, 0.29866084456443787, 0.22760653495788574, 0.45402583479881287, -0.16312015056610107, 0.13579297065734863, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
9,9,9,0.0,dataset,0.0008233139997173566,True,"[0.3359777629375458, 0.25386184453964233, -0.15327824652194977, 0.15843145549297333, -1.1487239599227905, -0.08974986523389816, 0.2556594908237457, 0.31780967116355896, -0.4119817018508911, 0.30153509974479675, 0.27590084075927734, 0.45069074630737305, -0.09265004843473434, 0.1285547912120819]","[299.0, 298.0, 300.0, 207.0, 1000.0, 0.0]","[682.0, 761.0, 845.0, 879.0, 800.0, 0.0]","[0.252299964427948, 0.28918129205703735, -0.14630362391471863, -0.06224444508552551, -1.1108037233352661, -0.21874727308750153, 0.12717337906360626, 0.2800115942955017, -0.42830541729927063, 0.29901713132858276, 0.22527562081813812, 0.45009419322013855, -0.16269159317016602, 0.13778527081012726, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.3159777522087097, 0.2738618552684784, -0.14630362391471863, 0.13843145966529846, -1.1287239789962769, -0.10974986851215363, 0.23565949499607086, 0.2978096604347229, -0.42830541729927063, 0.29901713132858276, 0.2559008300304413, 0.45009419322013855, -0.11265005171298981, 0.13778527081012726]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[732.0, 811.0, 895.0, 900.0, 800.0, 0.0]","[0.3686946928501129, 0.21257618069648743, -0.19662518799304962, 0.1389690786600113, -1.1988779306411743, -0.090864397585392, 0.28740569949150085, 0.3477103114128113, -0.4057978391647339, 0.2632574737071991, 0.2601895034313202, 0.4349434971809387, -0.09499895572662354, 0.09417204558849335, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.252299964427948, 0.28918129205703735, -0.14630362391471863, -0.06224444508552551, -1.1108037233352661, -0.21874727308750153, 0.12717337906360626, 0.2800115942955017, -0.42830541729927063, 0.29901713132858276, 0.22527562081813812, 0.45009419322013855, -0.16269159317016602, 0.13778527081012726, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
