policy_step,dataset_index,dataset_frame,inference_s,action_source,loop_s,sent_to_robot,arm_state,left_hand_state,right_hand_state,predicted_action,limited_arm,limited_left_hand,limited_right_hand,dataset_state,dataset_action
134,134,134,0.0,dataset,0.00045962199874338694,True,"[0.07137804478406906, 0.3050464689731598, -0.2548445463180542, 0.020684773102402687, -1.1346185207366943, -0.2536461353302002, 0.22859910130500793, -0.09684452414512634, -0.44829392433166504, 0.09915748238563538, 0.07666309177875519, 0.1776062250137329, -0.1913161724805832, -0.39277100563049316]","[299.0, 298.0, 299.0, 207.0, 1000.0, 0.0]","[900.0, 899.0, 900.0, 900.0, 802.0, 0.0]","[0.07359477877616882, 0.29076844453811646, -0.27126801013946533, -0.08553049713373184, -1.1210519075393677, -0.3462980389595032, 0.2306848019361496, -0.11955876648426056, -0.46642470359802246, 0.09408381581306458, -0.007966630160808563, 0.13034279644489288, -0.462467223405838, -0.7734056711196899, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.5588235259056091, 0.5588235259056091, 0.5588235259056091, 0.5019607543945312, 0.4019607603549957, 0.0]","[0.07359477877616882, 0.29076844453811646, -0.27126801013946533, 0.0006847735494375229, -1.1210519075393677, -0.27364614605903625, 0.2306848019361496, -0.11684451997280121, -0.46642470359802246, 0.09408381581306458, 0.056663092225790024, 0.15760622918605804, -0.21131616830825806, -0.4127710163593292]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[850.0, 849.0, 850.0, 850.0, 752.0, 0.0]","[0.12380903214216232, 0.21963489055633545, -0.30972030758857727, 0.14043115079402924, -1.1858750581741333, -0.18296316266059875, 0.29321804642677307, -0.018431738018989563, -0.4618360996246338, 0.09936121106147766, 0.029756831005215645, 0.19421635568141937, -0.4052945077419281, -0.7706815600395203, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.07359477877616882, 0.29076844453811646, -0.27126801013946533, -0.08553049713373184, -1.1210519075393677, -0.3462980389595032, 0.2306848019361496, -0.11955876648426056, -0.46642470359802246, 0.09408381581306458, -0.007966630160808563, 0.13034279644489288, -0.462467223405838, -0.7734056711196899, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.5588235259056091, 0.5588235259056091, 0.5588235259056091, 0.5019607543945312, 0.4019607603549957, 0.0]"
135,135,135,0.0,dataset,0.00046203099918784574,True,"[0.07025153189897537, 0.30508241057395935, -0.2550123333930969, 0.02064882032573223, -1.134055256843567, -0.2607887387275696, 0.22996529936790466, -0.11007510870695114, -0.44843772053718567, 0.10009224712848663, 0.07478156685829163, 0.17302824556827545, -0.19174760580062866, -0.39347806572914124]","[299.0, 298.0, 299.0, 207.0, 1000.0, 0.0]","[900.0, 899.0, 900.0, 900.0, 804.0, 0.0]","[0.0741158276796341, 0.28977277874946594, -0.26984402537345886, -0.08360075950622559, -1.1199997663497925, -0.34461113810539246, 0.2303154617547989, -0.12370657175779343, -0.4676719009876251, 0.09510122239589691, -0.005082446150481701, 0.1271032840013504, -0.4584246277809143, -0.7694164514541626, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.3211764693260193, 0.3211764693260193, 0.3211764693260193, 0.22470587491989136, 0.12470588088035583, 0.0]","[0.0741158276796341, 0.28977277874946594, -0.26984402537345886, 0.000648820772767067, -1.1199997663497925, -0.28078874945640564, 0.2303154617547989, -0.12370657175779343, -0.4676719009876251, 0.09510122239589691, 0.05478156730532646, 0.15302824974060059, -0.21174760162830353, -0.4134780764579773]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[850.0, 849.0, 850.0, 850.0, 754.0, 0.0]","[0.11956661194562912, 0.21952703595161438, -0.3112063705921173, 0.14041917026042938, -1.1858869791030884, -0.18296316266059875, 0.29319408535957336, -0.029589051380753517, -0.46191996335983276, 0.09936121106147766, 0.031434621661901474, 0.19422833621501923, -0.4008243978023529, -0.7704898118972778, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.0741158276796341, 0.28977277874946594, -0.26984402537345886, -0.08360075950622559, -1.1199997663497925, -0.34461113810539246, 0.2303154617547989, -0.12370657175779343, -0.4676719009876251, 0.09510122239589691, -0.005082446150481701, 0.1271032840013504, -0.4584246277809143, -0.7694164514541626, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.3211764693260193, 0.3211764693260193, 0.3211764693260193, 0.22470587491989136, 0.12470588088035583, 0.0]"
136,136,136,0.0,dataset,0.0004649680013244506,True,"[0.06907707452774048, 0.30438733100891113, -0.25508424639701843, 0.020660804584622383, -1.1333122253417969, -0.26396453380584717, 0.23185880482196808, -0.12213123589754105, -0.44847366213798523, 0.10171011835336685, 0.07427822798490524, 0.16776716709136963, -0.19174760580062866, -0.3944847285747528]","[299.0, 298.0, 299.0, 207.0, 1000.0, 0.0]","[900.0, 899.0, 894.0, 891.0, 795.0, 0.0]","[0.07445412129163742, 0.28965964913368225, -0.2688659429550171, -0.08309827744960785, -1.1199512481689453, -0.342642605304718, 0.23088498413562775, -0.12556712329387665, -0.4675917625427246, 0.09562435746192932, -0.003763355314731598, 0.12551100552082062, -0.45922455191612244, -0.7673038244247437, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.07445412129163742, 0.28965964913368225, -0.2688659429550171, 0.0006608050316572189, -1.1199512481689453, -0.2839645445346832, 0.23088498413562775, -0.12556712329387665, -0.4675917625427246, 0.09562435746192932, 0.05427822843194008, 0.14776717126369476, -0.21174760162830353, -0.41448473930358887]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[850.0, 849.0, 844.0, 841.0, 745.0, 0.0]","[0.1167503222823143, 0.21867616474628448, -0.3122849464416504, 0.14043115079402924, -1.185910940170288, -0.18296316266059875, 0.29319408535957336, -0.03538941591978073, -0.46189600229263306, 0.10037986934185028, 0.0337236113846302, 0.19421635568141937, -0.3987990617752075, -0.7688959240913391, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.07445412129163742, 0.28965964913368225, -0.2688659429550171, -0.08309827744960785, -1.1199512481689453, -0.342642605304718, 0.23088498413562775, -0.12556712329387665, -0.4675917625427246, 0.09562435746192932, -0.003763355314731598, 0.12551100552082062, -0.45922455191612244, -0.7673038244247437, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
137,137,137,0.0,dataset,0.0010491520006326027,True,"[0.06841794401407242, 0.30356043577194214, -0.2570975720882416, 0.02064882032573223, -1.132413387298584, -0.26581010222435, 0.23396803438663483, -0.12927383184432983, -0.4488331973552704, 0.10233329981565475, 0.07366703450679779, 0.16115187108516693, -0.19177156686782837, -0.39562323689460754]","[299.0, 298.0, 299.0, 207.0, 1000.0, 0.0]","[891.0, 892.0, 883.0, 883.0, 775.0, 0.0]","[0.07493766397237778, 0.2892315983772278, -0.26678839325904846, -0.08402466028928757, -1.1185758113861084, -0.33876681327819824, 0.2318153977394104, -0.12662695348262787, -0.4672083556652069, 0.09622006118297577, -0.0020963423885405064, 0.12444201856851578, -0.46093952655792236, -0.7667520642280579, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.07493766397237778, 0.2892315983772278, -0.26678839325904846, 0.000648820772767067, -1.1185758113861084, -0.28581011295318604, 0.2318153977394104, -0.12662695348262787, -0.4672083556652069, 0.09622006118297577, 0.053667034953832626, 0.14115187525749207, -0.21177156269550323, -0.4156232476234436]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[841.0, 842.0, 833.0, 833.0, 725.0, 0.0]","[0.11476094275712967, 0.21504493057727814, -0.31229692697525024, 0.1404431313276291, -1.185910940170288, -0.18296316266059875, 0.2932300269603729, -0.0381937250494957, -0.46187204122543335, 0.10235726833343506, 0.03618037700653076, 0.19416841864585876, -0.3977324664592743, -0.7675297260284424, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8859999775886536, 0.890999972820282, 0.890999972820282, 0.8880000114440918, 0.7910000085830688, 0.0]","[0.07493766397237778, 0.2892315983772278, -0.26678839325904846, -0.08402466028928757, -1.1185758113861084, -0.33876681327819824, 0.2318153977394104, -0.12662695348262787, -0.4672083556652069, 0.09622006118297577, -0.0020963423885405064, 0.12444201856851578, -0.46093952655792236, -0.7667520642280579, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
138,138,138,0.0,dataset,0.0005858049989910796,True,"[0.06839397549629211, 0.3005523979663849, -0.26114824414253235, 0.02058889903128147, -1.1318621635437012, -0.2657981216907501, 0.23658059537410736, -0.13301292061805725, -0.44891709089279175, 0.10246512293815613, 0.07246860861778259, 0.15604659914970398, -0.19186744093894958, -0.3973609507083893]","[299.0, 298.0, 299.0, 207.0, 1000.0, 0.0]","[891.0, 892.0, 883.0, 883.0, 775.0, 0.0]","[0.07622247189283371, 0.28944432735443115, -0.26445332169532776, -0.08393116295337677, -1.1167659759521484, -0.33536794781684875, 0.230998694896698, -0.1277574598789215, -0.4662409722805023, 0.095183826982975, -0.0018496328266337514, 0.12346090376377106, -0.4602033495903015, -0.7661864757537842, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.07622247189283371, 0.28944432735443115, -0.26445332169532776, 0.0005888994783163071, -1.1167659759521484, -0.2857981324195862, 0.230998694896698, -0.1277574598789215, -0.4662409722805023, 0.095183826982975, 0.05246860906481743, 0.1360466033220291, -0.21186743676662445, -0.41736096143722534]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[841.0, 842.0, 833.0, 833.0, 725.0, 0.0]","[0.11464110016822815, 0.2130555510520935, -0.3124886751174927, 0.14040718972682953, -1.1857432126998901, -0.18293920159339905, 0.29321804642677307, -0.04038684070110321, -0.4618840217590332, 0.10694722831249237, 0.039631832391023636, 0.1940845251083374, -0.39659395813941956, -0.7669305205345154, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8360000252723694, 0.8460000157356262, 0.847000002861023, 0.8450000286102295, 0.7549999952316284, 0.0]","[0.07622247189283371, 0.28944432735443115, -0.26445332169532776, -0.08393116295337677, -1.1167659759521484, -0.33536794781684875, 0.230998694896698, -0.1277574598789215, -0.4662409722805023, 0.095183826982975, -0.0018496328266337514, 0.12346090376377106, -0.4602033495903015, -0.7661864757537842, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
139,139,139,0.0,dataset,0.00045463799688150175,True,"[0.0683460384607315, 0.2984791100025177, -0.26319754123687744, 0.020600883290171623, -1.1304600238800049, -0.26581010222435, 0.23705996572971344, -0.13463078439235687, -0.44912081956863403, 0.10245314240455627, 0.07121026515960693, 0.15143266320228577, -0.1920352280139923, -0.39813992381095886]","[299.0, 298.0, 299.0, 207.0, 1000.0, 0.0]","[864.0, 868.0, 855.0, 856.0, 746.0, 0.0]","[0.07654435187578201, 0.290061354637146, -0.2623951733112335, -0.08392223715782166, -1.1160848140716553, -0.33213701844215393, 0.22993402183055878, -0.12737417221069336, -0.4647398293018341, 0.09418153017759323, -0.0019728336483240128, 0.12401483207941055, -0.462386816740036, -0.7666579484939575, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.07654435187578201, 0.290061354637146, -0.2623951733112335, 0.000600883737206459, -1.1160848140716553, -0.28581011295318604, 0.22993402183055878, -0.12737417221069336, -0.4647398293018341, 0.09418153017759323, 0.05121026560664177, 0.1314326673746109, -0.21203522384166718, -0.4181399345397949]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[814.0, 818.0, 805.0, 806.0, 696.0, 0.0]","[0.11444935202598572, 0.21301960945129395, -0.3125605881214142, 0.1404431313276291, -1.1856952905654907, -0.1829511821269989, 0.2932420074939728, -0.04295146465301514, -0.4618121087551117, 0.11027883738279343, 0.04198073968291283, 0.1940126270055771, -0.3954075276851654, -0.7667747139930725, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8360000252723694, 0.8460000157356262, 0.847000002861023, 0.8450000286102295, 0.7549999952316284, 0.0]","[0.07654435187578201, 0.290061354637146, -0.2623951733112335, -0.08392223715782166, -1.1160848140716553, -0.33213701844215393, 0.22993402183055878, -0.12737417221069336, -0.4647398293018341, 0.09418153017759323, -0.0019728336483240128, 0.12401483207941055, -0.462386816740036, -0.7666579484939575, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
140,140,140,0.0,dataset,0.0005083309988549445,True,"[0.06688395887613297, 0.29549503326416016, -0.2620111107826233, 0.02220677025616169, -1.1292016506195068, -0.2663973569869995, 0.23728765547275543, -0.1363445371389389, -0.4493964612483978, 0.10280068218708038, 0.07177352160215378, 0.14319950342178345, -0.19199927151203156, -0.3984754979610443]","[299.0, 298.0, 299.0, 207.0, 1000.0, 0.0]","[864.0, 868.0, 855.0, 856.0, 746.0, 0.0]","[0.07650823891162872, 0.28959420323371887, -0.2618359327316284, -0.08346614986658096, -1.1140064001083374, -0.3306179344654083, 0.22900694608688354, -0.12719152867794037, -0.46258750557899475, 0.09368009865283966, -0.0034032678231596947, 0.12306264042854309, -0.4638783931732178, -0.7672208547592163, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.07650823891162872, 0.28959420323371887, -0.2618359327316284, 0.0022067707031965256, -1.1140064001083374, -0.28639736771583557, 0.22900694608688354, -0.12719152867794037, -0.46258750557899475, 0.09368009865283966, 0.051773522049188614, 0.12319950759410858, -0.21199926733970642, -0.41847550868988037]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[814.0, 818.0, 805.0, 806.0, 696.0, 0.0]","[0.11447332054376602, 0.2130315899848938, -0.3124766945838928, 0.14043115079402924, -1.1857072114944458, -0.18293920159339905, 0.2932300269603729, -0.045156560838222504, -0.461788147687912, 0.11441339552402496, 0.04231629893183708, 0.19404856860637665, -0.3934660851955414, -0.7666788101196289, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8009999990463257, 0.8140000104904175, 0.8109999895095825, 0.8119999766349792, 0.7269999980926514, 0.0]","[0.07650823891162872, 0.28959420323371887, -0.2618359327316284, -0.08346614986658096, -1.1140064001083374, -0.3306179344654083, 0.22900694608688354, -0.12719152867794037, -0.46258750557899475, 0.09368009865283966, -0.0034032678231596947, 0.12306264042854309, -0.4638783931732178, -0.7672208547592163, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
141,141,141,0.0,dataset,0.0005173230019863695,True,"[0.07017962634563446, 0.293937087059021, -0.2620590627193451, 0.023513050749897957, -1.1286263465881348, -0.2664213180541992, 0.23908528685569763, -0.13064004480838776, -0.4459090530872345, 0.10535332560539246, 0.07384679466485977, 0.1368958055973053, -0.1916637122631073, -0.39968588948249817]","[299.0, 298.0, 299.0, 207.0, 1000.0, 0.0]","[845.0, 845.0, 833.0, 833.0, 745.0, 0.0]","[0.0797366127371788, 0.2893814742565155, -0.25872883200645447, -0.08390039205551147, -1.1132875680923462, -0.32673370838165283, 0.22557875514030457, -0.12475328147411346, -0.4614858329296112, 0.09207073599100113, -0.005766271147876978, 0.12239497154951096, -0.46436238288879395, -0.7671838402748108, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.0797366127371788, 0.2893814742565155, -0.25872883200645447, 0.0035130511969327927, -1.1132875680923462, -0.2864213287830353, 0.22557875514030457, -0.12475328147411346, -0.4614858329296112, 0.09207073599100113, 0.05384679511189461, 0.12239497154951096, -0.21166370809078217, -0.41968590021133423]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[795.0, 795.0, 783.0, 783.0, 695.0, 0.0]","[0.11371831595897675, 0.21279190480709076, -0.31250065565109253, 0.14043115079402924, -1.1857192516326904, -0.18291522562503815, 0.29321804642677307, -0.04574378952383995, -0.4613087773323059, 0.11701397597789764, 0.04235225170850754, 0.1940845251083374, -0.3931065499782562, -0.7666308879852295, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.7009999752044678, 0.718999981880188, 0.7179999947547913, 0.7200000286102295, 0.6499999761581421, 0.0]","[0.0797366127371788, 0.2893814742565155, -0.25872883200645447, -0.08390039205551147, -1.1132875680923462, -0.32673370838165283, 0.22557875514030457, -0.12475328147411346, -0.4614858329296112, 0.09207073599100113, -0.005766271147876978, 0.12239497154951096, -0.46436238288879395, -0.7671838402748108, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
142,142,142,0.0,dataset,0.0004182090015092399,True,"[0.07770571857690811, 0.28675854206085205, -0.2630297839641571, 0.023441145196557045, -1.1282668113708496, -0.2663973569869995, 0.2388695776462555, -0.11949470639228821, -0.445237934589386, 0.10795389860868454, 0.0779094472527504, 0.13550563156604767, -0.19024957716464996, -0.399697870016098]","[299.0, 298.0, 299.0, 207.0, 1000.0, 0.0]","[835.0, 834.0, 822.0, 832.0, 728.0, 0.0]","[0.08216511458158493, 0.2900988459587097, -0.2581779658794403, -0.0830153301358223, -1.1142668724060059, -0.3266894817352295, 0.22218488156795502, -0.12270515412092209, -0.46050944924354553, 0.09021935611963272, -0.006953348871320486, 0.12088366597890854, -0.4642722010612488, -0.7676401138305664, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.08216511458158493, 0.2900988459587097, -0.2581779658794403, 0.003441145643591881, -1.1142668724060059, -0.28639736771583557, 0.22218488156795502, -0.12270515412092209, -0.46050944924354553, 0.09021935611963272, 0.05790944769978523, 0.12088366597890854, -0.21024957299232483, -0.4196978807449341]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[785.0, 784.0, 772.0, 782.0, 678.0, 0.0]","[0.11186075955629349, 0.21234849095344543, -0.31250065565109253, 0.14040718972682953, -1.1857192516326904, -0.18286728858947754, 0.29321804642677307, -0.04609132930636406, -0.4604698717594147, 0.11703794449567795, 0.042460110038518906, 0.193760946393013, -0.39193210005760193, -0.7667627334594727, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.7009999752044678, 0.718999981880188, 0.7179999947547913, 0.7200000286102295, 0.6499999761581421, 0.0]","[0.08216511458158493, 0.2900988459587097, -0.2581779658794403, -0.0830153301358223, -1.1142668724060059, -0.3266894817352295, 0.22218488156795502, -0.12270515412092209, -0.46050944924354553, 0.09021935611963272, -0.006953348871320486, 0.12088366597890854, -0.4642722010612488, -0.7676401138305664, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
143,143,143,0.0,dataset,0.0004541489979601465,True,"[0.08086955547332764, 0.2828516960144043, -0.2635331153869629, 0.0216554943472147, -1.1275957822799683, -0.26654115319252014, 0.23659257590770721, -0.11636682599782944, -0.44873732328414917, 0.1071629449725151, 0.07812516391277313, 0.13446301221847534, -0.19020164012908936, -0.4014955163002014]","[299.0, 298.0, 299.0, 207.0, 1000.0, 0.0]","[821.0, 823.0, 812.0, 812.0, 702.0, 0.0]","[0.08290722221136093, 0.29045340418815613, -0.2570541203022003, -0.08145804703235626, -1.1142847537994385, -0.32506728172302246, 0.2204706370830536, -0.12026534229516983, -0.46024662256240845, 0.08954241126775742, -0.005737795494496822, 0.12040647119283676, -0.4670434892177582, -0.7673065662384033, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.08290722221136093, 0.29045340418815613, -0.2570541203022003, 0.0016554947942495346, -1.1142847537994385, -0.2865411639213562, 0.2204706370830536, -0.12026534229516983, -0.46024662256240845, 0.08954241126775742, 0.05812516435980797, 0.12040647119283676, -0.21020163595676422, -0.4214955270290375]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[771.0, 773.0, 762.0, 762.0, 652.0, 0.0]","[0.11072225868701935, 0.21234849095344543, -0.31250065565109253, 0.14040718972682953, -1.1857192516326904, -0.18285530805587769, 0.2931820750236511, -0.046067360788583755, -0.46055376529693604, 0.11477292329072952, 0.04399409145116806, 0.19427627325057983, -0.3890918493270874, -0.7668106555938721, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.7009999752044678, 0.718999981880188, 0.7179999947547913, 0.7200000286102295, 0.6069999933242798, 0.0]","[0.08290722221136093, 0.29045340418815613, -0.2570541203022003, -0.08145804703235626, -1.1142847537994385, -0.32506728172302246, 0.2204706370830536, -0.12026534229516983, -0.46024662256240845, 0.08954241126775742, -0.005737795494496822, 0.12040647119283676, -0.4670434892177582, -0.7673065662384033, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
144,144,144,0.0,dataset,0.0003648120000434574,True,"[0.08070177584886551, 0.27936428785324097, -0.26552248001098633, 0.021403826773166656, -1.1272602081298828, -0.2664932310581207, 0.23539415001869202, -0.11870375275611877, -0.457042396068573, 0.1013985276222229, 0.07481751590967178, 0.13259346783161163, -0.19169966876506805, -0.40592968463897705]","[299.0, 298.0, 299.0, 207.0, 1000.0, 0.0]","[821.0, 823.0, 812.0, 812.0, 702.0, 0.0]","[0.08354569226503372, 0.29028621315956116, -0.25438299775123596, -0.08481021970510483, -1.1129504442214966, -0.32037097215652466, 0.22110652923583984, -0.11958407610654831, -0.45937204360961914, 0.08652694523334503, -0.007561966776847839, 0.12096591293811798, -0.46967998147010803, -0.7640787959098816, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.08354569226503372, 0.29028621315956116, -0.25438299775123596, 0.0014038272202014923, -1.1129504442214966, -0.2864932417869568, 0.22110652923583984, -0.11958407610654831, -0.45937204360961914, 0.08652694523334503, 0.05481751635670662, 0.12096591293811798, -0.21169966459274292, -0.4259296953678131]","[300.0, 300.0, 300.0, 200.0, 950.0, 0.0]","[771.0, 773.0, 762.0, 762.0, 652.0, 0.0]","[0.11079416424036026, 0.2123364955186844, -0.31250065565109253, 0.14043115079402924, -1.1857432126998901, -0.18283134698867798, 0.2931820750236511, -0.04607934504747391, -0.460589736700058, 0.11383815854787827, 0.04891960695385933, 0.19427627325057983, -0.385951966047287, -0.7667507529258728, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.5260000228881836, 0.5619999766349792, 0.5540000200271606, 0.5659999847412109, 0.5529999732971191, 0.0]","[0.08354569226503372, 0.29028621315956116, -0.25438299775123596, -0.08481021970510483, -1.1129504442214966, -0.32037097215652466, 0.22110652923583984, -0.11958407610654831, -0.45937204360961914, 0.08652694523334503, -0.007561966776847839, 0.12096591293811798, -0.46967998147010803, -0.7640787959098816, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
