policy_step,dataset_index,dataset_frame,inference_s,action_source,loop_s,sent_to_robot,arm_state,left_hand_state,right_hand_state,predicted_action,limited_arm,limited_left_hand,limited_right_hand,dataset_state,dataset_action
102,102,102,0.0,dataset,0.07562203199995565,True,"[0.24324381351470947, 0.2382703721523285, -0.12759605050086975, 1.0013059377670288, -1.1502459049224854, 0.0231774915009737, 0.203995481133461, 0.21891583502292633, -0.21488913893699646, 0.2256150245666504, 1.01837158203125, 0.296477735042572, 0.003379551460966468, -0.041069939732551575]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.14829105138778687, 0.31184980273246765, -0.1800033301115036, -0.07078654319047928, -1.1491280794143677, -0.2820552587509155, 0.22133414447307587, 0.055300839245319366, -0.5130822062492371, 0.05139670893549919, -0.17606090009212494, 0.32999593019485474, -0.5391774773597717, -0.4320151209831238, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.23324380815029144, 0.24827037751674652, -0.13759605586528778, 0.991305947303772, -1.1491280794143677, 0.01317749172449112, 0.21399548649787903, 0.2089158296585083, -0.2248891443014145, 0.21561501920223236, 1.0083715915679932, 0.30647772550582886, -0.006620448082685471, -0.05106993764638901]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.9000000953674316, 0.800000011920929, 453.0]","[0.29120469093322754, 0.21442176401615143, -0.23279356956481934, 0.1402154415845871, -1.1874090433120728, -0.09702428430318832, 0.2917200028896332, 0.197907492518425, -0.48556485772132874, 0.039739690721035004, -0.12104067206382751, 0.3740396499633789, -0.4251164197921753, -0.39993757009506226, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.14829105138778687, 0.31184980273246765, -0.1800033301115036, -0.07078654319047928, -1.1491280794143677, -0.2820552587509155, 0.22133414447307587, 0.055300839245319366, -0.5130822062492371, 0.05139670893549919, -0.17606090009212494, 0.32999593019485474, -0.5391774773597717, -0.4320151209831238, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
103,103,103,0.0,dataset,0.0717537580003409,True,"[0.2395646572113037, 0.23828235268592834, -0.12842296063899994, 1.0013059377670288, -1.150197982788086, 0.02316550724208355, 0.20660804212093353, 0.2185203582048416, -0.21488913893699646, 0.22553113102912903, 1.0183595418930054, 0.29646575450897217, 0.003403519978746772, -0.041609231382608414]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.14356236159801483, 0.31139618158340454, -0.18452738225460052, -0.07158052921295166, -1.1477397680282593, -0.2853280305862427, 0.22358757257461548, 0.04824380204081535, -0.5110864043235779, 0.058328527957201004, -0.1714445799589157, 0.3235427439212799, -0.5421048998832703, -0.44066300988197327, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.22956465184688568, 0.24828235805034637, -0.13842296600341797, 0.991305947303772, -1.1477397680282593, 0.013165507465600967, 0.21660804748535156, 0.20852035284042358, -0.2248891443014145, 0.215531125664711, 1.0083595514297485, 0.306465744972229, -0.006596479564905167, -0.051609233021736145]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.9000000953674316, 0.800000011920929, 453.0]","[0.2788130044937134, 0.21533255279064178, -0.23703598976135254, 0.14010757207870483, -1.1873970031738281, -0.10256099700927734, 0.29189977049827576, 0.18667827546596527, -0.48596033453941345, 0.05300622805953026, -0.11999804526567459, 0.37368011474609375, -0.42540404200553894, -0.4036886394023895, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.14356236159801483, 0.31139618158340454, -0.18452738225460052, -0.07158052921295166, -1.1477397680282593, -0.2853280305862427, 0.22358757257461548, 0.04824380204081535, -0.5110864043235779, 0.058328527957201004, -0.1714445799589157, 0.3235427439212799, -0.5421048998832703, -0.44066300988197327, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
104,104,104,0.0,dataset,0.08741257399924507,True,"[0.2361491620540619, 0.23833028972148895, -0.12999288737773895, 1.0013059377670288, -1.1499942541122437, 0.02316550724208355, 0.20838171243667603, 0.2181488573551178, -0.21488913893699646, 0.22549518942832947, 1.0183355808258057, 0.29648974537849426, 0.00339153571985662, -0.041609231382608414]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.14114098250865936, 0.3107145130634308, -0.18798255920410156, -0.07228878140449524, -1.1457479000091553, -0.2872845232486725, 0.22498589754104614, 0.043701425194740295, -0.5085790753364563, 0.06399867683649063, -0.16729407012462616, 0.3158215880393982, -0.5450864434242249, -0.4501461386680603, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.22614915668964386, 0.24833029508590698, -0.13999289274215698, 0.991305947303772, -1.1457479000091553, 0.013165507465600967, 0.21838171780109406, 0.20814885199069977, -0.2248891443014145, 0.21549518406391144, 1.0083355903625488, 0.3064897358417511, -0.006608463823795319, -0.051609233021736145]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.9000000953674316, 0.800000011920929, 453.0]","[0.26271817088127136, 0.21576398611068726, -0.24300412833690643, 0.14013154804706573, -1.1876007318496704, -0.11243600398302078, 0.29240310192108154, 0.1687738448381424, -0.48588842153549194, 0.06753110885620117, -0.11516840755939484, 0.37330862879753113, -0.4254879355430603, -0.41159820556640625, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.14114098250865936, 0.3107145130634308, -0.18798255920410156, -0.07228878140449524, -1.1457479000091553, -0.2872845232486725, 0.22498589754104614, 0.043701425194740295, -0.5085790753364563, 0.06399867683649063, -0.16729407012462616, 0.3158215880393982, -0.5450864434242249, -0.4501461386680603, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
105,105,105,0.0,dataset,0.08205010200072138,True,"[0.23334485292434692, 0.2383183091878891, -0.13382785022258759, 1.00121009349823, -1.1496586799621582, 0.0231774915009737, 0.21569208800792694, 0.2178492397069931, -0.21488913893699646, 0.2254112958908081, 1.0183595418930054, 0.29648974537849426, 0.003379551460966468, -0.04198073968291283]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.1378956437110901, 0.31061258912086487, -0.19343028962612152, -0.07151559740304947, -1.1440778970718384, -0.29247432947158813, 0.22350184619426727, 0.03720898553729057, -0.5077213644981384, 0.06967908889055252, -0.15863487124443054, 0.3033347427845001, -0.5529866218566895, -0.47168731689453125, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.2233448475599289, 0.24831831455230713, -0.14382785558700562, 0.9912101030349731, -1.1440778970718384, 0.01317749172449112, 0.22350184619426727, 0.20784923434257507, -0.2248891443014145, 0.21541129052639008, 1.0083595514297485, 0.3033347427845001, -0.006620448082685471, -0.05198074132204056]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.9000000953674316, 0.800000011920929, 453.0]","[0.24786972999572754, 0.2157520055770874, -0.24923592805862427, 0.14038321375846863, -1.1875169277191162, -0.11616309732198715, 0.2929064631462097, 0.15859924256801605, -0.4858285188674927, 0.07504522055387497, -0.10914033651351929, 0.37294909358024597, -0.4254879355430603, -0.41920819878578186, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.1378956437110901, 0.31061258912086487, -0.19343028962612152, -0.07151559740304947, -1.1440778970718384, -0.29247432947158813, 0.22350184619426727, 0.03720898553729057, -0.5077213644981384, 0.06967908889055252, -0.15863487124443054, 0.3033347427845001, -0.5529866218566895, -0.47168731689453125, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
106,106,106,0.0,dataset,0.08270719000029203,True,"[0.2320745289325714, 0.23833028972148895, -0.1360688954591751, 1.00121009349823, -1.1490355730056763, 0.0231774915009737, 0.21790917217731476, 0.21776536107063293, -0.2148771584033966, 0.2253633588552475, 1.0183595418930054, 0.29648974537849426, 0.003379551460966468, -0.042220424860715866]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.1355372667312622, 0.3104424476623535, -0.19675469398498535, -0.07027573138475418, -1.1429096460342407, -0.2951299846172333, 0.22237639129161835, 0.032926034182310104, -0.5069348216056824, 0.07198705524206161, -0.15377983450889587, 0.29541388154029846, -0.5542122721672058, -0.48600468039512634, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.22207452356815338, 0.24833029508590698, -0.14606890082359314, 0.9912101030349731, -1.1429096460342407, 0.01317749172449112, 0.22237639129161835, 0.2077653557062149, -0.22487716376781464, 0.21536335349082947, 1.0083595514297485, 0.29541388154029846, -0.006620448082685471, -0.0522204264998436]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.9000000953674316, 0.800000011920929, 453.0]","[0.2400440275669098, 0.21619541943073273, -0.2536221444606781, 0.14046710729599, -1.1864622831344604, -0.11845207959413528, 0.2932899296283722, 0.15481221675872803, -0.48584049940109253, 0.07983890920877457, -0.10241718590259552, 0.37158289551734924, -0.4255838096141815, -0.42552387714385986, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.1355372667312622, 0.3104424476623535, -0.19675469398498535, -0.07027573138475418, -1.1429096460342407, -0.2951299846172333, 0.22237639129161835, 0.032926034182310104, -0.5069348216056824, 0.07198705524206161, -0.15377983450889587, 0.29541388154029846, -0.5542122721672058, -0.48600468039512634, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
107,107,107,0.0,dataset,0.05669611400116992,True,"[0.23006117343902588, 0.2382943332195282, -0.14010757207870483, 1.001198172569275, -1.1482086181640625, 0.02316550724208355, 0.22040188312530518, 0.21769344806671143, -0.21488913893699646, 0.2253633588552475, 1.0183355808258057, 0.29634591937065125, 0.00339153571985662, -0.04260392114520073]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.13180343806743622, 0.30950647592544556, -0.20140574872493744, -0.0673227459192276, -1.1420637369155884, -0.29956042766571045, 0.2186964601278305, 0.026547301560640335, -0.5049432516098022, 0.07313302904367447, -0.14562584459781647, 0.275992214679718, -0.5549799203872681, -0.5181392431259155, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.22006116807460785, 0.24829433858394623, -0.15010757744312286, 0.9911981821060181, -1.1420637369155884, 0.013165507465600967, 0.2186964601278305, 0.2076934427022934, -0.2248891443014145, 0.21536335349082947, 1.0083355903625488, 0.2863459289073944, -0.006608463823795319, -0.05260392278432846]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.9000000953674316, 0.800000011920929, 453.0]","[0.2344713658094406, 0.21675868332386017, -0.25675004720687866, 0.14047908782958984, -1.1854196786880493, -0.12325775623321533, 0.2932659685611725, 0.14998257160186768, -0.485768586397171, 0.08496815711259842, -0.09492705017328262, 0.36833515763282776, -0.4256197512149811, -0.4379635155200958, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.13180343806743622, 0.30950647592544556, -0.20140574872493744, -0.0673227459192276, -1.1420637369155884, -0.29956042766571045, 0.2186964601278305, 0.026547301560640335, -0.5049432516098022, 0.07313302904367447, -0.14562584459781647, 0.275992214679718, -0.5549799203872681, -0.5181392431259155, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
108,108,108,0.0,dataset,0.07743243300137692,True,"[0.22853916883468628, 0.23839020729064941, -0.144709512591362, 1.001198172569275, -1.1477292776107788, 0.02316550724208355, 0.22035394608974457, 0.21751369535923004, -0.21488913893699646, 0.2253633588552475, 1.0183595418930054, 0.292966365814209, 0.003379551460966468, -0.043227098882198334]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.1262551248073578, 0.30771738290786743, -0.20926807820796967, -0.06376584619283676, -1.1389092206954956, -0.3070096969604492, 0.21591369807720184, 0.019735338166356087, -0.5013535618782043, 0.0688207671046257, -0.12559103965759277, 0.2353714108467102, -0.5455710291862488, -0.5957212448120117, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.21853916347026825, 0.24839021265506744, -0.15470951795578003, 0.9911981821060181, -1.1389092206954956, 0.013165507465600967, 0.21591369807720184, 0.207513689994812, -0.2248891443014145, 0.21536335349082947, 1.0083595514297485, 0.28296637535095215, -0.006620448082685471, -0.05322709679603577]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.9000000953674316, 0.800000011920929, 453.0]","[0.22567494213581085, 0.2203179895877838, -0.26292192935943604, 0.1404431313276291, -1.18537175655365, -0.13425926864147186, 0.2930862009525299, 0.14480538666248322, -0.48561277985572815, 0.08835969120264053, -0.08791627734899521, 0.34876492619514465, -0.426111102104187, -0.4663781225681305, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.1262551248073578, 0.30771738290786743, -0.20926807820796967, -0.06376584619283676, -1.1389092206954956, -0.3070096969604492, 0.21591369807720184, 0.019735338166356087, -0.5013535618782043, 0.0688207671046257, -0.12559103965759277, 0.2353714108467102, -0.5455710291862488, -0.5957212448120117, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
109,109,109,0.0,dataset,0.053090367999175214,True,"[0.22702915966510773, 0.23835425078868866, -0.14829280972480774, 1.001198172569275, -1.146902322769165, 0.0231774915009737, 0.21916751563549042, 0.21736988425254822, -0.21488913893699646, 0.22535137832164764, 1.0183595418930054, 0.28680646419525146, 0.00339153571985662, -0.04490489140152931]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.12510380148887634, 0.30697113275527954, -0.21032117307186127, -0.06372147053480148, -1.1382821798324585, -0.30816081166267395, 0.21599364280700684, 0.018190717324614525, -0.5004163384437561, 0.06724587827920914, -0.12082675099372864, 0.2271086573600769, -0.5442337989807129, -0.6099302768707275, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.2170291543006897, 0.2483542561531067, -0.15829281508922577, 0.9911981821060181, -1.1382821798324585, 0.01317749172449112, 0.21599364280700684, 0.2073698788881302, -0.2248891443014145, 0.21535137295722961, 1.0083595514297485, 0.27680647373199463, -0.006608463823795319, -0.05490489304065704]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.9000000953674316, 0.800000011920929, 453.0]","[0.22267888486385345, 0.22035394608974457, -0.2629339098930359, 0.1404910683631897, -1.185443639755249, -0.13750700652599335, 0.29307422041893005, 0.14322347939014435, -0.48566073179244995, 0.08887501806020737, -0.08742492645978928, 0.34018421173095703, -0.4260871410369873, -0.48067528009414673, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.12510380148887634, 0.30697113275527954, -0.21032117307186127, -0.06372147053480148, -1.1382821798324585, -0.30816081166267395, 0.21599364280700684, 0.018190717324614525, -0.5004163384437561, 0.06724587827920914, -0.12082675099372864, 0.2271086573600769, -0.5442337989807129, -0.6099302768707275, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
110,110,110,0.0,dataset,0.08506259899877477,True,"[0.22554311156272888, 0.23839020729064941, -0.15034210681915283, 1.00121009349823, -1.1450088024139404, 0.02316550724208355, 0.2180769443511963, 0.21736988425254822, -0.21488913893699646, 0.2253393828868866, 1.018323540687561, 0.2853683829307556, 0.00339153571985662, -0.046798400580883026]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.12050818651914597, 0.3048344850540161, -0.2145444005727768, -0.06643553823232651, -1.1364121437072754, -0.31151241064071655, 0.21841716766357422, 0.008582157082855701, -0.49688720703125, 0.061720360070466995, -0.10253996402025223, 0.19639405608177185, -0.5405471920967102, -0.6816014647483826, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.21554310619831085, 0.24839021265506744, -0.16034211218357086, 0.9912101030349731, -1.1364121437072754, 0.013165507465600967, 0.21841716766357422, 0.2073698788881302, -0.2248891443014145, 0.21533937752246857, 1.0083235502243042, 0.2753683924674988, -0.006608463823795319, -0.05679839849472046]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.9000000953674316, 0.800000011920929, 453.0]","[0.2181248813867569, 0.2204977571964264, -0.2628380358219147, 0.14055100083351135, -1.185910940170288, -0.1434391885995865, 0.2931341528892517, 0.13902899622917175, -0.4839589595794678, 0.08976184576749802, -0.08191218227148056, 0.31257256865501404, -0.42607516050338745, -0.5202112197875977, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.12050818651914597, 0.3048344850540161, -0.2145444005727768, -0.06643553823232651, -1.1364121437072754, -0.31151241064071655, 0.21841716766357422, 0.008582157082855701, -0.49688720703125, 0.061720360070466995, -0.10253996402025223, 0.19639405608177185, -0.5405471920967102, -0.6816014647483826, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
111,111,111,0.0,dataset,0.07800747299916111,True,"[0.2230384200811386, 0.23841418325901031, -0.1558908075094223, 1.001198172569275, -1.1439422369003296, 0.0231774915009737, 0.21795710921287537, 0.21730995178222656, -0.21488913893699646, 0.22527946531772614, 1.0183355808258057, 0.2801552414894104, 0.00339153571985662, -0.04854809492826462]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.12018037587404251, 0.3024252951145172, -0.218998521566391, -0.06771282106637955, -1.1335313320159912, -0.3157828450202942, 0.21865656971931458, 0.003679990768432617, -0.4911527931690216, 0.05774357169866562, -0.09714342653751373, 0.18141521513462067, -0.5401634573936462, -0.7098813652992249, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.21303841471672058, 0.24841418862342834, -0.16589081287384033, 0.9911981821060181, -1.1339422464370728, 0.01317749172449112, 0.21865656971931458, 0.20730994641780853, -0.2248891443014145, 0.2152794599533081, 1.0083355903625488, 0.27015525102615356, -0.006608463823795319, -0.05854809284210205]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.9000000953674316, 0.800000011920929, 453.0]","[0.2118571400642395, 0.2206176072359085, -0.2628380358219147, 0.1405869424343109, -1.185910940170288, -0.1473820060491562, 0.2931341528892517, 0.12857875227928162, -0.48271259665489197, 0.09074455499649048, -0.06916096061468124, 0.28436169028282166, -0.4262669086456299, -0.5643491744995117, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.12018037587404251, 0.3024252951145172, -0.218998521566391, -0.06771282106637955, -1.1335313320159912, -0.3157828450202942, 0.21865656971931458, 0.003679990768432617, -0.4911527931690216, 0.05774357169866562, -0.09714342653751373, 0.18141521513462067, -0.5401634573936462, -0.7098813652992249, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
112,112,112,0.0,dataset,0.08663954199982982,True,"[0.2208692729473114, 0.23839020729064941, -0.15753264725208282, 1.00121009349823, -1.1432710886001587, 0.0231774915009737, 0.2184484601020813, 0.217274010181427, -0.2148771584033966, 0.22526748478412628, 1.01837158203125, 0.27887290716171265, 0.00339153571985662, -0.04977048560976982]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.11987000703811646, 0.300611287355423, -0.22317230701446533, -0.06803872436285019, -1.1312164068222046, -0.3200969696044922, 0.2192436307668686, 0.000252155790803954, -0.4865758419036865, 0.05535252392292023, -0.09413906931877136, 0.16669465601444244, -0.5401124954223633, -0.7353756427764893, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.21086926758289337, 0.24839021265506744, -0.16753265261650085, 0.9912101030349731, -1.1332710981369019, 0.01317749172449112, 0.2192436307668686, 0.20727400481700897, -0.22487716376781464, 0.21526747941970825, 1.0083715915679932, 0.2688729166984558, -0.006608463823795319, -0.05977048724889755]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.9000000953674316, 0.800000011920929, 453.0]","[0.20410333573818207, 0.2206176072359085, -0.26382073760032654, 0.14055100083351135, -1.1858271360397339, -0.147525817155838, 0.2931581139564514, 0.11785287410020828, -0.48005211353302, 0.09122392535209656, -0.060927800834178925, 0.2614598274230957, -0.4266384243965149, -0.6090143322944641, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.11987000703811646, 0.300611287355423, -0.22317230701446533, -0.06803872436285019, -1.1312164068222046, -0.3200969696044922, 0.2192436307668686, 0.000252155790803954, -0.4865758419036865, 0.05535252392292023, -0.09413906931877136, 0.16669465601444244, -0.5401124954223633, -0.7353756427764893, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
