policy_step,dataset_index,dataset_frame,inference_s,action_source,loop_s,sent_to_robot,arm_state,left_hand_state,right_hand_state,predicted_action,limited_arm,limited_left_hand,limited_right_hand,dataset_state,dataset_action
101,101,101,0.0,dataset,0.07603210100023716,True,"[0.1706433892250061, 0.3316514492034912, -0.5595554709434509, 1.015627145767212, -1.2409425973892212, -0.08376973122358322, 0.15450063347816467, 0.10103899985551834, -0.25213611125946045, 0.8340541124343872, 1.1379860639572144, 0.25238779187202454, 0.28184500336647034, -0.22073744237422943]","[299.0, 299.0, 299.0, 199.0, 116.0, 264.0]","[899.0, 899.0, 898.0, 899.0, 800.0, 0.0]","[0.15893618762493134, 0.31086474657058716, -0.17166289687156677, -0.0688209980726242, -1.1506093740463257, -0.275981068611145, 0.2157806158065796, 0.07039611786603928, -0.5131433010101318, 0.04031729698181152, -0.18339766561985016, 0.33595791459083557, -0.5349553227424622, -0.42194151878356934, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.15893618762493134, 0.31165143847465515, -0.5395554900169373, 0.9956271648406982, -1.2209426164627075, -0.10376973450183868, 0.17450062930583954, 0.08103899657726288, -0.2721361219882965, 0.8140541315078735, 1.1179860830307007, 0.2723878026008606, 0.2618449926376343, -0.2407374382019043]","[300.0, 300.0, 300.0, 200.0, 100.0, 214.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.3019784986972809, 0.21576398611068726, -0.22777219116687775, 0.14015550911426544, -1.1874449253082275, -0.09490308165550232, 0.29167208075523376, 0.2070154994726181, -0.4854809641838074, 0.02955309860408306, -0.1300048828125, 0.37400370836257935, -0.42584747076034546, -0.39861929416656494, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.15893618762493134, 0.31086474657058716, -0.17166289687156677, -0.0688209980726242, -1.1506093740463257, -0.275981068611145, 0.2157806158065796, 0.07039611786603928, -0.5131433010101318, 0.04031729698181152, -0.18339766561985016, 0.33595791459083557, -0.5349553227424622, -0.42194151878356934, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
102,102,102,0.0,dataset,0.07448687699979928,True,"[0.17065536975860596, 0.32949429750442505, -0.5596752762794495, 1.0156031847000122, -1.2409905195236206, -0.08375775068998337, 0.15447665750980377, 0.10095511376857758, -0.2522200047969818, 0.8340781331062317, 1.1380220651626587, 0.25238779187202454, 0.2818569839000702, -0.22078537940979004]","[298.0, 299.0, 299.0, 199.0, 116.0, 264.0]","[899.0, 899.0, 898.0, 899.0, 800.0, 0.0]","[0.14829105138778687, 0.31184980273246765, -0.1800033301115036, -0.07078654319047928, -1.1491280794143677, -0.2820552587509155, 0.22133414447307587, 0.055300839245319366, -0.5130822062492371, 0.05139670893549919, -0.17606090009212494, 0.32999593019485474, -0.5391774773597717, -0.4320151209831238, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.1506553739309311, 0.31184980273246765, -0.5396752953529358, 0.9956032037734985, -1.220990538597107, -0.10375775396823883, 0.17447665333747864, 0.08095511794090271, -0.27222001552581787, 0.814078152179718, 1.118022084236145, 0.2723878026008606, 0.26185697317123413, -0.2407853752374649]","[300.0, 300.0, 300.0, 200.0, 100.0, 214.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.29120469093322754, 0.21442176401615143, -0.23279356956481934, 0.1402154415845871, -1.1874090433120728, -0.09702428430318832, 0.2917200028896332, 0.197907492518425, -0.48556485772132874, 0.039739690721035004, -0.12104067206382751, 0.3740396499633789, -0.4251164197921753, -0.39993757009506226, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.14829105138778687, 0.31184980273246765, -0.1800033301115036, -0.07078654319047928, -1.1491280794143677, -0.2820552587509155, 0.22133414447307587, 0.055300839245319366, -0.5130822062492371, 0.05139670893549919, -0.17606090009212494, 0.32999593019485474, -0.5391774773597717, -0.4320151209831238, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
103,103,103,0.0,dataset,0.08208850499977416,True,"[0.17065536975860596, 0.32887110114097595, -0.5596752762794495, 1.0156151056289673, -1.2409186363220215, -0.08375775068998337, 0.15447665750980377, 0.10096709430217743, -0.2521241307258606, 0.8340901136398315, 1.138010025024414, 0.2523758113384247, 0.2818569839000702, -0.22074942290782928]","[298.0, 299.0, 299.0, 199.0, 116.0, 264.0]","[899.0, 899.0, 898.0, 899.0, 800.0, 0.0]","[0.14356236159801483, 0.31139618158340454, -0.18452738225460052, -0.07158052921295166, -1.1477397680282593, -0.2853280305862427, 0.22358757257461548, 0.04824380204081535, -0.5110864043235779, 0.058328527957201004, -0.1714445799589157, 0.3235427439212799, -0.5421048998832703, -0.44066300988197327, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.1506553739309311, 0.31139618158340454, -0.5396752953529358, 0.9956151247024536, -1.2209186553955078, -0.10375775396823883, 0.17447665333747864, 0.08096709847450256, -0.27212414145469666, 0.8140901327133179, 1.1180100440979004, 0.27237582206726074, 0.26185697317123413, -0.24074941873550415]","[300.0, 300.0, 300.0, 200.0, 100.0, 214.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.2788130044937134, 0.21533255279064178, -0.23703598976135254, 0.14010757207870483, -1.1873970031738281, -0.10256099700927734, 0.29189977049827576, 0.18667827546596527, -0.48596033453941345, 0.05300622805953026, -0.11999804526567459, 0.37368011474609375, -0.42540404200553894, -0.4036886394023895, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.14356236159801483, 0.31139618158340454, -0.18452738225460052, -0.07158052921295166, -1.1477397680282593, -0.2853280305862427, 0.22358757257461548, 0.04824380204081535, -0.5110864043235779, 0.058328527957201004, -0.1714445799589157, 0.3235427439212799, -0.5421048998832703, -0.44066300988197327, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
104,104,104,0.0,dataset,0.07354841399865109,True,"[0.17067933082580566, 0.3284037113189697, -0.5597112774848938, 1.0156031847000122, -1.2409065961837769, -0.08376973122358322, 0.15446467697620392, 0.10095511376857758, -0.25217205286026, 0.8340781331062317, 1.138010025024414, 0.25236380100250244, 0.28186896443367004, -0.22074942290782928]","[298.0, 299.0, 299.0, 199.0, 116.0, 264.0]","[899.0, 899.0, 898.0, 899.0, 800.0, 0.0]","[0.14114098250865936, 0.3107145130634308, -0.18798255920410156, -0.07228878140449524, -1.1457479000091553, -0.2872845232486725, 0.22498589754104614, 0.043701425194740295, -0.5085790753364563, 0.06399867683649063, -0.16729407012462616, 0.3158215880393982, -0.5450864434242249, -0.4501461386680603, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.1506793349981308, 0.3107145130634308, -0.5397112965583801, 0.9956032037734985, -1.2209066152572632, -0.10376973450183868, 0.17446467280387878, 0.08095511794090271, -0.27217206358909607, 0.814078152179718, 1.1180100440979004, 0.2723638117313385, 0.261868953704834, -0.24074941873550415]","[300.0, 300.0, 300.0, 200.0, 100.0, 214.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.26271817088127136, 0.21576398611068726, -0.24300412833690643, 0.14013154804706573, -1.1876007318496704, -0.11243600398302078, 0.29240310192108154, 0.1687738448381424, -0.48588842153549194, 0.06753110885620117, -0.11516840755939484, 0.37330862879753113, -0.4254879355430603, -0.41159820556640625, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.14114098250865936, 0.3107145130634308, -0.18798255920410156, -0.07228878140449524, -1.1457479000091553, -0.2872845232486725, 0.22498589754104614, 0.043701425194740295, -0.5085790753364563, 0.06399867683649063, -0.16729407012462616, 0.3158215880393982, -0.5450864434242249, -0.4501461386680603, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
105,105,105,0.0,dataset,0.07673369599979196,True,"[0.1706913262605667, 0.3280801475048065, -0.5596873164176941, 1.0156151056289673, -1.2409425973892212, -0.08376973122358322, 0.15448865294456482, 0.10095511376857758, -0.25204023718833923, 0.8340781331062317, 1.137998104095459, 0.2523758113384247, 0.2818569839000702, -0.22074942290782928]","[299.0, 299.0, 299.0, 199.0, 116.0, 264.0]","[899.0, 899.0, 899.0, 899.0, 800.0, 0.0]","[0.1378956437110901, 0.31061258912086487, -0.19343028962612152, -0.07151559740304947, -1.1440778970718384, -0.29247432947158813, 0.22350184619426727, 0.03720898553729057, -0.5077213644981384, 0.06967908889055252, -0.15863487124443054, 0.3033347427845001, -0.5529866218566895, -0.47168731689453125, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.15069133043289185, 0.31061258912086487, -0.5396873354911804, 0.9956151247024536, -1.2209426164627075, -0.10376973450183868, 0.17448864877223969, 0.08095511794090271, -0.2720402479171753, 0.814078152179718, 1.1179981231689453, 0.27237582206726074, 0.26185697317123413, -0.24074941873550415]","[300.0, 300.0, 300.0, 200.0, 100.0, 214.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.24786972999572754, 0.2157520055770874, -0.24923592805862427, 0.14038321375846863, -1.1875169277191162, -0.11616309732198715, 0.2929064631462097, 0.15859924256801605, -0.4858285188674927, 0.07504522055387497, -0.10914033651351929, 0.37294909358024597, -0.4254879355430603, -0.41920819878578186, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.1378956437110901, 0.31061258912086487, -0.19343028962612152, -0.07151559740304947, -1.1440778970718384, -0.29247432947158813, 0.22350184619426727, 0.03720898553729057, -0.5077213644981384, 0.06967908889055252, -0.15863487124443054, 0.3033347427845001, -0.5529866218566895, -0.47168731689453125, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
106,106,106,0.0,dataset,0.08059795799999847,True,"[0.17067933082580566, 0.32779252529144287, -0.5597232580184937, 1.0156511068344116, -1.2409065961837769, -0.08375775068998337, 0.15451261401176453, 0.10094312578439713, -0.2518245279788971, 0.8340781331062317, 1.1380220651626587, 0.25238779187202454, 0.2818569839000702, -0.22076141834259033]","[299.0, 299.0, 299.0, 199.0, 116.0, 264.0]","[899.0, 899.0, 899.0, 899.0, 800.0, 0.0]","[0.1355372667312622, 0.3104424476623535, -0.19675469398498535, -0.07027573138475418, -1.1429096460342407, -0.2951299846172333, 0.22237639129161835, 0.032926034182310104, -0.5069348216056824, 0.07198705524206161, -0.15377983450889587, 0.29541388154029846, -0.5542122721672058, -0.48600468039512634, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.1506793349981308, 0.3104424476623535, -0.53972327709198, 0.995651125907898, -1.2209066152572632, -0.10375775396823883, 0.1745126098394394, 0.08094312250614166, -0.27182453870773315, 0.814078152179718, 1.118022084236145, 0.2723878026008606, 0.26185697317123413, -0.2407614141702652]","[300.0, 300.0, 300.0, 200.0, 100.0, 214.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.2400440275669098, 0.21619541943073273, -0.2536221444606781, 0.14046710729599, -1.1864622831344604, -0.11845207959413528, 0.2932899296283722, 0.15481221675872803, -0.48584049940109253, 0.07983890920877457, -0.10241718590259552, 0.37158289551734924, -0.4255838096141815, -0.42552387714385986, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.1355372667312622, 0.3104424476623535, -0.19675469398498535, -0.07027573138475418, -1.1429096460342407, -0.2951299846172333, 0.22237639129161835, 0.032926034182310104, -0.5069348216056824, 0.07198705524206161, -0.15377983450889587, 0.29541388154029846, -0.5542122721672058, -0.48600468039512634, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
107,107,107,0.0,dataset,0.056326314001125866,True,"[0.1705954521894455, 0.32737308740615845, -0.5597352385520935, 1.0156151056289673, -1.240978479385376, -0.08376973122358322, 0.15450063347816467, 0.10095511376857758, -0.25160881876945496, 0.8340901136398315, 1.138010025024414, 0.25236380100250244, 0.2818569839000702, -0.22074942290782928]","[299.0, 299.0, 299.0, 199.0, 116.0, 264.0]","[899.0, 899.0, 899.0, 899.0, 800.0, 0.0]","[0.13180343806743622, 0.30950647592544556, -0.20140574872493744, -0.0673227459192276, -1.1420637369155884, -0.29956042766571045, 0.2186964601278305, 0.026547301560640335, -0.5049432516098022, 0.07313302904367447, -0.14562584459781647, 0.275992214679718, -0.5549799203872681, -0.5181392431259155, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.15059545636177063, 0.30950647592544556, -0.5397352576255798, 0.9956151247024536, -1.2209784984588623, -0.10376973450183868, 0.17450062930583954, 0.08095511794090271, -0.271608829498291, 0.8140901327133179, 1.1180100440979004, 0.2723638117313385, 0.26185697317123413, -0.24074941873550415]","[300.0, 300.0, 300.0, 200.0, 100.0, 214.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.2344713658094406, 0.21675868332386017, -0.25675004720687866, 0.14047908782958984, -1.1854196786880493, -0.12325775623321533, 0.2932659685611725, 0.14998257160186768, -0.485768586397171, 0.08496815711259842, -0.09492705017328262, 0.36833515763282776, -0.4256197512149811, -0.4379635155200958, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.13180343806743622, 0.30950647592544556, -0.20140574872493744, -0.0673227459192276, -1.1420637369155884, -0.29956042766571045, 0.2186964601278305, 0.026547301560640335, -0.5049432516098022, 0.07313302904367447, -0.14562584459781647, 0.275992214679718, -0.5549799203872681, -0.5181392431259155, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
108,108,108,0.0,dataset,0.0765902469993307,True,"[0.17045164108276367, 0.327409029006958, -0.5597472190856934, 1.0156511068344116, -1.2409186363220215, -0.08376973122358322, 0.15448865294456482, 0.10099106281995773, -0.25148895382881165, 0.8340901136398315, 1.137998104095459, 0.2523758113384247, 0.2818569839000702, -0.22074942290782928]","[298.0, 299.0, 299.0, 199.0, 116.0, 264.0]","[899.0, 899.0, 899.0, 899.0, 799.0, 0.0]","[0.1262551248073578, 0.30771738290786743, -0.20926807820796967, -0.06376584619283676, -1.1389092206954956, -0.3070096969604492, 0.21591369807720184, 0.019735338166356087, -0.5013535618782043, 0.0688207671046257, -0.12559103965759277, 0.2353714108467102, -0.5455710291862488, -0.5957212448120117, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.1504516452550888, 0.30771738290786743, -0.5397472381591797, 0.995651125907898, -1.2209186553955078, -0.10376973450183868, 0.17448864877223969, 0.08099105954170227, -0.2714889645576477, 0.8140901327133179, 1.1179981231689453, 0.2353714108467102, 0.26185697317123413, -0.24074941873550415]","[300.0, 300.0, 300.0, 200.0, 100.0, 214.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.22567494213581085, 0.2203179895877838, -0.26292192935943604, 0.1404431313276291, -1.18537175655365, -0.13425926864147186, 0.2930862009525299, 0.14480538666248322, -0.48561277985572815, 0.08835969120264053, -0.08791627734899521, 0.34876492619514465, -0.426111102104187, -0.4663781225681305, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.1262551248073578, 0.30771738290786743, -0.20926807820796967, -0.06376584619283676, -1.1389092206954956, -0.3070096969604492, 0.21591369807720184, 0.019735338166356087, -0.5013535618782043, 0.0688207671046257, -0.12559103965759277, 0.2353714108467102, -0.5455710291862488, -0.5957212448120117, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
109,109,109,0.0,dataset,0.06122392500037677,True,"[0.1703198105096817, 0.32732513546943665, -0.5597951412200928, 1.0156031847000122, -1.2409545183181763, -0.08373378217220306, 0.15451261401176453, 0.10106296837329865, -0.25051823258399963, 0.8341020941734314, 1.1380579471588135, 0.25238779187202454, 0.28186896443367004, -0.22074942290782928]","[298.0, 299.0, 299.0, 199.0, 116.0, 264.0]","[899.0, 899.0, 899.0, 899.0, 798.0, 0.0]","[0.12510380148887634, 0.30697113275527954, -0.21032117307186127, -0.06372147053480148, -1.1382821798324585, -0.30816081166267395, 0.21599364280700684, 0.018190717324614525, -0.5004163384437561, 0.06724587827920914, -0.12082675099372864, 0.2271086573600769, -0.5442337989807129, -0.6099302768707275, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.15031981468200684, 0.3073251247406006, -0.5397951602935791, 0.9956032037734985, -1.2209545373916626, -0.10373377799987793, 0.1745126098394394, 0.08106297254562378, -0.2705182433128357, 0.8141021132469177, 1.1180579662322998, 0.23238779604434967, 0.261868953704834, -0.24074941873550415]","[300.0, 300.0, 300.0, 200.0, 100.0, 214.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.22267888486385345, 0.22035394608974457, -0.2629339098930359, 0.1404910683631897, -1.185443639755249, -0.13750700652599335, 0.29307422041893005, 0.14322347939014435, -0.48566073179244995, 0.08887501806020737, -0.08742492645978928, 0.34018421173095703, -0.4260871410369873, -0.48067528009414673, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.12510380148887634, 0.30697113275527954, -0.21032117307186127, -0.06372147053480148, -1.1382821798324585, -0.30816081166267395, 0.21599364280700684, 0.018190717324614525, -0.5004163384437561, 0.06724587827920914, -0.12082675099372864, 0.2271086573600769, -0.5442337989807129, -0.6099302768707275, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
110,110,110,0.0,dataset,0.0771108209992235,True,"[0.1703437715768814, 0.32627052068710327, -0.5601546764373779, 1.0156031847000122, -1.2409425973892212, -0.08376973122358322, 0.15450063347816467, 0.10106296837329865, -0.2491760104894638, 0.8341140747070312, 1.138010025024414, 0.25236380100250244, 0.2818569839000702, -0.22074942290782928]","[299.0, 299.0, 299.0, 199.0, 116.0, 264.0]","[899.0, 899.0, 899.0, 899.0, 799.0, 0.0]","[0.12050818651914597, 0.3048344850540161, -0.2145444005727768, -0.06643553823232651, -1.1364121437072754, -0.31151241064071655, 0.21841716766357422, 0.008582157082855701, -0.49688720703125, 0.061720360070466995, -0.10253996402025223, 0.19639405608177185, -0.5405471920967102, -0.6816014647483826, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.15034377574920654, 0.3062705099582672, -0.5401546955108643, 0.9956032037734985, -1.2209426164627075, -0.10376973450183868, 0.17450062930583954, 0.08106297254562378, -0.26917600631713867, 0.8141140937805176, 1.1180100440979004, 0.23236380517482758, 0.26185697317123413, -0.24074941873550415]","[300.0, 300.0, 300.0, 200.0, 100.0, 214.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.2181248813867569, 0.2204977571964264, -0.2628380358219147, 0.14055100083351135, -1.185910940170288, -0.1434391885995865, 0.2931341528892517, 0.13902899622917175, -0.4839589595794678, 0.08976184576749802, -0.08191218227148056, 0.31257256865501404, -0.42607516050338745, -0.5202112197875977, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.12050818651914597, 0.3048344850540161, -0.2145444005727768, -0.06643553823232651, -1.1364121437072754, -0.31151241064071655, 0.21841716766357422, 0.008582157082855701, -0.49688720703125, 0.061720360070466995, -0.10253996402025223, 0.19639405608177185, -0.5405471920967102, -0.6816014647483826, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
111,111,111,0.0,dataset,0.07239862099959282,True,"[0.17049957811832428, 0.32412534952163696, -0.5610774755477905, 1.0156511068344116, -1.2409186363220215, -0.08376973122358322, 0.15451261401176453, 0.10097908228635788, -0.24729448556900024, 0.8341140747070312, 1.137998104095459, 0.2523758113384247, 0.28186896443367004, -0.22074942290782928]","[299.0, 299.0, 299.0, 199.0, 116.0, 264.0]","[899.0, 899.0, 899.0, 899.0, 804.0, 0.0]","[0.12018037587404251, 0.3024252951145172, -0.218998521566391, -0.06771282106637955, -1.1335313320159912, -0.3157828450202942, 0.21865656971931458, 0.003679990768432617, -0.4911527931690216, 0.05774357169866562, -0.09714342653751373, 0.18141521513462067, -0.5401634573936462, -0.7098813652992249, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.15049958229064941, 0.3041253387928009, -0.5410774946212769, 0.995651125907898, -1.2209186553955078, -0.10376973450183868, 0.1745126098394394, 0.08097907900810242, -0.2672944962978363, 0.8141140937805176, 1.1179981231689453, 0.23237581551074982, 0.261868953704834, -0.24074941873550415]","[300.0, 300.0, 300.0, 200.0, 100.0, 214.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.2118571400642395, 0.2206176072359085, -0.2628380358219147, 0.1405869424343109, -1.185910940170288, -0.1473820060491562, 0.2931341528892517, 0.12857875227928162, -0.48271259665489197, 0.09074455499649048, -0.06916096061468124, 0.28436169028282166, -0.4262669086456299, -0.5643491744995117, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.12018037587404251, 0.3024252951145172, -0.218998521566391, -0.06771282106637955, -1.1335313320159912, -0.3157828450202942, 0.21865656971931458, 0.003679990768432617, -0.4911527931690216, 0.05774357169866562, -0.09714342653751373, 0.18141521513462067, -0.5401634573936462, -0.7098813652992249, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
